"ID","data","event","event_group","event_type","timestamp"
2020-08-05 21:43:08,0,"timer",0,"start",2020-08-05 20:35:12
2020-08-05 21:43:08,178,NA,255,"marker",2020-08-05 20:40:17
2020-08-05 21:43:08,0,"timer",0,"stop_all",2020-08-05 20:40:18
2020-08-05 21:43:08,0,"timer",0,"start",2020-08-05 20:40:30
2020-08-05 21:43:08,700,NA,255,"marker",2020-08-05 20:59:34
2020-08-05 21:43:08,0,"timer",0,"stop_all",2020-08-05 20:59:35
2020-08-05 21:43:08,0,"timer",0,"start",2020-08-05 20:59:40
2020-08-05 21:43:08,0,"timer",0,"stop_all",2020-08-05 21:29:28
2020-08-05 21:43:08,874,NA,255,"marker",2020-08-05 21:29:28
2020-08-05 21:43:08,0,"timer",0,"start",2020-08-05 21:29:32
2020-08-05 21:43:08,0,"timer",0,"stop_all",2020-08-05 21:37:21
2020-08-05 21:43:08,874,NA,255,"marker",2020-08-05 21:37:21
2020-08-05 21:43:08,0,"timer",0,"start",2020-08-05 21:38:56
2020-08-05 21:43:08,874,NA,255,"marker",2020-08-05 21:39:12
2020-08-05 21:43:08,0,"timer",0,"stop_all",2020-08-05 21:39:13
2020-08-05 21:43:08,0,"timer",0,"start",2020-08-05 21:40:14
2020-08-05 21:43:08,874,NA,255,"marker",2020-08-05 21:40:29
2020-08-05 21:43:08,0,"timer",0,"stop_all",2020-08-05 21:40:30
2020-08-05 21:43:08,0,"timer",0,"start",2020-08-05 21:41:29
2020-08-05 21:43:08,874,NA,255,"marker",2020-08-05 21:41:43
2020-08-05 21:43:08,0,"timer",0,"stop_all",2020-08-05 21:41:44
2020-08-05 21:43:08,0,"timer",0,"start",2020-08-05 21:42:45
2020-08-05 21:43:08,0,"timer",0,"stop_all",2020-08-05 21:43:00
2020-08-05 21:43:08,874,NA,255,"marker",2020-08-05 21:43:00
