"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2019-03-02 15:17:53,85,0.921875,177,3.442,6553.5,655.35,127,6553.5,536321531,-1111990341,"lap",255,"stop",NA,"distance",88,0.5,204,3.695,127,NA,"running",536442152,-1112158955,2019-03-02 13:31:03,"generic",2019-03-02 13:38:50,10,107,666,23,1609.34,467.555,1.9921875,467.555,NA
2019-03-02 15:17:53,86,0.0859375,178,3.239,6553.5,655.35,127,6553.5,536189648,-1111882829,"lap",255,"stop",NA,"distance",89,0.5,193,3.48,127,NA,"running",536321393,-1111989907,2019-03-02 13:38:51,"generic",2019-03-02 13:47:07,27,120,713,16,1609.34,496.855,1.9921875,496.855,NA
2019-03-02 15:17:53,85,0.484375,178,3.389,6553.5,655.35,127,6553.5,536076885,-1111904049,"lap",255,"stop",NA,"distance",87,0.5,190,3.835,127,NA,"running",536189725,-1111881922,2019-03-02 13:47:08,"generic",2019-03-02 13:55:03,26,119,678,42,1609.34,474.839,1.9921875,474.839,NA
2019-03-02 15:17:53,85,0.2890625,179,3.388,6553.5,655.35,127,6553.5,535919943,-1111908190,"lap",255,"stop",NA,"distance",88,0,202,3.49,127,NA,"running",536076885,-1111904049,2019-03-02 13:55:04,"generic",2019-03-02 14:02:58,22,119,676,22,1609.34,475.055,1.9921875,475.055,NA
2019-03-02 15:17:53,84,0.609375,176,3.305,6553.5,655.35,127,6553.5,535801226,-1111829311,"lap",255,"stop",NA,"distance",88,0.5,181,3.546,127,NA,"running",535919943,-1111908190,2019-03-02 14:02:59,"generic",2019-03-02 14:11:06,25,122,687,27,1609.34,486.923,1.9921875,486.923,NA
2019-03-02 15:17:53,84,0.984375,176,3.332,6553.5,655.35,127,6553.5,535655702,-1111753005,"lap",255,"stop",NA,"distance",87,0.5,185,3.62,127,NA,"running",535801281,-1111828834,2019-03-02 14:11:07,"generic",2019-03-02 14:19:09,40,121,685,42,1609.34,483.012,1.9921875,483.012,NA
2019-03-02 15:17:53,85,0.3515625,177,3.245,6553.5,655.35,127,6553.5,535644938,-1111733739,"lap",255,"stop",NA,"distance",89,0.5,188,3.378,127,NA,"running",535655372,-1111752044,2019-03-02 14:19:10,"generic",2019-03-02 14:27:25,13,123,707,15,1609.34,495.902,1.9921875,495.902,NA
2019-03-02 15:17:53,85,0,177,3.174,6553.5,655.35,127,6553.5,535786100,-1111821360,"lap",255,"stop",NA,"distance",88,0.5,187,3.359,127,NA,"running",535645024,-1111734283,2019-03-02 14:27:26,"generic",2019-03-02 14:35:52,30,126,719,27,1609.34,507.01,1.9921875,507.01,NA
2019-03-02 15:17:53,85,0.734375,176,3.387,6553.5,655.35,127,6553.5,535902082,-1111908617,"lap",255,"stop",NA,"distance",88,0.5,184,3.527,127,NA,"running",535786470,-1111821386,2019-03-02 14:35:53,"generic",2019-03-02 14:43:46,33,116,679,38,1609.34,475.164,1.9921875,475.164,NA
2019-03-02 15:17:53,85,0.875,177,3.373,6553.5,655.35,127,6553.5,536060704,-1111896920,"lap",255,"stop",NA,"distance",90,0.5,180,3.639,127,NA,"running",535902082,-1111908617,2019-03-02 14:43:47,"generic",2019-03-02 14:51:44,25,118,685,12,1609.34,477.167,1.9921875,477.167,NA
2019-03-02 15:17:53,84,0.6640625,176,3.238,6553.5,655.35,127,6553.5,536191780,-1111858680,"lap",255,"stop",NA,"distance",88,0,179,3.396,127,NA,"running",536060704,-1111896920,2019-03-02 14:51:45,"generic",2019-03-02 15:00:01,31,121,701,17,1609.34,497.039,1.9921875,497.039,NA
2019-03-02 15:17:53,83,0.8125,174,3.243,6553.5,655.35,127,6553.5,536313422,-1111969615,"lap",255,"stop",NA,"distance",87,0.5,179,3.546,127,NA,"running",536191710,-1111859167,2019-03-02 15:00:02,"generic",2019-03-02 15:08:17,27,116,692,35,1609.34,496.3,1.9921875,496.3,NA
2019-03-02 15:17:53,82,0.625,170,3.137,6553.5,655.35,127,6553.5,536430860,-1112142013,"lap",255,"stop",NA,"distance",85,0.5,177,3.284,127,NA,"running",536313581,-1111970007,2019-03-02 15:08:18,"generic",2019-03-02 15:16:50,19,110,705,23,1609.34,512.97,1.9921875,512.97,NA
2019-03-02 15:17:53,82,0.359375,170,3.232,6553.5,655.35,127,6553.5,536442419,-1112159794,"lap",255,"stop",NA,"session_end",84,0.5,171,3.21,127,NA,"running",536430860,-1112142013,2019-03-02 15:16:51,"generic",2019-03-02 15:17:53,2,10,66,0,164.42,50.874,1.9921875,50.874,NA
