"ID","data","event","event_group","event_type","timestamp"
2019-07-20 20:30:36,0,"timer",0,"start",2019-07-20 19:07:22
2019-07-20 20:30:36,62,NA,255,"marker",2019-07-20 19:09:43
2019-07-20 20:30:36,0,"timer",0,"stop_all",2019-07-20 19:09:44
2019-07-20 20:30:36,0,"timer",0,"start",2019-07-20 19:09:47
2019-07-20 20:30:36,178,NA,255,"marker",2019-07-20 19:14:45
2019-07-20 20:30:36,0,"timer",0,"stop_all",2019-07-20 19:14:46
2019-07-20 20:30:36,0,"timer",0,"start",2019-07-20 19:14:52
2019-07-20 20:30:36,642,NA,255,"marker",2019-07-20 19:28:55
2019-07-20 20:30:36,0,"timer",0,"stop_all",2019-07-20 19:28:56
2019-07-20 20:30:36,0,"timer",0,"start",2019-07-20 19:29:27
2019-07-20 20:30:36,816,NA,255,"marker",2019-07-20 19:42:06
2019-07-20 20:30:36,0,"timer",0,"stop_all",2019-07-20 19:42:07
2019-07-20 20:30:36,0,"timer",0,"start",2019-07-20 19:42:18
2019-07-20 20:30:36,816,NA,255,"marker",2019-07-20 19:42:54
2019-07-20 20:30:36,0,"timer",0,"stop_all",2019-07-20 19:42:55
2019-07-20 20:30:36,0,"timer",0,"start",2019-07-20 19:43:00
2019-07-20 20:30:36,0,"timer",0,"stop_all",2019-07-20 19:59:36
2019-07-20 20:30:36,1164,NA,255,"marker",2019-07-20 19:59:36
2019-07-20 20:30:36,0,"timer",0,"start",2019-07-20 19:59:39
2019-07-20 20:30:36,1728,NA,255,"marker",2019-07-20 20:30:30
2019-07-20 20:30:36,0,"timer",0,"stop_all",2019-07-20 20:30:31
