"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2019-10-10 20:53:04,59,0.9140625,115,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",72,0,128,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:34:46,"generic",2019-10-10 20:37:28,65535,17,22,65535,0,161.442,1.9921875,161.442,NA
2019-10-10 20:53:04,58,0.8046875,108,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",59,0.5,113,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:37:28,"generic",2019-10-10 20:38:29,65535,6,13,65535,0,61.237,1.9921875,61.237,NA
2019-10-10 20:53:04,50,0.109375,111,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",59,0.5,119,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:38:29,"generic",2019-10-10 20:39:10,65535,4,7,65535,0,40.977,1.9921875,40.977,NA
2019-10-10 20:53:04,58,0.5,152,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,182,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:39:10,"generic",2019-10-10 20:39:46,65535,4,10,65535,0,35.484,1.9921875,35.484,NA
2019-10-10 20:53:04,58,0.5,135,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,150,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:39:46,"generic",2019-10-10 20:40:28,65535,6,20,65535,0,41.91,1.9921875,41.91,NA
2019-10-10 20:53:04,58,0.3984375,152,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,179,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:40:28,"generic",2019-10-10 20:41:16,65535,8,6,65535,0,48.395,1.9921875,48.395,NA
2019-10-10 20:53:04,59,0.25,131,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",61,0.5,148,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:41:16,"generic",2019-10-10 20:41:59,65535,6,7,65535,0,43.051,1.9921875,43.051,NA
2019-10-10 20:53:04,58,0.5,156,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,179,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:41:59,"generic",2019-10-10 20:42:43,65535,7,5,65535,0,43.933,1.9921875,43.933,NA
2019-10-10 20:53:04,58,0.625,138,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",60,0,159,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:42:43,"generic",2019-10-10 20:43:21,65535,7,9,65535,0,38.054,1.9921875,38.054,NA
2019-10-10 20:53:04,58,0.1328125,147,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,168,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:43:21,"generic",2019-10-10 20:44:27,65535,12,6,65535,0,66.047,1.9921875,66.047,NA
2019-10-10 20:53:04,58,0.5,129,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,148,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:44:27,"generic",2019-10-10 20:45:12,65535,7,9,65535,0,44.807,1.9921875,44.807,NA
2019-10-10 20:53:04,58,0.5,123,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,129,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:45:12,"generic",2019-10-10 20:45:58,65535,6,6,65535,0,46.075,1.9921875,46.075,NA
2019-10-10 20:53:04,58,0.5,167,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,209,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:45:58,"generic",2019-10-10 20:46:36,65535,5,2,65535,0,37.421,1.9921875,37.421,NA
2019-10-10 20:53:04,58,0.5,150,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,167,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:46:36,"generic",2019-10-10 20:47:11,65535,6,12,65535,0,35.211,1.9921875,35.211,NA
2019-10-10 20:53:04,58,0.5,143,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"manual",58,0.5,150,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:47:11,"generic",2019-10-10 20:47:42,65535,6,6,65535,0,31.698,1.9921875,31.698,NA
2019-10-10 20:53:04,56,0.234375,130,0,6553.5,655.35,127,6553.5,2147483647,2147483647,"lap",255,"stop",NA,"session_end",59,0.5,198,65.535,127,NA,"generic",2147483647,2147483647,2019-10-10 20:47:42,"generic",2019-10-10 20:53:04,65535,27,19,65535,0,231.191,1.9921875,231.191,NA
