"ID","data","event","event_group","event_type","timestamp"
2020-05-03 20:12:51,0,"timer",0,"start",2020-05-03 19:57:52
2020-05-03 20:12:51,435,NA,255,"marker",2020-05-03 20:02:34
2020-05-03 20:12:51,0,"timer",0,"stop_all",2020-05-03 20:02:35
2020-05-03 20:12:51,0,"timer",0,"start",2020-05-03 20:02:37
2020-05-03 20:12:51,429,NA,255,"marker",2020-05-03 20:07:43
2020-05-03 20:12:51,0,"timer",0,"stop_all",2020-05-03 20:07:44
2020-05-03 20:12:51,0,"timer",0,"start",2020-05-03 20:08:01
2020-05-03 20:12:51,429,NA,255,"marker",2020-05-03 20:08:01
2020-05-03 20:12:51,0,"timer",0,"stop_all",2020-05-03 20:08:02
2020-05-03 20:12:51,58,"recovery_hr",255,"marker",2020-05-03 20:10:02
