"ID","altitude","cadence","distance","fractional_cadence","heart_rate","position_lat","position_long","speed","timestamp"
2019-03-29 16:41:23,780.6,83,0,0,159,536656727,-1111786000,18.68,2019-03-29 16:25:01
2019-03-29 16:41:23,780.6,82,3.47,0,159,536656752,-1111786525,3.079,2019-03-29 16:25:02
2019-03-29 16:41:23,780.8,82,6.82,0,159,536656748,-1111787032,3.079,2019-03-29 16:25:03
2019-03-29 16:41:23,781.2,82,10.08,0,159,536656775,-1111787525,3.042,2019-03-29 16:25:04
2019-03-29 16:41:23,781.4,82,13.56,0,155,536656783,-1111788051,3.042,2019-03-29 16:25:05
2019-03-29 16:41:23,781.6,82,16.96,0,156,536656775,-1111788565,3.107,2019-03-29 16:25:06
2019-03-29 16:41:23,782,82,20.49,0,156,536656767,-1111789099,3.527,2019-03-29 16:25:07
2019-03-29 16:41:23,782,82,23.99,0,157,536656782,-1111789628,3.639,2019-03-29 16:25:08
2019-03-29 16:41:23,782.2,83,27.51,0,157,536656790,-1111790161,3.639,2019-03-29 16:25:09
2019-03-29 16:41:23,782.2,83,30.93,0,157,536656797,-1111790678,3.639,2019-03-29 16:25:10
2019-03-29 16:41:23,782.2,83,34.36,0,157,536656777,-1111791197,3.62,2019-03-29 16:25:11
2019-03-29 16:41:23,782.4,83,37.8,0,155,536656765,-1111791717,3.611,2019-03-29 16:25:12
2019-03-29 16:41:23,782.4,83,41.23,0,155,536656778,-1111792236,3.611,2019-03-29 16:25:13
2019-03-29 16:41:23,782.6,83,44.64,0,153,536656799,-1111792752,3.555,2019-03-29 16:25:14
2019-03-29 16:41:23,782.8,83,48.16,0,152,536656794,-1111793286,3.527,2019-03-29 16:25:15
2019-03-29 16:41:23,783.2,83,51.67,0,151,536656808,-1111793818,3.49,2019-03-29 16:25:16
2019-03-29 16:41:23,783.2,83,54.99,0,150,536656837,-1111794318,3.49,2019-03-29 16:25:17
2019-03-29 16:41:23,783.2,83,58.43,0,157,536656847,-1111794841,3.49,2019-03-29 16:25:18
2019-03-29 16:41:23,783.2,83,61.94,0,157,536656843,-1111795372,3.443,2019-03-29 16:25:19
2019-03-29 16:41:23,782.6,83,65.41,0,157,536656821,-1111795896,3.443,2019-03-29 16:25:20
2019-03-29 16:41:23,782.6,83,69.18,0,155,536656832,-1111796466,3.443,2019-03-29 16:25:21
2019-03-29 16:41:23,782.6,84,72.47,0,154,536656841,-1111796964,3.452,2019-03-29 16:25:22
2019-03-29 16:41:23,782.4,84,76.06,0,154,536656810,-1111797506,3.443,2019-03-29 16:25:23
2019-03-29 16:41:23,782.4,84,79.35,0,154,536656785,-1111798003,3.443,2019-03-29 16:25:24
2019-03-29 16:41:23,782.2,84,82.73,0,154,536656753,-1111798513,3.434,2019-03-29 16:25:25
2019-03-29 16:41:23,782.2,84,86.25,0,153,536656734,-1111799046,3.424,2019-03-29 16:25:26
2019-03-29 16:41:23,782,84,89.91,0,151,536656717,-1111799601,3.415,2019-03-29 16:25:27
2019-03-29 16:41:23,781.6,83,93.53,0,152,536656690,-1111800147,3.415,2019-03-29 16:25:28
2019-03-29 16:41:23,781.4,83,96.98,0,152,536656672,-1111800669,3.415,2019-03-29 16:25:29
2019-03-29 16:41:23,781.8,83,100.43,0,155,536656653,-1111801190,3.415,2019-03-29 16:25:30
2019-03-29 16:41:23,781.8,83,104.07,0,155,536656591,-1111801735,3.415,2019-03-29 16:25:31
2019-03-29 16:41:23,781.6,83,107.78,0,155,536656517,-1111802286,3.415,2019-03-29 16:25:32
2019-03-29 16:41:23,781.4,83,111.47,0,155,536656426,-1111802830,3.415,2019-03-29 16:25:33
2019-03-29 16:41:23,781.4,82,115.3,0,152,536656326,-1111803392,3.424,2019-03-29 16:25:34
2019-03-29 16:41:23,781,82,118.84,0,150,536656231,-1111803911,3.434,2019-03-29 16:25:35
