"ID","data","event","event_group","event_type","timestamp"
2019-04-07 07:48:39,0,"timer",0,"start",2019-04-07 07:35:07
2019-04-07 07:48:39,352,NA,255,"marker",2019-04-07 07:40:29
2019-04-07 07:48:39,0,"timer",0,"stop_all",2019-04-07 07:40:30
2019-04-07 07:48:39,112,"recovery_hr",255,"marker",2019-04-07 07:42:30
2019-04-07 07:48:39,0,"timer",0,"start",2019-04-07 07:43:34
2019-04-07 07:48:39,410,NA,255,"marker",2019-04-07 07:44:40
2019-04-07 07:48:39,0,"timer",0,"stop_all",2019-04-07 07:44:41
2019-04-07 07:48:39,110,"recovery_hr",255,"marker",2019-04-07 07:46:41
2019-04-07 07:48:39,0,"timer",0,"start",2019-04-07 07:46:43
2019-04-07 07:48:39,410,NA,255,"marker",2019-04-07 07:48:30
2019-04-07 07:48:39,0,"timer",0,"stop_all",2019-04-07 07:48:31
