"ID","data","event","event_group","event_type","timestamp"
2020-06-19 15:41:57,0,"timer",0,"start",2020-06-19 12:47:58
2020-06-19 15:41:57,1332,NA,255,"marker",2020-06-19 12:48:21
2020-06-19 15:41:57,0,"timer",0,"stop_all",2020-06-19 12:48:22
2020-06-19 15:41:57,138,"recovery_hr",255,"marker",2020-06-19 12:50:22
2020-06-19 15:41:57,0,"timer",0,"start",2020-06-19 12:52:03
2020-06-19 15:41:57,1332,NA,255,"marker",2020-06-19 12:52:04
2020-06-19 15:41:57,0,"timer",0,"stop_all",2020-06-19 12:52:05
2020-06-19 15:41:57,0,"timer",0,"start",2020-06-19 12:53:47
2020-06-19 15:41:57,1325,NA,255,"marker",2020-06-19 13:00:22
2020-06-19 15:41:57,0,"timer",0,"stop_all",2020-06-19 13:00:23
2020-06-19 15:41:57,117,"recovery_hr",255,"marker",2020-06-19 13:02:23
