"ID","data","event","event_group","event_type","timestamp"
2020-05-15 11:30:39,0,"timer",0,"start",2020-05-15 10:56:18
2020-05-15 11:30:39,178,NA,255,"marker",2020-05-15 11:03:23
2020-05-15 11:30:39,0,"timer",0,"stop_all",2020-05-15 11:03:24
2020-05-15 11:30:39,0,"timer",0,"start",2020-05-15 11:03:30
2020-05-15 11:30:39,682,NA,255,"marker",2020-05-15 11:12:02
2020-05-15 11:30:39,0,"timer",0,"stop_all",2020-05-15 11:12:03
2020-05-15 11:30:39,0,"timer",0,"start",2020-05-15 11:12:09
2020-05-15 11:30:39,1055,NA,255,"marker",2020-05-15 11:17:21
2020-05-15 11:30:39,0,"timer",0,"stop_all",2020-05-15 11:17:22
2020-05-15 11:30:39,118,"recovery_hr",255,"marker",2020-05-15 11:19:22
