"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2020-11-13 09:58:05,79,0.265625,93,5.96,6553.5,655.35,127,6553.5,536716601,-1112365230,"lap",255,"stop",NA,"manual",112,0.5,100,0.019,127,NA,"running",536722624,-1112356505,2020-11-13 09:46:55,"generic",2020-11-13 09:47:09,0,0,13,0,79.77,13.384,1.9921875,13.384,NA
2020-11-13 09:58:05,64,0.4296875,103,1.122,6553.5,655.35,127,6553.5,536723041,-1112358290,"lap",255,"stop",NA,"manual",112,0.5,109,4.721,127,NA,"running",536716152,-1112365940,2020-11-13 09:47:09,"generic",2020-11-13 09:49:16,18,10,90,4,142.3,126.872,1.9921875,126.872,NA
2020-11-13 09:58:05,58,0.5,108,5.643,6553.5,655.35,127,6553.5,536716860,-1112365777,"lap",255,"stop",NA,"manual",58,0.5,108,6.233,127,NA,"running",536722966,-1112358282,2020-11-13 09:49:16,"generic",2020-11-13 09:49:29,3,1,8,2,75.63,13.403,1.9921875,13.403,NA
2020-11-13 09:58:05,59,0.9296875,109,0.962,6553.5,655.35,127,6553.5,536721709,-1112359349,"lap",255,"stop",NA,"manual",112,0.5,117,6.186,127,NA,"running",536716411,-1112366506,2020-11-13 09:49:29,"generic",2020-11-13 09:52:10,13,18,96,16,154.58,160.656,1.9921875,160.656,NA
2020-11-13 09:58:05,79,0.2109375,109,4.629,6553.5,655.35,127,6553.5,536716818,-1112365665,"lap",255,"stop",NA,"manual",87,0.5,111,7.203,127,NA,"running",536721733,-1112359359,2020-11-13 09:52:10,"generic",2020-11-13 09:52:23,2,1,16,0,62.09,13.412,1.9921875,13.412,NA
2020-11-13 09:58:05,58,0.671875,108,1.033,6553.5,655.35,127,6553.5,536715664,-1112365580,"lap",255,"stop",NA,"manual",81,0,116,6.233,127,NA,"running",536716313,-1112366432,2020-11-13 09:52:23,"generic",2020-11-13 09:54:48,0,16,114,5,149.79,145.054,1.9921875,145.054,NA
2020-11-13 09:58:05,58,0.5,108,5.234,6553.5,655.35,127,6553.5,536720417,-1112358707,"lap",255,"stop",NA,"manual",58,0.5,110,8.267,127,NA,"running",536715660,-1112365568,2020-11-13 09:54:48,"generic",2020-11-13 09:55:00,0,0,8,0,63.53,12.138,1.9921875,12.138,NA
2020-11-13 09:58:05,58,0.1953125,112,1.099,6553.5,655.35,127,6553.5,536715523,-1112365857,"lap",255,"stop",NA,"manual",58,0.5,118,5.944,127,NA,"running",536721591,-1112357175,2020-11-13 09:55:00,"generic",2020-11-13 09:57:42,18,19,113,19,177.86,161.778,1.9921875,161.778,NA
2020-11-13 09:58:05,58,0.5,110,5.608,6553.5,655.35,127,6553.5,536720435,-1112358340,"lap",255,"stop",NA,"manual",58,0.5,110,6.709,127,NA,"running",536715519,-1112365850,2020-11-13 09:57:42,"generic",2020-11-13 09:57:54,3,1,11,0,67.64,12.062,1.9921875,12.062,NA
2020-11-13 09:58:05,80,0.703125,110,7.169,6553.5,655.35,127,6553.5,536723028,-1112355182,"lap",255,"stop",NA,"session_end",114,0,111,6.093,127,NA,"running",536721051,-1112357610,2020-11-13 09:57:54,"generic",2020-11-13 09:58:05,0,0,9,3,31.94,4.455,1.9921875,4.455,NA
