"ID","data","event","event_group","event_type","timestamp"
2018-04-10 18:29:29,0,"timer",0,"start",2018-04-10 17:40:14
2018-04-10 18:29:29,4,NA,255,"marker",2018-04-10 17:40:52
2018-04-10 18:29:29,0,"timer",0,"stop_all",2018-04-10 17:40:53
2018-04-10 18:29:29,0,"timer",0,"start",2018-04-10 17:41:00
2018-04-10 18:29:29,4,NA,255,"marker",2018-04-10 17:41:30
2018-04-10 18:29:29,0,"timer",0,"stop_all",2018-04-10 17:41:31
2018-04-10 18:29:29,0,"timer",0,"start",2018-04-10 17:41:42
2018-04-10 18:29:29,0,"timer",0,"stop_all",2018-04-10 18:04:45
2018-04-10 18:29:29,932,NA,255,"marker",2018-04-10 18:04:45
2018-04-10 18:29:29,0,"timer",0,"start",2018-04-10 18:04:55
2018-04-10 18:29:29,0,"timer",0,"stop_all",2018-04-10 18:20:48
2018-04-10 18:29:29,1222,NA,255,"marker",2018-04-10 18:20:48
2018-04-10 18:29:29,0,"timer",0,"start",2018-04-10 18:21:25
2018-04-10 18:29:29,1338,NA,255,"marker",2018-04-10 18:27:45
2018-04-10 18:29:29,0,"timer",0,"stop_all",2018-04-10 18:27:46
2018-04-10 18:29:29,0,"timer",0,"start",2018-04-10 18:28:09
2018-04-10 18:29:29,1338,NA,255,"marker",2018-04-10 18:28:44
2018-04-10 18:29:29,0,"timer",0,"stop_all",2018-04-10 18:28:45
