"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-11-24 15:41:18
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-11-24 15:41:18
2020-11-24 16:14:44,0,"antplus",0,"ok",2.94140625,4294967295,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-11-24 15:41:18
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-11-24 15:41:18
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-11-24 15:57:17
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-11-24 15:57:17
2020-11-24 16:14:44,0,"antplus",0,"ok",2.94921875,1140940,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-11-24 15:57:17
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-11-24 15:57:17
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-11-24 16:13:37
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-11-24 16:13:37
2020-11-24 16:14:44,0,"antplus",0,"ok",2.9609375,1141944,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-11-24 16:13:37
2020-11-24 16:14:44,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-11-24 16:13:37
