"ID","data","event","event_group","event_type","timestamp"
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 13:36:42
2019-02-23 15:08:11,584,NA,255,"marker",2019-02-23 13:46:59
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 13:47:00
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 13:47:20
2019-02-23 15:08:11,700,NA,255,"marker",2019-02-23 13:50:10
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 13:50:11
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 13:50:43
2019-02-23 15:08:11,1338,NA,255,"marker",2019-02-23 14:10:09
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 14:10:10
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 14:10:25
2019-02-23 15:08:11,1338,NA,255,"marker",2019-02-23 14:10:58
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 14:10:59
2019-02-23 15:08:11,108,"recovery_hr",255,"marker",2019-02-23 14:12:59
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 14:14:29
2019-02-23 15:08:11,1338,NA,255,"marker",2019-02-23 14:15:18
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 14:15:19
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 14:15:21
2019-02-23 15:08:11,2592,NA,255,"marker",2019-02-23 14:46:54
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 14:46:55
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 14:47:28
2019-02-23 15:08:11,2880,NA,255,"marker",2019-02-23 14:53:38
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 14:53:39
2019-02-23 15:08:11,120,"recovery_hr",255,"marker",2019-02-23 14:55:39
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 14:57:55
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 14:59:43
2019-02-23 15:08:11,2880,NA,255,"marker",2019-02-23 14:59:43
2019-02-23 15:08:11,0,"timer",0,"start",2019-02-23 14:59:58
2019-02-23 15:08:11,2880,NA,255,"marker",2019-02-23 15:07:05
2019-02-23 15:08:11,0,"timer",0,"stop_all",2019-02-23 15:07:06
