"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-08-13 20:37:10
2020-08-13 21:23:47,0,"antplus",0,"ok",2.9375,4294967295,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-13 20:37:10
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-08-13 20:37:10
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,594.44,"local",2020-08-13 20:37:10
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-08-13 20:37:21
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-08-13 20:52:54
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-08-13 20:52:54
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,5.1,"local",2020-08-13 20:52:54
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-08-13 20:52:54
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-08-13 21:17:48
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-08-13 21:17:48
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,5.1,"local",2020-08-13 21:17:48
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-08-13 21:17:48
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-08-13 21:21:31
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-08-13 21:21:31
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,5.1,"local",2020-08-13 21:21:31
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-08-13 21:21:31
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-08-13 21:23:32
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-08-13 21:23:32
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,5.1,"local",2020-08-13 21:23:32
2020-08-13 21:23:47,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-08-13 21:23:32
