"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-02-15 17:10:36
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-02-15 17:10:36
2019-02-15 18:00:43,0,"antplus",0,NA,255.99609375,520668,NA,120,255,NA,"2",0,3,"antplus",2019-02-15 17:10:36
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"13521",0,600.56,"local",2019-02-15 17:10:36
2019-02-15 18:00:43,0,"antplus",0,NA,255.99609375,520668,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-02-15 17:10:39
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-02-15 17:40:06
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-02-15 17:40:06
2019-02-15 18:00:43,0,"antplus",0,NA,255.99609375,522444,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-02-15 17:40:06
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2019-02-15 17:40:06
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-02-15 17:42:24
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-02-15 17:42:24
2019-02-15 18:00:43,0,"antplus",0,NA,255.99609375,522588,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-02-15 17:42:24
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2019-02-15 17:42:24
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-02-15 17:46:34
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-02-15 17:46:34
2019-02-15 18:00:43,0,"antplus",0,NA,255.99609375,522828,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-02-15 17:46:34
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2019-02-15 17:46:34
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-02-15 17:47:28
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-02-15 17:47:28
2019-02-15 18:00:43,0,"antplus",0,NA,255.99609375,522876,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-02-15 17:47:28
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2019-02-15 17:47:28
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-02-15 18:00:37
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-02-15 18:00:37
2019-02-15 18:00:43,0,"antplus",0,NA,255.99609375,523646,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-02-15 18:00:37
2019-02-15 18:00:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2019-02-15 18:00:37
