"ID","data","event","event_group","event_type","timestamp"
2020-11-13 17:40:53,0,"timer",0,"start",2020-11-13 17:06:37
2020-11-13 17:40:53,178,NA,255,"marker",2020-11-13 17:11:48
2020-11-13 17:40:53,0,"timer",0,"stop_all",2020-11-13 17:11:49
2020-11-13 17:40:53,0,"timer",0,"start",2020-11-13 17:11:51
2020-11-13 17:40:53,740,NA,255,"marker",2020-11-13 17:31:59
2020-11-13 17:40:53,0,"timer",0,"stop_all",2020-11-13 17:32:00
2020-11-13 17:40:53,0,"timer",0,"start",2020-11-13 17:32:16
2020-11-13 17:40:53,739,NA,255,"marker",2020-11-13 17:38:48
2020-11-13 17:40:53,0,"timer",0,"stop_all",2020-11-13 17:38:49
2020-11-13 17:40:53,104,"recovery_hr",255,"marker",2020-11-13 17:40:49
