"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-02-21 19:12:53,2021-02-21 19:08:49,44.9853482656181,-93.2337481342256,44.986643018201,-93.2276347931474,243.497,243.497,804.67,358,NA,41,3.305,4.068,32,59,NA,6553.5,655.35,6553.5,"lap","stop",124,136,87,93,NA,"distance","running",255,"generic",127,127,0.875,0,1.9921875
2021-02-21 19:16:50,2021-02-21 19:12:54,44.9866406712681,-93.227591458708,44.9878359306604,-93.2203201577067,237.08,237.08,804.67,342,NA,45,3.394,3.564,16,17,NA,6553.5,655.35,6553.5,"lap","stop",136,141,86,91,NA,"distance","running",255,"generic",127,127,0.6875,0.5,1.9921875
2021-02-21 19:20:38,2021-02-21 19:16:51,44.9878366012126,-93.2202791702002,44.9879880622029,-93.2101554237306,228.39,228.39,804.67,324,NA,45,3.523,3.686,20,12,NA,6553.5,655.35,6553.5,"lap","stop",142,146,85,90,NA,"distance","running",255,"generic",127,127,0.578125,0.5,1.9921875
2021-02-21 19:24:24,2021-02-21 19:20:39,44.9879879783839,-93.2101075630635,44.9855524487793,-93.2024203520268,225.495,225.495,804.67,319,NA,43,3.568,3.695,9,3,NA,6553.5,655.35,6553.5,"lap","stop",142,146,85,89,NA,"distance","running",255,"generic",127,127,0.2421875,0.5,1.9921875
2021-02-21 19:28:29,2021-02-21 19:24:25,44.9855190888047,-93.2024199329317,44.98455776833,-93.1980128958821,245.464,245.464,804.67,346,NA,48,3.278,3.714,28,15,NA,6553.5,655.35,6553.5,"lap","stop",145,151,84,86,NA,"distance","running",255,"generic",127,127,0.734375,0.5,1.9921875
2021-02-21 19:32:50,2021-02-21 19:28:30,44.984581656754,-93.1980456691235,44.9861683510244,-93.2003246247768,260.841,146.339,543.28,202,NA,24,3.712,4.003,7,9,NA,6553.5,655.35,6553.5,"lap","stop",137,142,84,88,NA,"manual","running",255,"generic",127,127,0.1953125,0.5,1.9921875
2021-02-21 19:33:20,2021-02-21 19:32:50,44.9861600529402,-93.2003095373511,44.9852469284087,-93.1987174786627,30,30,160.77,39,NA,4,5.359,6.317,0,0,NA,6553.5,655.35,6553.5,"lap","stop",136,152,94,97,NA,"time","running",255,"generic",127,127,0.4140625,0.5,1.9921875
2021-02-21 19:34:31,2021-02-21 19:33:21,44.9852162506431,-93.1986743118614,44.9862214084715,-93.2003652770072,70.603,70.603,221.15,97,NA,14,3.132,5.337,5,2,NA,6553.5,655.35,6553.5,"lap","stop",151,154,84,90,NA,"manual","running",255,"generic",127,127,0.296875,0.5,1.9921875
2021-02-21 19:35:01,2021-02-21 19:34:31,44.9861993640661,-93.200367204845,44.9853548873216,-93.1989311333746,30,30,145.68,44,NA,6,4.856,5.374,0,7,NA,6553.5,655.35,6553.5,"lap","stop",150,155,87,91,NA,"time","running",255,"generic",127,127,0.3046875,0.5,1.9921875
2021-02-21 19:35:59,2021-02-21 19:35:02,44.9853278975934,-93.1988816801459,44.9862525891513,-93.2003661990166,58.508,58.508,197.15,77,NA,12,3.37,4.703,12,0,NA,6553.5,655.35,6553.5,"lap","stop",151,156,82,86,NA,"manual","running",255,"generic",127,127,0.640625,0.5,1.9921875
2021-02-21 19:36:29,2021-02-21 19:35:59,44.9862231686711,-93.2003781851381,44.9853786081076,-93.1988983601332,30,30,148.85,43,NA,6,4.962,5.346,3,9,NA,6553.5,655.35,6553.5,"lap","stop",152,158,87,91,NA,"time","running",255,"generic",127,127,0.7265625,0.5,1.9921875
2021-02-21 19:37:29,2021-02-21 19:36:30,44.9853493552655,-93.1988515891135,44.986225515604,-93.2003710605204,60.119,60.119,211.52,78,NA,13,3.518,5.197,4,2,NA,6553.5,655.35,6553.5,"lap","stop",155,159,82,88,NA,"manual","running",255,"generic",127,127,0.921875,0.5,1.9921875
2021-02-21 19:37:59,2021-02-21 19:37:29,44.986225515604,-93.2003710605204,44.9853702262044,-93.1989142857492,30,30,147.74,43,NA,6,4.925,5.421,0,6,NA,6553.5,655.35,6553.5,"lap","stop",154,160,87,92,NA,"time","running",255,"generic",127,127,0.8671875,0.5,1.9921875
2021-02-21 19:39:01,2021-02-21 19:38:00,44.9853397998959,-93.1988660059869,44.9862374179065,-93.2003957871348,61.24,61.24,206.64,83,NA,13,3.374,5.197,7,4,NA,6553.5,655.35,6553.5,"lap","stop",155,161,82,88,NA,"manual","running",255,"generic",127,127,0.7734375,0.5,1.9921875
2021-02-21 19:39:31,2021-02-21 19:39:01,44.9862189777195,-93.2003994751722,44.9852921906859,-93.1987940892577,30,30,156.72,45,NA,6,5.224,5.934,0,7,NA,6553.5,655.35,6553.5,"lap","stop",157,165,89,91,NA,"time","running",255,"generic",127,127,0.2265625,0.5,1.9921875
2021-02-21 19:40:38,2021-02-21 19:39:32,44.9852589983493,-93.1987457256764,44.9862046446651,-93.2003334257752,67.218,67.218,217.66,87,NA,10,3.238,5.645,17,0,NA,6553.5,655.35,6553.5,"lap","stop",151,166,81,89,NA,"manual","running",255,"generic",127,127,0.921875,0.5,1.9921875
2021-02-21 19:41:08,2021-02-21 19:40:38,44.986185953021,-93.2003366947174,44.9852442461997,-93.1987347453833,30,30,162.39,44,NA,6,5.413,6.074,0,12,NA,6553.5,655.35,6553.5,"lap","stop",159,165,91,97,NA,"time","running",255,"generic",127,127,0.96875,0.5,1.9921875
2021-02-21 19:42:17,2021-02-21 19:41:09,44.9852123111486,-93.1986860465258,44.9862053152174,-93.2003324199468,69.493,69.493,219.65,92,NA,13,3.161,5.776,9,0,NA,6553.5,655.35,6553.5,"lap","stop",156,166,82,91,NA,"manual","running",255,"generic",127,127,0.5625,0.5,1.9921875
