"timestamp","position_lat","position_long","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-02-11 12:04:20,44.9853260535747,-93.2337330467999,0,264.4,0.037,84,57,0
2021-02-11 12:04:21,44.9853285681456,-93.2337389141321,0.53,264.6,0.802,85,57,0
2021-02-11 12:04:22,44.9852657038718,-93.233780991286,6.93,264,1.54,87,57,0
2021-02-11 12:04:23,44.9852657038718,-93.233780991286,6.93,264,1.54,87,57,0
2021-02-11 12:04:24,44.9852440785617,-93.2337919715792,9.36,263.8,3.35,89,93,0
2021-02-11 12:04:26,44.9851836450398,-93.2338262535632,16.58,263.4,3.228,91,93,0
2021-02-11 12:04:27,44.9851836450398,-93.2338262535632,16.58,263.4,3.228,91,93,0
2021-02-11 12:04:28,44.9851513747126,-93.2338421791792,20.34,263.2,3.228,93,91,0
2021-02-11 12:04:29,44.9851215351373,-93.2338578533381,23.86,263.2,3.536,95,91,0
2021-02-11 12:04:30,44.9850937072188,-93.2338696718216,27.05,263,3.536,96,91,0
2021-02-11 12:04:31,44.9850675556809,-93.2338819094002,30.09,262.8,3.471,97,91,0
2021-02-11 12:04:32,44.9850416556001,-93.2338881958276,33.01,262.4,3.21,99,91,0
2021-02-11 12:04:33,44.9850181024522,-93.2338794786483,35.72,262,3.116,101,91,0
2021-02-11 12:04:34,44.9849953036755,-93.2338541653007,38.94,261.8,3.107,102,91,0
2021-02-11 12:04:35,44.9849721696228,-93.2338263373822,42.31,261.6,3.107,102,91,0
2021-02-11 12:04:36,44.9849512148649,-93.2337906304747,45.91,261,3.126,103,92,0.5
2021-02-11 12:04:37,44.9849317688495,-93.2337553426623,49.42,260.8,3.144,105,93,0.5
2021-02-11 12:04:38,44.9849147535861,-93.2337157800794,53.04,260.4,3.2,106,94,0
2021-02-11 12:04:39,44.9849018454552,-93.2336737029254,56.61,259.8,3.238,107,94,0
2021-02-11 12:04:40,44.9848844949156,-93.2336373254657,60.07,259.4,3.275,107,91,0
2021-02-11 12:04:41,44.9848694074899,-93.2336004450917,63.42,258.8,3.275,109,91,0
2021-02-11 12:04:42,44.9848496261984,-93.2335704378784,66.65,258.6,3.247,110,91,0
2021-02-11 12:04:43,44.9848336167634,-93.2335372455418,69.8,258.2,3.228,112,92,0.5
2021-02-11 12:04:44,44.984819451347,-93.2335024606436,72.96,257.8,3.21,113,92,0.5
2021-02-11 12:04:45,44.9848073814064,-93.2334665860981,76.09,257.4,3.2,114,92,0.5
2021-02-11 12:04:46,44.9847953952849,-93.2334318011999,79.14,257,3.182,116,93,0.5
2021-02-11 12:04:47,44.9847820680588,-93.2333962619305,82.3,256.6,3.172,117,93,0.5
2021-02-11 12:04:48,44.9847688246518,-93.2333608902991,85.44,256,3.163,118,93,0.5
2021-02-11 12:04:49,44.9847601074725,-93.2333199866116,88.79,255.6,3.163,119,93,0
2021-02-11 12:04:50,44.9847498815507,-93.2332823518664,91.97,255.4,3.172,120,92,0.5
2021-02-11 12:04:51,44.9847437627614,-93.2332404423505,95.31,255,3.182,120,92,0
2021-02-11 12:04:52,44.9847332853824,-93.2332027237862,98.5,254.8,3.191,122,91,0
