"ID","data","event","event_group","event_type","timestamp"
2018-04-26 14:49:13,0,"timer",0,"start",2018-04-26 13:41:02
2018-04-26 14:49:13,4,NA,255,"marker",2018-04-26 13:43:07
2018-04-26 14:49:13,0,"timer",0,"stop_all",2018-04-26 13:43:08
2018-04-26 14:49:13,0,"timer",0,"start",2018-04-26 13:43:19
2018-04-26 14:49:13,178,NA,255,"marker",2018-04-26 13:45:58
2018-04-26 14:49:13,0,"timer",0,"stop_all",2018-04-26 13:45:59
2018-04-26 14:49:13,0,"timer",0,"start",2018-04-26 13:46:14
2018-04-26 14:49:13,236,NA,255,"marker",2018-04-26 13:47:22
2018-04-26 14:49:13,0,"timer",0,"stop_all",2018-04-26 13:47:23
2018-04-26 14:49:13,0,"timer",0,"start",2018-04-26 13:47:25
2018-04-26 14:49:13,1872,NA,255,"marker",2018-04-26 14:43:40
2018-04-26 14:49:13,0,"timer",0,"stop_all",2018-04-26 14:43:41
2018-04-26 14:49:13,0,"timer",0,"start",2018-04-26 14:43:50
2018-04-26 14:49:13,2016,NA,255,"marker",2018-04-26 14:47:18
2018-04-26 14:49:13,0,"timer",0,"stop_all",2018-04-26 14:47:19
2018-04-26 14:49:13,0,"timer",0,"start",2018-04-26 14:47:34
2018-04-26 14:49:13,2016,NA,255,"marker",2018-04-26 14:49:04
2018-04-26 14:49:13,0,"timer",0,"stop_all",2018-04-26 14:49:05
