"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-01-31 19:08:44,2021-01-31 19:04:37,44.9852849822491,-93.2337370701134,44.9877936858684,-93.2291390933096,246.013,246.013,804.67,363,NA,44,3.271,4.04,28,58,NA,6553.5,655.35,6553.5,"lap","stop",131,141,87,92,NA,"distance","running",255,"generic",127,127,0.1171875,0,1.9921875
2021-01-31 19:12:33,2021-01-31 19:08:45,44.9877920933068,-93.2290959265083,44.9878023192286,-93.2190296798944,229.905,229.905,804.67,327,NA,43,3.5,3.564,23,17,NA,6553.5,655.35,6553.5,"lap","stop",137,144,85,89,NA,"distance","running",255,"generic",127,127,0.984375,0.5,1.9921875
2021-01-31 19:16:28,2021-01-31 19:12:34,44.9877956137061,-93.2189908716828,44.9879968632013,-93.2088209409267,233.191,233.191,804.67,327,NA,45,3.451,3.639,13,8,NA,6553.5,655.35,6553.5,"lap","stop",141,146,84,88,NA,"distance","running",255,"generic",127,127,0.296875,0.5,1.9921875
2021-01-31 19:20:24,2021-01-31 19:16:29,44.9879983719438,-93.2087740860879,44.9858405347914,-93.1995618715882,236.726,236.726,804.67,330,NA,43,3.399,3.508,27,0,NA,6553.5,655.35,6553.5,"lap","stop",141,148,83,87,NA,"distance","running",255,"generic",127,127,0.7421875,0.5,1.9921875
2021-01-31 19:24:22,2021-01-31 19:20:25,44.9858405347914,-93.1995618715882,44.9802153557539,-93.1936013326049,238.088,238.088,804.67,331,NA,46,3.38,3.536,12,8,NA,6553.5,655.35,6553.5,"lap","stop",146,150,83,87,NA,"distance","running",255,"generic",127,127,0.75,0.5,1.9921875
2021-01-31 19:29:40,2021-01-31 19:24:23,44.9801803193986,-93.1936071999371,44.9785808846354,-93.1923469807953,317.946,132.975,460.87,183,NA,23,3.466,3.77,6,29,NA,6553.5,655.35,6553.5,"lap","stop",140,143,83,87,NA,"manual","running",255,"generic",127,127,0.5390625,0,1.9921875
2021-01-31 19:32:29,2021-01-31 19:29:40,44.9785798788071,-93.1923612300307,44.9772984534502,-93.193109985441,168.353,168.353,804.67,249,NA,35,4.78,5.645,27,23,NA,6553.5,655.35,6553.5,"lap","stop",158,170,87,96,NA,"distance","running",255,"generic",127,127,0.7265625,0,1.9921875
2021-01-31 19:33:14,2021-01-31 19:32:30,44.9773112777621,-93.1930628791451,44.9780161958188,-93.1909384857863,45.733,45.733,209.22,63,NA,6,4.575,4.591,6,3,NA,6553.5,655.35,6553.5,"lap","stop",142,171,85,87,NA,"distance","running",255,"generic",127,127,0.625,0.5,1.9921875
2021-01-31 19:34:29,2021-01-31 19:33:15,44.9780570995063,-93.1909074727446,44.9785866681486,-93.1921879760921,75,75,228.23,98,NA,17,3.043,4.665,5,9,NA,6553.5,655.35,6553.5,"lap","stop",161,170,80,85,NA,"time","running",255,"generic",127,127,0.4296875,0.5,1.9921875
2021-01-31 19:37:19,2021-01-31 19:34:30,44.9785949662328,-93.192206164822,44.9784525576979,-93.1925677601248,169.176,169.176,804.67,244,NA,36,4.756,5.235,12,12,NA,6553.5,655.35,6553.5,"lap","stop",162,175,85,91,NA,"distance","running",255,"generic",127,127,0.8828125,0.5,1.9921875
2021-01-31 19:38:02,2021-01-31 19:37:20,44.9784693215042,-93.1926257628947,44.9778076540679,-93.1946689356118,43.701,43.701,209.22,59,NA,7,4.788,4.787,8,0,NA,6553.5,655.35,6553.5,"lap","stop",172,173,83,84,NA,"distance","running",255,"generic",127,127,0.8359375,0.5,1.9921875
2021-01-31 19:39:17,2021-01-31 19:38:03,44.9777350667864,-93.1947350688279,44.9785133264959,-93.1928120087832,75,75,236.85,97,NA,13,3.158,4.74,0,11,NA,6553.5,655.35,6553.5,"lap","stop",166,173,80,84,NA,"time","running",255,"generic",127,127,0.390625,0.5,1.9921875
2021-01-31 19:42:07,2021-01-31 19:39:18,44.978529587388,-93.192795496434,44.9773997068405,-93.1931235641241,170.091,170.091,804.67,240,NA,30,4.731,5.048,11,20,NA,6553.5,655.35,6553.5,"lap","stop",162,175,84,88,NA,"distance","running",255,"generic",127,127,0.59375,0.5,1.9921875
2021-01-31 19:42:52,2021-01-31 19:42:08,44.9774136207998,-93.1930684950203,44.9785548169166,-93.1931136734784,44.334,44.334,209.22,60,NA,7,4.719,4.665,17,0,NA,6553.5,655.35,6553.5,"lap","stop",175,176,82,84,NA,"distance","running",255,"generic",127,127,0.4921875,0,1.9921875
2021-01-31 19:44:07,2021-01-31 19:42:53,44.9785551521927,-93.1931747775525,44.9786316789687,-93.1916827149689,75,75,203.66,98,NA,16,2.715,4.637,3,5,NA,6553.5,655.35,6553.5,"lap","stop",168,175,80,83,NA,"time","running",255,"generic",127,127,0,0.5,1.9921875
2021-01-31 19:46:55,2021-01-31 19:44:08,44.9786258116364,-93.1917291507125,44.9770276341587,-93.1940511893481,167.941,167.941,804.67,235,NA,33,4.791,5.02,10,17,NA,6553.5,655.35,6553.5,"lap","stop",165,175,84,90,NA,"distance","running",255,"generic",127,127,0.625,0.5,1.9921875
