"ID","data","event","event_group","event_type","timestamp"
2018-10-02 18:57:11,0,"timer",0,"start",2018-10-02 18:21:57
2018-10-02 18:57:11,350,NA,255,"marker",2018-10-02 18:23:09
2018-10-02 18:57:11,0,"timer",0,"stop_all",2018-10-02 18:23:10
2018-10-02 18:57:11,0,"timer",0,"start",2018-10-02 18:23:14
2018-10-02 18:57:11,0,"timer",0,"stop_all",2018-10-02 18:28:22
2018-10-02 18:57:11,345,NA,255,"marker",2018-10-02 18:28:22
2018-10-02 18:57:11,0,"timer",0,"start",2018-10-02 18:28:25
2018-10-02 18:57:11,728,NA,255,"marker",2018-10-02 18:41:08
2018-10-02 18:57:11,0,"timer",0,"stop_all",2018-10-02 18:41:09
2018-10-02 18:57:11,0,"timer",0,"start",2018-10-02 18:41:22
2018-10-02 18:57:11,0,"timer",0,"stop_all",2018-10-02 18:51:27
2018-10-02 18:57:11,758,NA,255,"marker",2018-10-02 18:51:27
2018-10-02 18:57:11,0,"timer",0,"start",2018-10-02 18:53:17
2018-10-02 18:57:11,0,"timer",0,"stop_all",2018-10-02 18:56:23
2018-10-02 18:57:11,758,NA,255,"marker",2018-10-02 18:56:23
