"ID","data","event","event_group","event_type","timestamp"
2020-09-09 16:44:40,0,"timer",0,"start",2020-09-09 15:18:26
2020-09-09 16:44:40,178,NA,255,"marker",2020-09-09 15:21:07
2020-09-09 16:44:40,0,"timer",0,"stop_all",2020-09-09 15:21:08
2020-09-09 16:44:40,0,"timer",0,"start",2020-09-09 15:22:08
2020-09-09 16:44:40,841,NA,255,"marker",2020-09-09 15:36:56
2020-09-09 16:44:40,0,"timer",0,"stop_all",2020-09-09 15:36:57
2020-09-09 16:44:40,0,"timer",0,"start",2020-09-09 15:38:53
2020-09-09 16:44:40,0,"timer",0,"stop_all",2020-09-09 15:57:21
2020-09-09 16:44:40,1057,NA,255,"marker",2020-09-09 15:57:21
2020-09-09 16:44:40,0,"timer",0,"start",2020-09-09 15:57:27
2020-09-09 16:44:40,1057,NA,255,"marker",2020-09-09 15:57:30
2020-09-09 16:44:40,0,"timer",0,"stop_all",2020-09-09 15:57:31
2020-09-09 16:44:40,0,"timer",0,"start",2020-09-09 15:58:29
2020-09-09 16:44:40,1285,NA,255,"marker",2020-09-09 16:15:29
2020-09-09 16:44:40,0,"timer",0,"stop_all",2020-09-09 16:15:30
2020-09-09 16:44:40,0,"timer",0,"start",2020-09-09 16:15:36
2020-09-09 16:44:40,1279,NA,255,"marker",2020-09-09 16:21:13
2020-09-09 16:44:40,0,"timer",0,"stop_all",2020-09-09 16:21:14
2020-09-09 16:44:40,111,"recovery_hr",255,"marker",2020-09-09 16:23:14
