"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2021-01-19 08:15:02,87,0.921875,138,3.048,6553.5,655.35,127,6553.5,536725237,-1112263189,"lap",255,"stop",NA,"distance",93,0,148,3.518,127,NA,"running",536695431,-1112321950,2021-01-19 06:54:21,"generic",2021-01-19 06:58:46,30,50,387,39,804.67,264.011,1.9921875,264.011,NA
2021-01-19 08:15:02,86,0.9296875,145,3.178,6553.5,655.35,127,6553.5,536724250,-1112143368,"lap",255,"stop",NA,"distance",93,0.5,150,3.256,127,NA,"running",536725204,-1112262680,2021-01-19 06:58:47,"generic",2021-01-19 07:02:58,12,51,365,5,804.67,253.219,1.9921875,253.219,NA
2021-01-19 08:15:02,86,0.640625,145,3.234,6553.5,655.35,127,6553.5,536727689,-1112024247,"lap",255,"stop",NA,"distance",94,0.5,154,3.611,127,NA,"running",536724250,-1112143368,2021-01-19 07:02:59,"generic",2021-01-19 07:07:25,18,48,358,11,804.67,266.438,1.9921875,248.784,NA
2021-01-19 08:15:02,84,0.7265625,145,3.076,6553.5,655.35,127,6553.5,536700832,-1111913949,"lap",255,"stop",NA,"distance",91,0.5,148,3.284,127,NA,"running",536727685,-1112023725,2021-01-19 07:07:26,"generic",2021-01-19 07:11:53,12,49,367,10,804.67,267.991,1.9921875,261.626,NA
2021-01-19 08:15:02,82,0.5390625,145,2.887,6553.5,655.35,127,6553.5,536705395,-1111922585,"lap",255,"stop",NA,"manual",85,0.5,149,3.079,127,NA,"running",536700655,-1111913575,2021-01-19 07:11:54,"generic",2021-01-19 07:14:24,4,13,92,4,200.54,149.559,1.9921875,69.475,NA
2021-01-19 08:15:02,86,0.125,144,4.427,6553.5,655.35,127,6553.5,536693060,-1111901746,"lap",255,"stop",NA,"time",94,0.5,156,5.318,127,NA,"running",536705285,-1111922353,2021-01-19 07:14:24,"generic",2021-01-19 07:15:04,12,6,58,0,177.09,40,1.9921875,40,NA
2021-01-19 08:15:02,83,0.71875,152,2.742,6553.5,655.35,127,6553.5,536705714,-1111922559,"lap",255,"stop",NA,"manual",87,0.5,158,4.199,127,NA,"running",536692750,-1111901335,2021-01-19 07:15:05,"generic",2021-01-19 07:16:24,0,16,108,10,220.72,80.491,1.9921875,80.491,NA
2021-01-19 08:15:02,86,0.046875,149,4.357,6553.5,655.35,127,6553.5,536693502,-1111902557,"lap",255,"stop",NA,"time",89,0.5,158,4.46,127,NA,"running",536705462,-1111922431,2021-01-19 07:16:24,"generic",2021-01-19 07:17:04,9,7,58,0,174.28,40,1.9921875,40,NA
2021-01-19 08:15:02,84,0.25,154,3.019,6553.5,655.35,127,6553.5,536705511,-1111922587,"lap",255,"stop",NA,"manual",87,0.5,159,4.273,127,NA,"running",536693131,-1111902151,2021-01-19 07:17:05,"generic",2021-01-19 07:18:16,3,15,98,9,216.26,71.635,1.9921875,71.635,NA
2021-01-19 08:15:02,86,0.28125,154,4.576,6553.5,655.35,127,6553.5,536692587,-1111901349,"lap",255,"stop",NA,"time",89,0,159,4.824,127,NA,"running",536705264,-1111922322,2021-01-19 07:18:16,"generic",2021-01-19 07:18:56,8,8,56,0,183.03,40,1.9921875,40,NA
2021-01-19 08:15:02,84,0.4140625,154,2.88,6553.5,655.35,127,6553.5,536705587,-1111922654,"lap",255,"stop",NA,"manual",87,0.5,162,4.563,127,NA,"running",536692237,-1111900931,2021-01-19 07:18:57,"generic",2021-01-19 07:20:16,3,16,110,13,231.64,80.438,1.9921875,80.438,NA
2021-01-19 08:15:02,86,0.6484375,152,4.538,6553.5,655.35,127,6553.5,536692822,-1111901954,"lap",255,"stop",NA,"time",91,0.5,162,4.936,127,NA,"running",536705407,-1111922465,2021-01-19 07:20:16,"generic",2021-01-19 07:20:56,9,8,58,0,181.51,40,1.9921875,40,NA
2021-01-19 08:15:02,83,0.9609375,158,3.039,6553.5,655.35,127,6553.5,536705719,-1111922572,"lap",255,"stop",NA,"manual",86,0.5,164,4.497,127,NA,"running",536692449,-1111901525,2021-01-19 07:20:57,"generic",2021-01-19 07:22:13,3,16,105,14,232.94,76.639,1.9921875,76.639,NA
2021-01-19 08:15:02,87,0.125,157,4.647,6553.5,655.35,127,6553.5,536692429,-1111901369,"lap",255,"stop",NA,"time",92,0.5,161,5.02,127,NA,"running",536705502,-1111922323,2021-01-19 07:22:13,"generic",2021-01-19 07:22:53,11,8,57,0,185.87,40,1.9921875,40,NA
2021-01-19 08:15:02,83,0.53125,156,3.027,6553.5,655.35,127,6553.5,536705701,-1111922516,"lap",255,"stop",NA,"manual",86,0.5,162,4.6,127,NA,"running",536692046,-1111900915,2021-01-19 07:22:54,"generic",2021-01-19 07:24:13,0,14,108,10,242.58,80.14,1.9921875,80.14,NA
2021-01-19 08:15:02,87,0.28125,159,4.788,6553.5,655.35,127,6553.5,536691908,-1111900831,"lap",255,"stop",NA,"time",92,0.5,164,5.281,127,NA,"running",536705472,-1111922312,2021-01-19 07:24:13,"generic",2021-01-19 07:24:53,9,8,58,0,191.51,40,1.9921875,40,NA
2021-01-19 08:15:02,82,0.75,159,3.004,6553.5,655.35,127,6553.5,536705807,-1111922549,"lap",255,"stop",NA,"manual",85,0.5,166,4.731,127,NA,"running",536691563,-1111900349,2021-01-19 07:24:54,"generic",2021-01-19 07:26:13,0,18,107,6,240.62,80.088,1.9921875,80.088,NA
2021-01-19 08:15:02,86,0.1640625,159,4.707,6553.5,655.35,127,6553.5,536684543,-1111891993,"lap",255,"stop",NA,"time",91,0.5,169,5.123,127,NA,"running",536705629,-1111922435,2021-01-19 07:26:13,"generic",2021-01-19 07:27:13,13,11,87,0,282.43,60,1.9921875,60,NA
2021-01-19 08:15:02,82,0.8828125,157,2.971,6553.5,655.35,127,6553.5,536705566,-1111922394,"lap",255,"stop",NA,"manual",86,0.5,169,4.749,127,NA,"running",536684215,-1111891493,2021-01-19 07:27:14,"generic",2021-01-19 07:29:04,0,17,150,16,329.48,110.911,1.9921875,110.911,NA
2021-01-19 08:15:02,86,0.4453125,156,4.752,6553.5,655.35,127,6553.5,536684202,-1111891394,"lap",255,"stop",NA,"time",91,0.5,168,5.104,127,NA,"running",536705321,-1111922101,2021-01-19 07:29:04,"generic",2021-01-19 07:30:04,12,11,87,0,285.1,60,1.9921875,60,NA
2021-01-19 08:15:02,83,0.4296875,159,3.019,6553.5,655.35,127,6553.5,536705536,-1111922733,"lap",255,"stop",NA,"manual",90,0.5,168,4.581,127,NA,"running",536683843,-1111890988,2021-01-19 07:30:05,"generic",2021-01-19 07:31:55,3,22,150,15,335.15,111.032,1.9921875,111.032,NA
2021-01-19 08:15:02,86,0.046875,160,4.779,6553.5,655.35,127,6553.5,536684192,-1111891374,"lap",255,"stop",NA,"time",90,0,169,5.197,127,NA,"running",536705045,-1111922238,2021-01-19 07:31:55,"generic",2021-01-19 07:32:55,15,13,89,0,286.73,60,1.9921875,60,NA
2021-01-19 08:15:02,81,0.8359375,160,3.012,6553.5,655.35,127,6553.5,536705559,-1111922755,"lap",255,"stop",NA,"manual",85,0,171,4.74,127,NA,"running",536683847,-1111890944,2021-01-19 07:32:56,"generic",2021-01-19 07:34:47,3,25,149,16,336.5,111.704,1.9921875,111.704,NA
2021-01-19 08:15:02,87,0.8359375,159,4.918,6553.5,655.35,127,6553.5,536683215,-1111890838,"lap",255,"stop",NA,"time",93,0.5,168,5.505,127,NA,"running",536705292,-1111922626,2021-01-19 07:34:47,"generic",2021-01-19 07:35:47,17,9,89,2,295.05,60,1.9921875,60,NA
2021-01-19 08:15:02,82,0.1953125,148,2.905,6553.5,655.35,127,6553.5,536705561,-1111921780,"lap",255,"stop",NA,"manual",85,0.5,161,4.749,127,NA,"running",536682835,-1111890407,2021-01-19 07:35:48,"generic",2021-01-19 07:37:47,0,16,161,19,349.18,120.207,1.9921875,120.207,NA
2021-01-19 08:15:02,83,0.0390625,154,3.28,6553.5,655.35,127,6553.5,536639578,-1111844562,"lap",255,"stop",NA,"distance",87,0.5,162,3.359,127,NA,"running",536705561,-1111921780,2021-01-19 07:37:47,"generic",2021-01-19 07:41:52,23,48,339,8,804.67,245.304,1.9921875,245.304,NA
2021-01-19 08:15:02,83,0.828125,148,3.189,6553.5,655.35,127,6553.5,536593344,-1111866039,"lap",255,"stop",NA,"manual",88,0,154,3.322,127,NA,"running",536639228,-1111844278,2021-01-19 07:41:53,"generic",2021-01-19 07:45:44,13,37,307,29,705.65,231.061,1.9921875,221.265,NA
2021-01-19 08:15:02,92,0.5,158,5.263,6553.5,655.35,127,6553.5,536613288,-1111849678,"lap",255,"stop",NA,"time",97,0.5,166,5.692,127,NA,"running",536593616,-1111865786,2021-01-19 07:45:44,"generic",2021-01-19 07:46:24,12,8,61,0,210.52,40,1.9921875,40,NA
2021-01-19 08:15:02,84,0.125,166,2.887,6553.5,655.35,127,6553.5,536614945,-1111842304,"lap",255,"stop",NA,"time",92,0,167,5.384,127,NA,"running",536613622,-1111849142,2021-01-19 07:46:25,"generic",2021-01-19 07:46:44,2,4,26,0,57.74,20,1.9921875,20,NA
2021-01-19 08:15:02,87,0.5859375,158,4.545,6553.5,655.35,127,6553.5,536601312,-1111860136,"lap",255,"stop",NA,"time",91,0,168,4.889,127,NA,"running",536614975,-1111842484,2021-01-19 07:46:45,"generic",2021-01-19 07:47:24,2,4,58,7,181.81,40,1.9921875,40,NA
2021-01-19 08:15:02,82,0.8828125,133,2.624,6553.5,655.35,127,6553.5,536601134,-1111859409,"lap",255,"stop",NA,"time",88,0,161,4.665,127,NA,"running",536600887,-1111860617,2021-01-19 07:47:25,"generic",2021-01-19 07:48:24,0,8,80,13,157.47,60,1.9921875,60,NA
