"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-02-04 17:03:54,2021-02-04 16:59:29,44.9852771870792,-93.2337058056146,44.9877338390797,-93.2290784921497,265.361,265.361,804.67,384,NA,47,3.032,3.658,19,41,NA,6553.5,655.35,6553.5,"lap","stop",129,142,86,93,NA,"distance","running",255,"generic",127,127,0.0390625,0,1.9921875
2021-02-04 17:08:15,2021-02-04 17:03:55,44.9877341743559,-93.2290411088616,44.9934538174421,-93.2267552800477,261.059,261.059,804.67,370,NA,51,3.082,3.574,18,8,NA,6553.5,655.35,6553.5,"lap","stop",140,153,85,90,NA,"distance","running",255,"generic",127,127,0.4296875,0,1.9921875
2021-02-04 17:12:37,2021-02-04 17:08:16,44.9934820644557,-93.226750837639,45.0006433110684,-93.2266365922987,262.366,262.366,804.67,362,NA,56,3.067,3.247,34,23,NA,6553.5,655.35,6553.5,"lap","stop",148,151,82,87,NA,"distance","running",255,"generic",127,127,0.96875,0.5,1.9921875
2021-02-04 17:16:57,2021-02-04 17:12:38,45.0006690435112,-93.2266379334033,45.0073903240263,-93.2243372686207,259.429,251.937,804.67,347,NA,50,3.194,3.331,13,14,NA,6553.5,655.35,6553.5,"lap","stop",147,149,83,87,NA,"distance","running",255,"generic",127,127,0.5390625,0.5,1.9921875
2021-02-04 17:21:12,2021-02-04 17:16:58,45.0074115302414,-93.2243121229112,45.013227565214,-93.2183323055506,255.292,255.292,804.67,349,NA,47,3.152,3.238,17,7,NA,6553.5,655.35,6553.5,"lap","stop",145,148,82,85,NA,"distance","running",255,"generic",127,127,0.3203125,0.5,1.9921875
2021-02-04 17:25:21,2021-02-04 17:21:13,45.0132515374571,-93.2183059863746,45.0176802836359,-93.2107533887029,249.095,249.095,804.67,338,NA,47,3.23,3.284,20,13,NA,6553.5,655.35,6553.5,"lap","stop",147,150,81,85,NA,"distance","running",255,"generic",127,127,0.84375,0,1.9921875
2021-02-04 17:29:29,2021-02-04 17:25:22,45.0176846422255,-93.2107124850154,45.015109302476,-93.2048203423619,248.272,248.272,804.67,338,NA,46,3.241,3.415,15,2,NA,6553.5,655.35,6553.5,"lap","stop",146,150,82,85,NA,"distance","running",255,"generic",127,127,0.234375,0.5,1.9921875
2021-02-04 17:33:34,2021-02-04 17:29:30,45.0150810554624,-93.204809864983,45.0133713148534,-93.1970100011677,244.724,244.724,804.67,337,NA,41,3.288,3.396,13,21,NA,6553.5,655.35,6553.5,"lap","stop",144,147,83,88,NA,"distance","running",255,"generic",127,127,0.2578125,0,1.9921875
2021-02-04 17:38:00,2021-02-04 17:33:35,45.0133693031967,-93.1969688460231,45.0148389860988,-93.1873008236289,265.137,265.137,804.67,369,NA,48,3.035,3.387,16,0,NA,6553.5,655.35,6553.5,"lap","stop",147,151,83,87,NA,"distance","running",255,"generic",127,127,0.7578125,0.5,1.9921875
2021-02-04 17:42:35,2021-02-04 17:38:01,45.0148489605635,-93.1872624345124,45.0140406098217,-93.1773791648448,274.271,262.655,804.67,369,NA,40,3.064,3.443,7,6,NA,6553.5,655.35,6553.5,"lap","stop",142,148,84,89,NA,"distance","running",255,"generic",127,127,0.09375,0,1.9921875
2021-02-04 17:47:33,2021-02-04 17:42:36,45.0140401907265,-93.1773405242711,45.0069360248744,-93.1767963711172,298.842,276.816,804.67,386,NA,43,2.907,3.368,7,9,NA,6553.5,655.35,6553.5,"lap","stop",144,152,84,91,NA,"distance","running",255,"generic",127,127,0.640625,0,1.9921875
2021-02-04 17:51:50,2021-02-04 17:47:34,45.0069108791649,-93.1767968740314,44.9997068010271,-93.1768904160708,257.035,257.035,804.67,362,NA,42,3.131,3.191,9,10,NA,6553.5,655.35,6553.5,"lap","stop",146,149,84,89,NA,"distance","running",255,"generic",127,127,0.953125,0,1.9921875
2021-02-04 17:56:00,2021-02-04 17:51:51,44.9996770452708,-93.1768914218992,44.9924774095416,-93.1769205071032,249.944,249.944,804.67,346,NA,43,3.219,3.452,6,5,NA,6553.5,655.35,6553.5,"lap","stop",147,151,83,88,NA,"distance","running",255,"generic",127,127,0.7109375,0.5,1.9921875
2021-02-04 18:00:47,2021-02-04 17:56:01,44.9924489948899,-93.1769270449877,44.9918827973306,-93.1864406727254,287.084,287.084,804.67,399,NA,45,2.803,3.434,7,8,NA,6553.5,655.35,6553.5,"lap","stop",147,154,83,89,NA,"distance","running",255,"generic",127,127,0.96875,0,1.9921875
2021-02-04 18:06:01,2021-02-04 18:00:48,44.9918828811496,-93.1864720210433,44.984967391938,-93.1870388053358,313.42,253.234,804.67,356,NA,34,3.178,4.124,9,14,NA,6553.5,655.35,6553.5,"lap","stop",140,155,83,88,NA,"distance","running",255,"generic",127,127,0.9921875,0.5,1.9921875
2021-02-04 18:09:51,2021-02-04 18:06:02,44.9849365465343,-93.1870381347835,44.9781222268939,-93.1880722939968,230.584,230.584,804.67,324,NA,25,3.49,3.686,0,23,NA,6553.5,655.35,6553.5,"lap","stop",138,144,84,88,NA,"distance","running",255,"generic",127,127,0.625,0.5,1.9921875
2021-02-04 18:14:29,2021-02-04 18:09:52,44.9781105760485,-93.1881122756749,44.9820986017585,-93.1952344626188,277.431,277.431,804.67,388,NA,40,2.9,3.574,37,23,NA,6553.5,655.35,6553.5,"lap","stop",145,150,84,89,NA,"distance","running",255,"generic",127,127,0.0390625,0.5,1.9921875
2021-02-04 18:18:43,2021-02-04 18:14:30,44.982118550688,-93.1952586025,44.9869340378791,-93.2024523708969,254.378,254.378,804.67,353,NA,32,3.163,3.452,10,22,NA,6553.5,655.35,6553.5,"lap","stop",142,146,83,86,NA,"distance","running",255,"generic",127,127,0.9140625,0.5,1.9921875
2021-02-04 18:22:50,2021-02-04 18:18:44,44.986949712038,-93.2024850603193,44.987980350852,-93.2122448645532,246.635,246.635,804.67,348,NA,33,3.263,3.452,5,18,NA,6553.5,655.35,6553.5,"lap","stop",144,148,84,88,NA,"distance","running",255,"generic",127,127,0.890625,0.5,1.9921875
2021-02-04 18:27:06,2021-02-04 18:22:51,44.9879795126617,-93.2122862711549,44.9878512695432,-93.2224189862609,255.826,255.826,804.67,358,NA,32,3.145,3.2,5,11,NA,6553.5,655.35,6553.5,"lap","stop",143,147,84,87,NA,"distance","running",255,"generic",127,127,0.2890625,0.5,1.9921875
2021-02-04 18:31:22,2021-02-04 18:27:07,44.9878489226103,-93.2224580459297,44.9862925708294,-93.2305104564875,256.074,256.074,804.67,361,NA,35,3.142,3.2,10,7,NA,6553.5,655.35,6553.5,"lap","stop",145,148,84,87,NA,"distance","running",255,"generic",127,127,0.6953125,0.5,1.9921875
2021-02-04 18:34:57,2021-02-04 18:31:23,44.9862587079406,-93.2305115461349,44.9848879314959,-93.2338301930577,155.681,155.681,498.48,216,NA,18,3.202,3.359,17,19,NA,6553.5,655.35,6553.5,"lap","stop",142,147,84,87,NA,"session_end","running",255,"generic",127,127,0.625,0.5,1.9921875
