"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-03-27 16:30:12,2021-03-27 16:21:56,44.985393024981,-93.233849722892,44.9878832045943,-93.2187824137509,496.15,496.15,1609.34,714,NA,100,3.244,4.087,50,65,NA,6553.5,655.35,6553.5,"lap","stop",141,149,86,95,NA,"distance","running",255,"generic",127,127,0.4921875,0,1.9921875
2021-03-27 16:34:38,2021-03-27 16:30:13,44.9878842104226,-93.2187413424253,44.991553472355,-93.2129346113652,266.117,266.117,880.28,368,NA,55,3.308,3.434,24,8,NA,6553.5,655.35,6553.5,"lap","stop",146,151,83,86,NA,"manual","running",255,"generic",127,127,0.546875,0.5,1.9921875
2021-03-27 16:35:10,2021-03-27 16:34:38,44.9915489461273,-93.2129807118326,44.9914488662034,-93.2148534804583,31.753,31.753,151.76,46,NA,7,4.779,5.104,0,12,NA,6553.5,655.35,6553.5,"lap","stop",152,156,87,90,NA,"manual","running",255,"generic",127,127,0.75,0.5,1.9921875
2021-03-27 16:35:40,2021-03-27 16:35:10,44.9914526380599,-93.2149149198085,44.9914814718068,-93.2161675952375,30.233,30.233,103.48,40,NA,7,3.423,4.581,0,5,NA,6553.5,655.35,6553.5,"lap","stop",157,158,84,88,NA,"manual","running",255,"generic",127,127,0.1796875,0.5,1.9921875
2021-03-27 16:36:10,2021-03-27 16:35:40,44.9914784543216,-93.2162115164101,44.9914651270956,-93.2179959397763,30.005,30.005,144.43,42,NA,7,4.814,5.346,0,0,NA,6553.5,655.35,6553.5,"lap","stop",160,162,88,94,NA,"manual","running",255,"generic",127,127,0.53125,0.5,1.9921875
2021-03-27 16:36:40,2021-03-27 16:36:10,44.9914634507149,-93.2180576305836,44.9914570804685,-93.2193010021001,29.878,29.878,102.96,40,NA,3,3.446,4.777,3,0,NA,6553.5,655.35,6553.5,"lap","stop",142,163,83,88,NA,"manual","running",255,"generic",127,127,0.6796875,0.5,1.9921875
2021-03-27 16:37:10,2021-03-27 16:36:40,44.9914615228772,-93.2193409837782,44.9914430826902,-93.2211023569107,29.641,29.641,142.1,41,NA,5,4.794,5.207,5,2,NA,6553.5,655.35,6553.5,"lap","stop",162,166,86,92,NA,"manual","running",255,"generic",127,127,0.6640625,0.5,1.9921875
2021-03-27 16:37:40,2021-03-27 16:37:10,44.991442495957,-93.221169244498,44.9914314318448,-93.2224354986101,30.21,30.21,105.08,39,NA,6,3.478,4.777,12,0,NA,6553.5,655.35,6553.5,"lap","stop",164,166,82,86,NA,"manual","running",255,"generic",127,127,0.8671875,0.5,1.9921875
2021-03-27 16:38:10,2021-03-27 16:37:40,44.9914310127497,-93.2224883884192,44.9914195295423,-93.2243781723082,29.593,29.593,153.21,42,NA,7,5.177,5.458,0,10,NA,6553.5,655.35,6553.5,"lap","stop",155,164,86,90,NA,"manual","running",255,"generic",127,127,0.953125,0.5,1.9921875
2021-03-27 16:38:40,2021-03-27 16:38:10,44.9914177693427,-93.2244416233152,44.9913176055998,-93.2257231324911,30.807,30.807,107.02,39,NA,5,3.474,5.113,0,3,NA,6553.5,655.35,6553.5,"lap","stop",166,169,81,86,NA,"manual","running",255,"generic",127,127,0.75,0.5,1.9921875
2021-03-27 16:39:11,2021-03-27 16:38:40,44.9913097266108,-93.2257687300444,44.9908143561333,-93.2268950063735,29.811,29.811,151.85,42,NA,7,5.094,5.496,0,4,NA,6553.5,655.35,6553.5,"lap","stop",165,169,85,88,NA,"manual","running",255,"generic",127,127,0.1328125,0.5,1.9921875
2021-03-27 16:39:41,2021-03-27 16:39:11,44.9907728657126,-93.2268871273845,44.9899542052299,-93.2270306255668,30.167,30.167,99.32,40,NA,4,3.292,5.132,0,9,NA,6553.5,655.35,6553.5,"lap","stop",167,170,82,87,NA,"manual","running",255,"generic",127,127,0.53125,0.5,1.9921875
2021-03-27 16:40:12,2021-03-27 16:39:41,44.9899210128933,-93.2270338945091,44.9896429013461,-93.2286331616342,30.799,30.799,150.3,45,NA,2,4.88,5.179,14,0,NA,6553.5,655.35,6553.5,"lap","stop",148,172,85,90,NA,"manual","running",255,"generic",127,127,0.7265625,0,1.9921875
2021-03-27 16:40:43,2021-03-27 16:40:12,44.9896448291838,-93.2286926731467,44.9896206054837,-93.2299529761076,30.926,30.926,104.21,40,NA,7,3.37,4.861,0,3,NA,6553.5,655.35,6553.5,"lap","stop",170,173,81,84,NA,"manual","running",255,"generic",127,127,0.3359375,0.5,1.9921875
2021-03-27 16:41:13,2021-03-27 16:40:43,44.989621527493,-93.2300013396889,44.9895910173655,-93.2319011818618,30.235,30.235,154.18,42,NA,5,5.099,5.263,0,10,NA,6553.5,655.35,6553.5,"lap","stop",142,172,85,88,NA,"manual","running",255,"generic",127,127,0.3828125,0.5,1.9921875
2021-03-27 16:41:44,2021-03-27 16:41:13,44.989595040679,-93.2319612801075,44.9895847309381,-93.2332251034677,30.535,30.535,104.02,39,NA,4,3.407,5.076,8,0,NA,6553.5,655.35,6553.5,"lap","stop",145,171,80,85,NA,"manual","running",255,"generic",127,127,0.9375,0,1.9921875
2021-03-27 16:42:12,2021-03-27 16:41:44,44.9895879160613,-93.2332763168961,44.9896303284913,-93.2350779231638,28.543,28.543,146,39,NA,4,5.115,5.496,8,0,NA,6553.5,655.35,6553.5,"lap","stop",167,172,85,90,NA,"manual","running",255,"generic",127,127,0.9609375,0.5,1.9921875
2021-03-27 16:42:43,2021-03-27 16:42:12,44.9896288197488,-93.2351376861334,44.9891895242035,-93.2357858587056,30.159,30.159,101.8,41,NA,5,3.375,5.188,0,10,NA,6553.5,655.35,6553.5,"lap","stop",171,173,82,87,NA,"manual","running",255,"generic",127,127,0.2890625,0.5,1.9921875
2021-03-27 16:43:12,2021-03-27 16:42:43,44.9891497939825,-93.2357845176011,44.9879308138043,-93.2364003360271,29.776,29.776,152.4,40,NA,4,5.118,5.589,0,2,NA,6553.5,655.35,6553.5,"lap","stop",129,171,86,89,NA,"manual","running",255,"generic",127,127,0.3125,0.5,1.9921875
2021-03-27 16:43:42,2021-03-27 16:43:12,44.9878947716206,-93.2364419940859,44.9873265624046,-93.2370584830642,29.907,29.907,84.66,39,NA,5,2.831,5.151,2,2,NA,6553.5,655.35,6553.5,"lap","stop",165,173,81,88,NA,"manual","running",255,"generic",127,127,0.4296875,0.5,1.9921875
2021-03-27 16:44:12,2021-03-27 16:43:42,44.9873075354844,-93.2370770908892,44.986495161429,-93.2375307194889,29.786,29.786,146.83,44,NA,3,4.929,5.291,7,0,NA,6553.5,655.35,6553.5,"lap","stop",142,173,87,89,NA,"manual","running",255,"generic",127,127,0.6484375,0.5,1.9921875
2021-03-27 16:46:23,2021-03-27 16:44:12,44.9864697642624,-93.2374733034521,44.9852512869984,-93.2337530795485,114.061,114.061,351.42,152,NA,28,3.081,4.815,6,18,NA,6553.5,655.35,6553.5,"lap","stop",167,175,81,87,NA,"session_end","running",255,"generic",127,127,0.109375,0.5,1.9921875
