"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-17 09:00:12
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-17 09:00:12
2020-10-17 09:55:11,0,"antplus",0,NA,255.99609375,802020,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-10-17 09:00:12
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-17 09:00:12
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-17 09:04:15
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-17 09:04:15
2020-10-17 09:55:11,0,"antplus",0,"ok",2.95703125,802220,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-10-17 09:04:15
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-17 09:04:15
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-17 09:11:30
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-17 09:11:30
2020-10-17 09:55:11,0,"antplus",0,"ok",2.98828125,802622,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-10-17 09:11:30
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-17 09:11:30
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-17 09:15:21
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-17 09:15:21
2020-10-17 09:55:11,0,"antplus",0,"ok",2.98828125,802924,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-10-17 09:15:21
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-17 09:15:21
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-17 09:28:06
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-17 09:28:06
2020-10-17 09:55:11,0,"antplus",0,"ok",2.96484375,803626,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-10-17 09:28:06
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-17 09:28:06
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-17 09:46:09
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-17 09:46:09
2020-10-17 09:55:11,0,"antplus",0,"ok",2.9609375,804732,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-10-17 09:46:09
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-17 09:46:09
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-17 09:47:21
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-17 09:47:21
2020-10-17 09:55:11,0,"antplus",0,"ok",2.96484375,804832,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-10-17 09:47:21
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-17 09:47:21
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-10-17 09:54:50
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-10-17 09:54:50
2020-10-17 09:55:11,0,"antplus",0,"ok",2.984375,805234,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-10-17 09:54:50
2020-10-17 09:55:11,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-10-17 09:54:50
