"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2021-01-27 13:40:55
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2021-01-27 13:40:55
2021-01-27 13:59:06,0,"antplus",0,"ok",255.99609375,4294967295,NA,120,1,"polar_electro","2",645613190,10,"antplus",2021-01-27 13:40:55
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2021-01-27 13:40:55
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2021-01-27 13:42:14
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2021-01-27 13:42:14
2021-01-27 13:59:06,0,"antplus",0,"ok",255.99609375,4294967295,NA,120,1,"polar_electro","2",645613190,10,"antplus",2021-01-27 13:42:14
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2021-01-27 13:42:14
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2021-01-27 13:44:41
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2021-01-27 13:44:41
2021-01-27 13:59:06,0,"antplus",0,"ok",255.99609375,4294967295,NA,120,1,"polar_electro","2",645613190,10,"antplus",2021-01-27 13:44:41
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2021-01-27 13:44:41
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2021-01-27 13:46:03
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2021-01-27 13:46:03
2021-01-27 13:59:06,0,"antplus",0,"ok",255.99609375,4294967295,NA,120,1,"polar_electro","2",645613190,10,"antplus",2021-01-27 13:46:03
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2021-01-27 13:46:03
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2021-01-27 13:47:52
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2021-01-27 13:47:52
2021-01-27 13:59:06,0,"antplus",0,"ok",255.99609375,4294967295,NA,120,1,"polar_electro","2",645613190,10,"antplus",2021-01-27 13:47:52
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2021-01-27 13:47:52
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2021-01-27 13:50:03
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2021-01-27 13:50:03
2021-01-27 13:59:06,0,"antplus",0,"ok",255.99609375,4294967295,NA,120,1,"polar_electro","2",645613190,10,"antplus",2021-01-27 13:50:03
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2021-01-27 13:50:03
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2021-01-27 13:58:42
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2021-01-27 13:58:42
2021-01-27 13:59:06,0,"antplus",0,"ok",255.99609375,4294967295,NA,120,1,"polar_electro","2",645613190,10,"antplus",2021-01-27 13:58:42
2021-01-27 13:59:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2021-01-27 13:58:42
