"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-02-02 15:23:27
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-02-02 15:23:27
2020-02-02 15:51:50,0,"antplus",0,"ok",3.0390625,244712,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-02-02 15:23:27
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-02-02 15:23:27
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-02-02 15:32:03
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-02-02 15:32:03
2020-02-02 15:51:50,0,"antplus",0,"ok",3.015625,245214,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-02-02 15:32:03
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-02-02 15:32:03
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-02-02 15:34:20
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-02-02 15:34:20
2020-02-02 15:51:50,0,"antplus",0,"ok",3.01171875,245416,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-02-02 15:34:20
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-02-02 15:34:20
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-02-02 15:50:56
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-02-02 15:50:56
2020-02-02 15:51:50,0,"antplus",0,"ok",3.0078125,246420,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-02-02 15:50:56
2020-02-02 15:51:50,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-02-02 15:50:56
