"timestamp","position_lat","position_long","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-03-23 13:37:31,44.9851186014712,-93.2340132538229,2.03,297.6,1.288,95,55,0.5
2021-03-23 13:37:32,44.9851027596742,-93.2340249046683,4.02,297.2,1.754,95,55,0.5
2021-03-23 13:37:33,44.9850821401924,-93.234042506665,6.67,296.8,1.754,95,55,0.5
2021-03-23 13:37:34,44.985049366951,-93.2340679038316,10.78,297,1.81,96,55,0.5
2021-03-23 13:37:35,44.9850241374224,-93.2340668980032,13.56,295.4,2.071,97,55,0.5
2021-03-23 13:37:36,44.9849854968488,-93.2340523973107,18.01,292.2,2.594,98,91,0.5
2021-03-23 13:37:37,44.9849564116448,-93.23401870206,22.17,289,2.659,98,94,0.5
2021-03-23 13:37:38,44.9849306792021,-93.2339821569622,26.2,286.8,3.732,101,94,0.5
2021-03-23 13:37:39,44.9849095568061,-93.2339403312653,30.25,284.8,3.826,102,92,0.5
2021-03-23 13:37:40,44.9848891049623,-93.2338966615498,34.35,283,3.844,104,91,0.5
2021-03-23 13:37:41,44.9848676472902,-93.2338493037969,38.76,280.8,3.826,105,90,0.5
2021-03-23 13:37:42,44.9848455190659,-93.233802029863,43.2,278.8,3.844,108,90,0.5
2021-03-23 13:37:43,44.9848254863173,-93.2337549235672,47.54,277.2,3.844,110,90,0.5
2021-03-23 13:37:44,44.9848113209009,-93.2337098289281,51.42,276.6,3.9,113,89,0.5
2021-03-23 13:37:45,44.9847978260368,-93.2336681708694,55.03,276,3.9,115,89,0.5
2021-03-23 13:37:46,44.9847827386111,-93.233630368486,58.44,275.4,3.863,116,89,0.5
2021-03-23 13:37:47,44.9847669806331,-93.2335877045989,62.24,275,3.751,117,89,0.5
2021-03-23 13:37:48,44.9847465287894,-93.2335476391017,66.13,274.4,3.732,118,88,0.5
2021-03-23 13:37:49,44.9847307708114,-93.2335054781288,69.87,274.2,3.732,119,88,0.5
2021-03-23 13:37:50,44.9847140070051,-93.2334668375552,73.45,273.4,3.732,121,88,0.5
2021-03-23 13:37:51,44.9846973270178,-93.23342400603,77.3,273,3.723,122,88,0.5
2021-03-23 13:37:52,44.9846834130585,-93.2333804201335,81.05,272.6,3.704,123,88,0.5
2021-03-23 13:37:53,44.9846684094518,-93.2333406899124,84.58,272.2,3.695,124,88,0.5
2021-03-23 13:37:54,44.9846526514739,-93.2332991994917,88.29,272,3.686,125,88,0.5
2021-03-23 13:37:55,44.984639827162,-93.2332577928901,91.86,271.4,3.667,125,88,0.5
2021-03-23 13:37:56,44.9846285115927,-93.2332182303071,95.22,270.8,3.658,126,88,0.5
2021-03-23 13:37:57,44.9846140947193,-93.2331817690283,98.5,270.4,3.648,127,88,0.5
2021-03-23 13:37:58,44.9845981691033,-93.2331483252347,101.68,269.6,3.63,127,88,0.5
2021-03-23 13:37:59,44.9845855962485,-93.2331146299839,104.67,269.2,3.62,128,88,0.5
2021-03-23 13:38:00,44.9845712631941,-93.2330807670951,107.77,268.8,3.574,129,88,0.5
2021-03-23 13:38:01,44.9845585227013,-93.2330402825028,111.26,268.4,3.527,129,88,0.5
2021-03-23 13:38:02,44.9845442734659,-93.2330035697669,114.55,267.8,3.499,130,88,0.5
2021-03-23 13:38:03,44.9845300242305,-93.2329703774303,117.6,267.4,3.49,131,88,0.5
2021-03-23 13:38:04,44.9845158588141,-93.2329372689128,120.63,267.2,3.462,132,87,0.5
2021-03-23 13:38:05,44.9844963289797,-93.2329053338617,123.88,267,3.434,133,87,0.5
2021-03-23 13:38:06,44.9844822473824,-93.2328728958964,126.84,266.8,3.406,133,86,0.5
2021-03-23 13:38:07,44.9844695907086,-93.2328335009515,130.25,266.6,3.396,133,86,0.5
2021-03-23 13:38:08,44.9844518210739,-93.2327938545495,133.94,266.2,3.378,134,86,0.5
2021-03-23 13:38:09,44.9844303634018,-93.2327549625188,137.82,266,3.378,135,87,0.5
2021-03-23 13:38:10,44.9844104982913,-93.2327138911933,141.73,265.8,3.378,134,87,0.5
