"ID","altitude","cadence","distance","fractional_cadence","heart_rate","position_lat","position_long","speed","timestamp"
2018-01-07 16:33:32,-1,87,2.87,0.5,76,-1,-1,2.837,2018-01-07 16:09:02
2018-01-07 16:33:32,-1,88,6.12,0.5,76,-1,-1,3.294,2018-01-07 16:09:03
2018-01-07 16:33:32,-1,89,9.69,0,80,-1,-1,3.564,2018-01-07 16:09:04
2018-01-07 16:33:32,-1,89,13.42,0,80,-1,-1,3.732,2018-01-07 16:09:05
2018-01-07 16:33:32,-1,90,17.66,0,80,-1,-1,4.245,2018-01-07 16:09:06
2018-01-07 16:33:32,-1,92,21.78,0,85,-1,-1,4.115,2018-01-07 16:09:08
2018-01-07 16:33:32,-1,92,26.43,0,85,-1,-1,4.115,2018-01-07 16:09:09
2018-01-07 16:33:32,-1,91,30.09,0,87,-1,-1,4.208,2018-01-07 16:09:10
2018-01-07 16:33:32,-1,91,34.42,0,89,-1,-1,4.329,2018-01-07 16:09:11
2018-01-07 16:33:32,-1,90,38.94,0.5,91,-1,-1,4.516,2018-01-07 16:09:12
2018-01-07 16:33:32,-1,90,43.46,0,94,-1,-1,4.525,2018-01-07 16:09:13
2018-01-07 16:33:32,-1,89,47.99,0.5,97,-1,-1,4.525,2018-01-07 16:09:14
2018-01-07 16:33:32,-1,89,52.45,0.5,99,-1,-1,4.46,2018-01-07 16:09:15
2018-01-07 16:33:32,-1,89,56.84,0.5,101,-1,-1,4.385,2018-01-07 16:09:16
2018-01-07 16:33:32,-1,89,61.15,0.5,102,-1,-1,4.32,2018-01-07 16:09:17
2018-01-07 16:33:32,-1,88,65.41,0,104,-1,-1,4.255,2018-01-07 16:09:18
2018-01-07 16:33:32,-1,87,69.6,0,105,-1,-1,4.199,2018-01-07 16:09:19
2018-01-07 16:33:32,-1,87,73.77,0,107,-1,-1,4.161,2018-01-07 16:09:20
2018-01-07 16:33:32,-1,87,77.92,0,109,-1,-1,4.152,2018-01-07 16:09:21
2018-01-07 16:33:32,-1,87,82.07,0,110,-1,-1,4.152,2018-01-07 16:09:22
2018-01-07 16:33:32,-1,87,86.2,0,111,-1,-1,4.133,2018-01-07 16:09:23
2018-01-07 16:33:32,-1,88,90.22,0,112,-1,-1,4.012,2018-01-07 16:09:24
2018-01-07 16:33:32,-1,89,94.14,0.5,113,-1,-1,3.928,2018-01-07 16:09:25
2018-01-07 16:33:32,-1,89,98.1,0.5,114,-1,-1,3.956,2018-01-07 16:09:26
2018-01-07 16:33:32,-1,90,102.12,0,116,-1,-1,4.022,2018-01-07 16:09:27
2018-01-07 16:33:32,-1,90,106.2,0.5,117,-1,-1,4.078,2018-01-07 16:09:28
2018-01-07 16:33:32,-1,90,110.33,0.5,117,-1,-1,4.124,2018-01-07 16:09:29
2018-01-07 16:33:32,-1,89,114.48,0.5,118,-1,-1,4.152,2018-01-07 16:09:30
2018-01-07 16:33:32,-1,89,118.64,0.5,120,-1,-1,4.161,2018-01-07 16:09:31
2018-01-07 16:33:32,-1,88,122.81,0,120,-1,-1,4.171,2018-01-07 16:09:32
2018-01-07 16:33:32,-1,88,126.98,0,121,-1,-1,4.171,2018-01-07 16:09:33
2018-01-07 16:33:32,-1,88,131.14,0,122,-1,-1,4.161,2018-01-07 16:09:34
2018-01-07 16:33:32,-1,88,135.3,0,122,-1,-1,4.161,2018-01-07 16:09:35
2018-01-07 16:33:32,-1,88,139.47,0,123,-1,-1,4.171,2018-01-07 16:09:36
2018-01-07 16:33:32,-1,88,143.63,0,124,-1,-1,4.152,2018-01-07 16:09:37
2018-01-07 16:33:32,-1,88,147.77,0,124,-1,-1,4.143,2018-01-07 16:09:38
2018-01-07 16:33:32,-1,87,151.89,0,125,-1,-1,4.124,2018-01-07 16:09:39
2018-01-07 16:33:32,-1,86,156.01,0.5,125,-1,-1,4.115,2018-01-07 16:09:40
2018-01-07 16:33:32,-1,86,160.14,0.5,125,-1,-1,4.133,2018-01-07 16:09:41
2018-01-07 16:33:32,-1,86,164.36,0.5,126,-1,-1,4.217,2018-01-07 16:09:42
2018-01-07 16:33:32,-1,86,168.74,0.5,126,-1,-1,4.385,2018-01-07 16:09:43
2018-01-07 16:33:32,-1,86,173.1,0.5,126,-1,-1,4.348,2018-01-07 16:09:44
2018-01-07 16:33:32,-1,86,177.34,0.5,127,-1,-1,4.245,2018-01-07 16:09:45
2018-01-07 16:33:32,-1,86,181.41,0.5,128,-1,-1,4.078,2018-01-07 16:09:46
2018-01-07 16:33:32,-1,87,185.48,0,128,-1,-1,4.068,2018-01-07 16:09:47
2018-01-07 16:33:32,-1,87,189.56,0,128,-1,-1,4.078,2018-01-07 16:09:48
2018-01-07 16:33:32,-1,87,193.65,0,128,-1,-1,4.087,2018-01-07 16:09:49
2018-01-07 16:33:32,-1,87,197.74,0,128,-1,-1,4.087,2018-01-07 16:09:50
2018-01-07 16:33:32,-1,86,201.82,0.5,129,-1,-1,4.078,2018-01-07 16:09:51
2018-01-07 16:33:32,-1,86,205.83,0.5,130,-1,-1,4.012,2018-01-07 16:09:52
2018-01-07 16:33:32,-1,86,209.79,0.5,130,-1,-1,3.966,2018-01-07 16:09:53
2018-01-07 16:33:32,-1,86,213.74,0.5,131,-1,-1,3.947,2018-01-07 16:09:54
2018-01-07 16:33:32,-1,86,217.7,0.5,131,-1,-1,3.966,2018-01-07 16:09:55
2018-01-07 16:33:32,-1,86,221.59,0.5,132,-1,-1,3.891,2018-01-07 16:09:56
2018-01-07 16:33:32,-1,86,225.41,0.5,133,-1,-1,3.816,2018-01-07 16:09:57
2018-01-07 16:33:32,-1,87,229.12,0,134,-1,-1,3.714,2018-01-07 16:09:58
2018-01-07 16:33:32,-1,87,232.45,0,134,-1,-1,3.322,2018-01-07 16:09:59
2018-01-07 16:33:32,-1,87,235.24,0,135,-1,-1,2.799,2018-01-07 16:10:00
2018-01-07 16:33:32,-1,86,238,0.5,136,-1,-1,2.753,2018-01-07 16:10:01
2018-01-07 16:33:32,-1,86,240.78,0.5,136,-1,-1,2.781,2018-01-07 16:10:02
2018-01-07 16:33:32,-1,86,244.14,0.5,137,-1,-1,3.359,2018-01-07 16:10:03
2018-01-07 16:33:32,-1,88,247.69,0,138,-1,-1,3.546,2018-01-07 16:10:04
2018-01-07 16:33:32,-1,88,251.59,0,138,-1,-1,3.91,2018-01-07 16:10:05
2018-01-07 16:33:32,-1,86,255.79,0,138,-1,-1,4.199,2018-01-07 16:10:06
2018-01-07 16:33:32,-1,86,260.04,0,139,-1,-1,4.245,2018-01-07 16:10:07
2018-01-07 16:33:32,-1,85,264.28,0.5,139,-1,-1,4.236,2018-01-07 16:10:08
2018-01-07 16:33:32,-1,85,268.52,0.5,140,-1,-1,4.245,2018-01-07 16:10:09
2018-01-07 16:33:32,-1,85,272.79,0.5,140,-1,-1,4.273,2018-01-07 16:10:10
2018-01-07 16:33:32,-1,85,277.05,0.5,141,-1,-1,4.255,2018-01-07 16:10:11
2018-01-07 16:33:32,-1,85,281.29,0.5,142,-1,-1,4.245,2018-01-07 16:10:12
2018-01-07 16:33:32,-1,85,285.36,0.5,142,-1,-1,4.068,2018-01-07 16:10:13
2018-01-07 16:33:32,-1,84,289.31,0.5,143,-1,-1,3.947,2018-01-07 16:10:14
2018-01-07 16:33:32,-1,84,293.19,0.5,142,-1,-1,3.882,2018-01-07 16:10:15
2018-01-07 16:33:32,-1,84,297.06,0.5,143,-1,-1,3.872,2018-01-07 16:10:16
2018-01-07 16:33:32,-1,84,300.9,0.5,144,-1,-1,3.844,2018-01-07 16:10:17
2018-01-07 16:33:32,-1,85,304.7,0.5,144,-1,-1,3.788,2018-01-07 16:10:18
2018-01-07 16:33:32,-1,85,308.44,0.5,144,-1,-1,3.751,2018-01-07 16:10:19
2018-01-07 16:33:32,-1,85,312.28,0.5,144,-1,-1,3.835,2018-01-07 16:10:20
2018-01-07 16:33:32,-1,85,316.2,0.5,145,-1,-1,3.919,2018-01-07 16:10:21
2018-01-07 16:33:32,-1,85,320.19,0.5,145,-1,-1,3.994,2018-01-07 16:10:22
2018-01-07 16:33:32,-1,85,324.2,0.5,146,-1,-1,4.003,2018-01-07 16:10:23
2018-01-07 16:33:32,-1,85,328.2,0.5,146,-1,-1,4.003,2018-01-07 16:10:24
2018-01-07 16:33:32,-1,85,332.16,0.5,146,-1,-1,3.966,2018-01-07 16:10:25
2018-01-07 16:33:32,-1,85,336.09,0.5,147,-1,-1,3.928,2018-01-07 16:10:26
2018-01-07 16:33:32,-1,84,339.92,0.5,147,-1,-1,3.835,2018-01-07 16:10:27
2018-01-07 16:33:32,-1,84,343.69,0.5,147,-1,-1,3.76,2018-01-07 16:10:28
2018-01-07 16:33:32,-1,84,347.43,0.5,148,-1,-1,3.742,2018-01-07 16:10:29
