"value"
0.729
65.535
65.535
65.535
65.535
679
645
653
65535
65535
639
626
65535
65535
65535
611
590
65535
65535
65535
1173
590
65535
65535
65535
577
65535
65535
65535
65535
554
571
561
65535
65535
2195
613
65535
65535
65535
486
526
65535
65535
65535
557
515
65535
65535
65535
990
65535
65535
65535
65535
240
375
65535
65535
65535
4670
313
65535
65535
65535
676
558
65535
65535
65535
486
317
65535
65535
65535
696
65535
65535
65535
65535
642
336
347
419
65535
266
488
65535
65535
65535
854
65535
65535
65535
65535
688
664
65535
65535
65535
396
271
65535
65535
65535
425
261
386
65535
65535
287
688
65535
65535
65535
668
298
65535
65535
65535
370
617
65535
65535
65535
547
184
493
65535
65535
529
356
65535
65535
65535
305
349
354
65535
65535
337
685
65535
65535
65535
564
65535
65535
65535
65535
774
348
65535
65535
65535
1032
65535
65535
65535
65535
305
380
684
65535
65535
425
247
65535
65535
65535
682
715
65535
65535
65535
274
749
65535
65535
65535
258
461
65535
65535
65535
341
296
373
65535
65535
346
344
303
285
65535
689
65535
65535
65535
65535
792
355
65535
65535
65535
340
289
305
65535
65535
437
373
310
65535
65535
258
65535
65535
65535
65535
826
665
65535
65535
65535
317
387
65535
65535
65535
714
724
65535
65535
65535
325
277
65535
65535
65535
693
451
345
65535
65535
706
65535
65535
65535
65535
714
695
65535
65535
65535
308
65535
65535
65535
65535
1094
308
65535
65535
65535
374
339
367
65535
65535
690
333
65535
65535
65535
387
696
65535
65535
65535
693
313
65535
65535
65535
391
706
65535
65535
65535
384
65535
65535
65535
65535
731
303
292
65535
65535
396
346
65535
65535
65535
992
97
320
65535
65535
363
344
65535
65535
65535
375
688
65535
65535
65535
724
65535
65535
65535
65535
707
730
65535
65535
65535
307
383
65535
65535
65535
728
315
310
65535
65535
557
419
65535
65535
65535
876
65535
65535
65535
65535
427
350
523
65535
65535
294
744
65535
65535
65535
39
351
312
65535
65535
675
275
65535
65535
65535
808
253
65535
65535
65535
318
343
325
65535
65535
365
360
65535
65535
65535
682
618
65535
65535
65535
387
694
65535
65535
65535
316
371
65535
65535
65535
306
375
436
65535
65535
439
507
312
65535
65535
453
238
453
65535
65535
315
65535
65535
65535
65535
1287
380
65535
65535
65535
300
377
65535
65535
65535
681
375
65535
65535
65535
324
514
65535
65535
65535
866
386
65535
65535
65535
634
272
65535
65535
65535
1184
65535
65535
65535
65535
322
685
65535
65535
65535
697
65535
65535
65535
65535
581
461
65535
65535
65535
319
675
65535
65535
65535
362
338
428
65535
65535
262
337
442
65535
65535
294
395
205
65535
65535
663
473
65535
65535
65535
212
351
402
264
65535
354
65535
65535
65535
65535
671
318
373
65535
65535
337
323
363
65535
65535
335
342
522
65535
65535
131
328
479
65535
65535
268
256
360
65535
65535
353
378
285
65535
65535
333
483
65535
65535
65535
545
328
346
65535
65535
702
267
65535
65535
65535
439
356
258
65535
65535
313
688
65535
65535
65535
374
297
65535
65535
65535
458
345
262
65535
65535
690
352
65535
65535
65535
350
295
724
65535
65535
394
336
335
65535
65535
323
363
65535
65535
65535
705
321
65535
65535
65535
372
733
65535
65535
65535
324
364
304
65535
65535
410
374
65535
65535
65535
339
688
65535
65535
65535
319
396
426
65535
65535
272
326
371
65535
65535
694
65535
65535
65535
65535
701
372
285
65535
65535
754
65535
65535
65535
65535
428
294
374
65535
65535
330
392
283
65535
65535
417
283
301
65535
65535
415
434
641
328
65535
320
65535
65535
65535
65535
389
432
275
65535
65535
301
404
65535
65535
65535
482
261
470
65535
65535
890
65535
65535
65535
65535
441
267
65535
65535
65535
720
696
65535
65535
65535
347
339
297
65535
65535
264
580
65535
65535
65535
266
425
287
65535
65535
708
394
65535
65535
65535
314
414
290
65535
65535
577
482
65535
65535
65535
790
65535
65535
65535
65535
272
310
354
65535
65535
1193
65535
65535
65535
65535
263
331
337
65535
65535
428
282
370
65535
65535
702
330
65535
65535
65535
378
304
65535
65535
65535
712
315
389
410
65535
605
65535
65535
65535
65535
269
65535
65535
65535
65535
815
659
65535
65535
65535
433
300
406
65535
65535
332
696
65535
65535
65535
436
289
324
65535
65535
404
424
65535
65535
65535
620
359
65535
65535
65535
376
353
65535
65535
65535
325
389
343
65535
65535
771
294
65535
65535
65535
721
310
65535
65535
65535
239
490
362
65535
65535
407
309
340
65535
65535
724
358
65535
65535
65535
396
298
65535
65535
65535
715
274
437
65535
65535
387
327
65535
65535
65535
413
275
314
65535
65535
787
326
304
65535
65535
382
65535
65535
65535
65535
711
699
65535
65535
65535
319
378
65535
65535
65535
327
788
65535
65535
65535
1026
65535
65535
65535
65535
444
65535
65535
65535
65535
830
853
65535
65535
65535
686
65535
65535
65535
65535
473
268
324
65535
65535
387
394
322
330
65535
378
531
65535
65535
65535
410
438
65535
65535
65535
380
366
65535
65535
65535
622
319
352
65535
65535
436
276
279
65535
65535
408
689
65535
65535
65535
316
393
65535
65535
65535
393
286
354
65535
65535
331
370
303
65535
65535
429
289
328
65535
65535
366
322
373
65535
65535
325
366
65535
65535
65535
708
368
311
65535
65535
447
234
65535
65535
65535
343
320
281
65535
65535
400
439
263
362
65535
323
336
382
65535
65535
496
165
438
242
65535
337
352
65535
65535
65535
1038
380
308
65535
65535
348
429
396
65535
65535
643
363
65535
65535
65535
322
399
65535
65535
65535
331
429
303
688
65535
701
700
65535
65535
65535
288
419
363
65535
65535
344
435
65535
65535
65535
707
278
65535
65535
65535
382
743
65535
65535
65535
241
327
369
65535
65535
598
509
65535
65535
65535
327
284
260
65535
65535
850
383
65535
65535
65535
329
286
65535
65535
65535
680
402
65535
65535
65535
428
260
337
364
65535
372
311
65535
65535
65535
333
397
292
65535
65535
375
334
365
65535
65535
434
256
65535
65535
65535
722
688
65535
65535
65535
358
356
65535
65535
65535
710
65535
65535
65535
65535
688
301
396
65535
65535
677
306
65535
65535
65535
383
328
375
65535
65535
329
387
65535
65535
65535
700
333
65535
65535
65535
717
407
65535
65535
65535
438
256
710
65535
65535
310
381
65535
65535
65535
712
316
394
65535
65535
347
360
65535
65535
65535
439
283
326
65535
65535
709
65535
65535
65535
65535
381
399
331
65535
