"timestamp","position_lat","position_long","distance","altitude","speed","cadence","fractional_cadence","heart_rate"
2021-03-23 14:04:41,44.9846350494772,-93.2021664641798,2.08,267,0.009,0,0,99
2021-03-23 14:04:42,44.9846036173403,-93.202156657353,5.57,267,0,0,0,100
2021-03-23 14:04:43,44.984571095556,-93.2021434977651,9.31,267,2.165,0,0,102
2021-03-23 14:04:44,44.9845275096595,-93.2021193578839,14.52,267,2.566,0,0,103
2021-03-23 14:04:45,44.9844805710018,-93.2020805496722,20.55,266.8,3.35,0,0,104
2021-03-23 14:04:46,44.9844408407807,-93.202034952119,26.24,266.8,4.88,99,0,105
2021-03-23 14:04:47,44.9844083189964,-93.2019796315581,31.9,266.8,5.748,99,0,105
2021-03-23 14:04:48,44.9843819998205,-93.2019124925137,37.95,267,6.42,99,0,109
2021-03-23 14:04:49,44.9843657389283,-93.2018434256315,43.69,267,6.559,99,0,113
2021-03-23 14:04:50,44.984359703958,-93.2017712574452,49.42,267.2,6.42,99,0,115
2021-03-23 14:04:51,44.98436213471,-93.2016929704696,55.6,267.2,6.382,99,0,118
2021-03-23 14:04:52,44.9843713548034,-93.2016155216843,61.79,267.4,6.289,96,0.5,121
2021-03-23 14:04:53,44.9843927286565,-93.2015457842499,67.78,267.6,6.28,96,0.5,126
2021-03-23 14:04:54,44.9844194669276,-93.2014808245003,73.7,267.6,6.242,96,0.5,130
2021-03-23 14:04:55,44.9844569340348,-93.2014240790159,79.81,268,6.168,95,0.5,132
2021-03-23 14:04:56,44.984499597922,-93.2013734523207,86,268,6.093,95,0.5,135
2021-03-23 14:04:57,44.9845443572849,-93.2013353146613,91.81,268.4,6.093,95,0.5,137
2021-03-23 14:04:58,44.984589535743,-93.2013104204088,97.2,268.4,6.074,95,0.5,139
2021-03-23 14:04:59,44.984634378925,-93.2012908905745,102.41,268.4,6.065,94,0.5,142
2021-03-23 14:05:00,44.9846824910492,-93.2012808322906,107.82,268.8,6.009,94,0.5,144
2021-03-23 14:05:01,44.9847301840782,-93.2012766413391,113.13,268.8,5.953,94,0.5,144
2021-03-23 14:05:02,44.9847817327827,-93.2012752164155,118.86,268.8,5.916,93,0.5,146
2021-03-23 14:05:03,44.9848295096308,-93.2012693490833,124.18,268.8,5.888,93,0.5,148
2021-03-23 14:05:04,44.9848798848689,-93.2012644037604,129.79,269.2,5.888,93,0.5,149
2021-03-23 14:05:05,44.9849296733737,-93.2012602966279,135.33,269.4,5.85,92,0.5,150
