"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-03-19 20:24:15,2021-03-19 20:23:19,44.9847203772515,-93.2022583298385,44.985797200352,-93.2020955532789,56.8,56.8,304.04,77,NA,10,5.353,6.457,2,0,NA,6553.5,655.35,6553.5,"lap","stop",145,162,87,99,NA,"manual","running",255,"generic",127,127,0,0.5,1.9921875
2021-03-19 20:24:49,2021-03-19 20:24:15,44.9857548717409,-93.2021232973784,44.9847948923707,-93.2022275682539,33.554,33.554,112.41,43,NA,8,3.35,5.402,0,2,NA,6553.5,655.35,6553.5,"lap","stop",161,164,80,86,NA,"manual","running",255,"generic",127,127,0.046875,0.5,1.9921875
2021-03-19 20:25:50,2021-03-19 20:24:49,44.9847642146051,-93.2022295799106,44.9857855495065,-93.2021231297404,61.438,61.438,323.16,84,NA,13,5.26,5.552,3,0,NA,6553.5,655.35,6553.5,"lap","stop",153,168,84,91,NA,"manual","running",255,"generic",127,127,0.3125,0.5,1.9921875
2021-03-19 20:26:24,2021-03-19 20:25:50,44.9857406225055,-93.2021527178586,44.9847980774939,-93.2022286579013,33.206,33.206,110.55,43,NA,6,3.329,5.291,0,0,NA,6553.5,655.35,6553.5,"lap","stop",157,169,79,84,NA,"manual","running",255,"generic",127,127,0.4375,0.5,1.9921875
2021-03-19 20:27:22,2021-03-19 20:26:24,44.9847629573196,-93.2022291608155,44.985792003572,-93.2021489460021,58.481,58.481,326.11,81,NA,12,5.576,5.794,3,0,NA,6553.5,655.35,6553.5,"lap","stop",167,172,85,91,NA,"manual","running",255,"generic",127,127,0.796875,0.5,1.9921875
2021-03-19 20:27:54,2021-03-19 20:27:22,44.9857429694384,-93.2021741755307,44.9847912881523,-93.2022181805223,31.711,31.711,111.71,39,NA,7,3.523,5.589,0,3,NA,6553.5,655.35,6553.5,"lap","stop",170,173,79,86,NA,"manual","running",255,"generic",127,127,0.5625,0.5,1.9921875
2021-03-19 20:28:52,2021-03-19 20:27:54,44.9847596045583,-93.2022164203227,44.9857862200588,-93.2021112274379,58.42,58.42,325.25,82,NA,12,5.567,5.925,6,3,NA,6553.5,655.35,6553.5,"lap","stop",166,173,85,91,NA,"manual","running",255,"generic",127,127,0.7734375,0.5,1.9921875
2021-03-19 20:29:27,2021-03-19 20:28:52,44.9857406225055,-93.2021403964609,44.9847793020308,-93.2022107206285,34.478,34.478,112.7,43,NA,8,3.269,5.533,0,6,NA,6553.5,655.35,6553.5,"lap","stop",170,174,78,84,NA,"manual","running",255,"generic",127,127,0.5703125,0.5,1.9921875
2021-03-19 20:30:24,2021-03-19 20:29:27,44.9847498815507,-93.2022155821323,44.9857848789543,-93.2021278236061,57.439,57.439,324.92,81,NA,14,5.657,5.748,4,0,NA,6553.5,655.35,6553.5,"lap","stop",172,176,85,88,NA,"manual","running",255,"generic",127,127,0.34375,0.5,1.9921875
2021-03-19 20:30:58,2021-03-19 20:30:24,44.985733833164,-93.2021632790565,44.9848083872348,-93.2022123970091,34.377,34.377,109.61,43,NA,8,3.188,5.71,0,3,NA,6553.5,655.35,6553.5,"lap","stop",174,177,78,85,NA,"manual","running",255,"generic",127,127,0.8203125,0.5,1.9921875
