"ID","data","event","event_group","event_type","timestamp"
2020-09-08 16:18:40,0,"timer",0,"start",2020-09-08 15:30:18
2020-09-08 16:18:40,371,NA,255,"marker",2020-09-08 15:33:15
2020-09-08 16:18:40,0,"timer",0,"stop_all",2020-09-08 15:33:16
2020-09-08 16:18:40,0,"timer",0,"start",2020-09-08 15:34:13
2020-09-08 16:18:40,332,NA,255,"marker",2020-09-08 16:11:04
2020-09-08 16:18:40,0,"timer",0,"stop_all",2020-09-08 16:11:05
2020-09-08 16:18:40,0,"timer",0,"start",2020-09-08 16:12:20
2020-09-08 16:18:40,329,NA,255,"marker",2020-09-08 16:14:09
2020-09-08 16:18:40,0,"timer",0,"stop_all",2020-09-08 16:14:10
2020-09-08 16:18:40,69,"recovery_hr",255,"marker",2020-09-08 16:16:10
