"ID","data","event","event_group","event_type","timestamp"
2021-01-19 08:15:02,0,"timer",0,"start",2021-01-19 06:54:21
2021-01-19 08:15:02,587,NA,255,"marker",2021-01-19 07:05:34
2021-01-19 08:15:02,0,"timer",0,"stop_all",2021-01-19 07:05:35
2021-01-19 08:15:02,0,"timer",0,"start",2021-01-19 07:05:53
2021-01-19 08:15:02,696,NA,255,"marker",2021-01-19 07:10:10
2021-01-19 08:15:02,0,"timer",0,"stop_all",2021-01-19 07:10:11
2021-01-19 08:15:02,0,"timer",0,"start",2021-01-19 07:10:17
2021-01-19 08:15:02,802,NA,255,"marker",2021-01-19 07:12:59
2021-01-19 08:15:02,0,"timer",0,"stop_all",2021-01-19 07:13:00
2021-01-19 08:15:02,0,"timer",0,"start",2021-01-19 07:14:21
2021-01-19 08:15:02,1192,NA,255,"marker",2021-01-19 07:44:39
2021-01-19 08:15:02,0,"timer",0,"stop_all",2021-01-19 07:44:40
2021-01-19 08:15:02,0,"timer",0,"start",2021-01-19 07:44:49
2021-01-19 08:15:02,1185,NA,255,"marker",2021-01-19 08:14:50
2021-01-19 08:15:02,0,"timer",0,"stop_all",2021-01-19 08:14:51
