"ID","data","event","event_group","event_type","timestamp"
2019-07-12 08:00:17,0,"timer",0,"start",2019-07-12 07:47:47
2019-07-12 08:00:17,1134,NA,255,"marker",2019-07-12 07:49:12
2019-07-12 08:00:17,0,"timer",0,"stop_all",2019-07-12 07:49:13
2019-07-12 08:00:17,0,"timer",0,"start",2019-07-12 07:49:24
2019-07-12 08:00:17,1133,NA,255,"marker",2019-07-12 07:49:46
2019-07-12 08:00:17,0,"timer",0,"stop_all",2019-07-12 07:49:47
2019-07-12 08:00:17,0,"timer",0,"start",2019-07-12 07:50:27
2019-07-12 08:00:17,1130,NA,255,"marker",2019-07-12 07:53:11
2019-07-12 08:00:17,0,"timer",0,"stop_all",2019-07-12 07:53:12
2019-07-12 08:00:17,0,"timer",0,"start",2019-07-12 07:53:33
2019-07-12 08:00:17,1128,NA,255,"marker",2019-07-12 07:55:06
2019-07-12 08:00:17,0,"timer",0,"stop_all",2019-07-12 07:55:07
2019-07-12 08:00:17,0,"timer",0,"start",2019-07-12 07:56:00
2019-07-12 08:00:17,1124,NA,255,"marker",2019-07-12 07:58:47
2019-07-12 08:00:17,0,"timer",0,"stop_all",2019-07-12 07:58:48
