"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-02-07 20:54:06,2021-02-07 20:49:39,44.9853769317269,-93.2338956557214,44.9878210108727,-93.2292343117297,265.95,250.714,804.67,370,NA,42,3.21,3.723,11,40,NA,6553.5,655.35,6553.5,"lap","stop",126,138,87,96,NA,"distance","running",255,"generic",127,127,0.484375,0,1.9921875
2021-02-07 20:57:59,2021-02-07 20:54:07,44.9878158979118,-93.2291782367975,44.9879492539912,-93.2190949749202,233.133,233.133,804.67,334,NA,44,3.452,3.676,40,13,NA,6553.5,655.35,6553.5,"lap","stop",134,141,87,94,NA,"distance","running",255,"generic",127,127,0.0546875,0.5,1.9921875
2021-02-07 21:01:48,2021-02-07 20:58:00,44.9879477452487,-93.219049712643,44.9880654271692,-93.208954045549,228.955,228.955,804.67,317,NA,42,3.515,3.611,17,19,NA,6553.5,655.35,6553.5,"lap","stop",140,143,83,86,NA,"distance","running",255,"generic",127,127,0.3984375,0.5,1.9921875
2021-02-07 21:05:33,2021-02-07 21:01:49,44.9880652595311,-93.2089078612626,44.9847511388361,-93.2024433184415,225.558,225.558,804.67,314,NA,42,3.567,3.788,13,16,NA,6553.5,655.35,6553.5,"lap","stop",141,145,83,88,NA,"distance","running",255,"generic",127,127,0.875,0.5,1.9921875
2021-02-07 21:06:46,2021-02-07 21:05:34,44.9847241491079,-93.2024421449751,44.9835280515254,-93.2010437082499,72.413,72.413,242.44,100,NA,13,3.348,3.76,15,0,NA,6553.5,655.35,6553.5,"lap","stop",142,144,83,88,NA,"manual","running",255,"generic",127,127,0.5390625,0.5,1.9921875
2021-02-07 21:09:59,2021-02-07 21:06:46,44.9835653509945,-93.2009992841631,44.9834729824215,-93.1970482226461,193.56,193.56,754.91,273,NA,43,3.9,4.927,41,34,NA,6553.5,655.35,6553.5,"lap","stop",157,164,85,89,NA,"manual","running",255,"generic",127,127,0.96875,0.5,1.9921875
2021-02-07 21:11:55,2021-02-07 21:09:59,44.98341598548,-93.1969929020852,44.9834146443754,-93.2009745575488,115.904,87.641,313.26,115,NA,18,3.574,4.217,0,16,NA,6553.5,655.35,6553.5,"lap","stop",148,164,81,86,NA,"manual","running",255,"generic",127,127,0.2265625,0.5,1.9921875
2021-02-07 21:14:58,2021-02-07 21:11:55,44.9834146443754,-93.2009745575488,44.9835360981524,-93.1970043852925,182.81,182.81,766.27,256,NA,38,4.192,5.449,13,3,NA,6553.5,655.35,6553.5,"lap","stop",157,164,82,91,NA,"manual","running",255,"generic",127,127,0.5625,0.5,1.9921875
2021-02-07 21:18:36,2021-02-07 21:14:58,44.9835056718439,-93.196976641193,44.9870200362056,-93.2024843897671,218.438,218.438,804.67,297,NA,43,3.684,3.984,15,20,NA,6553.5,655.35,6553.5,"lap","stop",150,165,81,85,NA,"distance","running",255,"generic",127,127,0.59375,0.5,1.9921875
2021-02-07 21:19:35,2021-02-07 21:18:37,44.9870439246297,-93.2025227788836,44.9880829453468,-93.205415122211,58.952,58.952,263.31,81,NA,13,4.467,4.553,4,8,NA,6553.5,655.35,6553.5,"lap","stop",156,159,85,87,NA,"manual","running",255,"generic",127,127,0.3671875,0.5,1.9921875
2021-02-07 21:23:51,2021-02-07 21:19:35,44.9880839511752,-93.2054723706096,44.987953947857,-93.2160983607173,255.865,226.23,804.67,328,NA,41,3.557,4.553,3,17,NA,6553.5,655.35,6553.5,"lap","stop",144,160,86,92,NA,"distance","running",255,"generic",127,127,0.921875,0.5,1.9921875
2021-02-07 21:36:26,2021-02-07 21:23:52,44.9879492539912,-93.2161481492221,44.9860965181142,-93.2220551278442,755.107,209.799,804.67,300,NA,37,3.835,4.703,12,21,NA,6553.5,655.35,6553.5,"lap","stop",145,152,86,96,NA,"distance","running",255,"generic",127,127,0.3125,0,1.9921875
2021-02-07 21:39:46,2021-02-07 21:36:27,44.9860952608287,-93.2221146393567,44.984581489116,-93.2306863088161,200.366,200.366,804.67,295,NA,40,4.016,4.637,7,45,NA,6553.5,655.35,6553.5,"lap","stop",151,156,88,92,NA,"distance","running",255,"generic",127,127,0.390625,0,1.9921875
2021-02-07 21:41:52,2021-02-07 21:39:47,44.9845479615033,-93.2307133823633,44.9850287474692,-93.233905127272,85.117,85.117,327.61,119,NA,17,3.849,4.236,20,2,NA,6553.5,655.35,6553.5,"lap","stop",150,154,86,89,NA,"session_end","running",255,"generic",127,127,0.078125,0.5,1.9921875
