"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-02-16 21:53:24,2021-02-16 21:49:18,44.9850195273757,-93.2339204661548,44.9832428991795,-93.2408006675541,245.435,245.435,804.67,356,NA,46,3.279,3.882,2,26,NA,6553.5,655.35,6553.5,"lap","stop",133,144,87,94,NA,"distance","running",255,"generic",127,127,0.4921875,0.5,1.9921875
2021-02-16 21:57:17,2021-02-16 21:53:25,44.9832149874419,-93.2408199459314,44.9808564037085,-93.2333479821682,232.984,232.984,804.67,325,NA,47,3.454,3.751,45,14,NA,6553.5,655.35,6553.5,"lap","stop",144,149,84,88,NA,"distance","running",255,"generic",127,127,0.4453125,0.5,1.9921875
2021-02-16 22:00:56,2021-02-16 21:57:18,44.9808355327696,-93.2333060726523,44.9801025353372,-93.2279939576983,219.205,219.205,804.67,304,NA,48,3.671,3.891,13,14,NA,6553.5,655.35,6553.5,"lap","stop",152,155,83,86,NA,"distance","running",255,"generic",127,127,0.65625,0.5,1.9921875
2021-02-16 22:02:50,2021-02-16 22:00:57,44.9801120907068,-93.2280452549458,44.9800056405365,-93.2271846849471,114.535,4.373,13.33,5,NA,0,3.048,3.658,0,0,NA,6553.5,655.35,6553.5,"lap","stop",139,154,71,85,NA,"manual","running",255,"generic",127,127,0.625,0.5,1.9921875
2021-02-16 22:03:50,2021-02-16 22:02:50,44.9800151959062,-93.2272193022072,44.980146875605,-93.2310697808862,60,60,309.19,92,NA,11,5.153,5.878,2,3,NA,6553.5,655.35,6553.5,"lap","stop",149,162,88,94,NA,"time","running",255,"generic",127,127,0.046875,0.5,1.9921875
2021-02-16 22:04:20,2021-02-16 22:03:51,44.9801434390247,-93.231130214408,44.9800560157746,-93.2321345340461,30,30,85.18,39,NA,7,2.839,4.899,0,3,NA,6553.5,655.35,6553.5,"lap","stop",162,165,82,85,NA,"time","running",255,"generic",127,127,0.8515625,0.5,1.9921875
2021-02-16 22:05:20,2021-02-16 22:04:21,44.9800499808043,-93.2321850769222,44.9796742200851,-93.235726011917,60,60,289.41,84,NA,14,4.824,4.917,10,0,NA,6553.5,655.35,6553.5,"lap","stop",163,168,85,87,NA,"time","running",255,"generic",127,127,0.53125,0.5,1.9921875
2021-02-16 22:05:50,2021-02-16 22:05:21,44.9796582106501,-93.235781583935,44.9795410316437,-93.2367919385433,30,30,85.56,38,NA,7,2.852,4.889,0,0,NA,6553.5,655.35,6553.5,"lap","stop",165,169,81,88,NA,"time","running",255,"generic",127,127,0.734375,0,1.9921875
2021-02-16 22:06:50,2021-02-16 22:05:51,44.9795313924551,-93.2368298247457,44.9786954652518,-93.2402586936951,60,60,304.57,85,NA,10,5.076,5.095,12,19,NA,6553.5,655.35,6553.5,"lap","stop",164,172,85,88,NA,"time","running",255,"generic",127,127,0.6171875,0.5,1.9921875
2021-02-16 22:07:20,2021-02-16 22:06:51,44.978664284572,-93.2402903772891,44.978497652337,-93.2404898665845,30,30,87.34,38,NA,6,2.911,4.852,3,5,NA,6553.5,655.35,6553.5,"lap","stop",169,170,80,84,NA,"time","running",255,"generic",127,127,0.46875,0.5,1.9921875
