"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-02-11 12:08:41,2021-02-11 12:04:20,44.9853260535747,-93.2337330467999,44.9877843819559,-93.2290707807988,258.89,258.89,804.67,380,NA,48,3.108,3.536,11,18,NA,6553.5,655.35,6553.5,"lap","stop",131,142,87,94,NA,"distance","running",255,"generic",127,127,0.671875,0,1.9921875
2021-02-11 12:12:49,2021-02-11 12:08:42,44.9877813644707,-93.2290325593203,44.9878672789782,-93.2188578508794,247.282,247.282,804.67,352,NA,49,3.254,3.331,14,7,NA,6553.5,655.35,6553.5,"lap","stop",142,147,85,89,NA,"distance","running",255,"generic",127,127,0.6171875,0.5,1.9921875
2021-02-11 12:16:54,2021-02-11 12:12:50,44.9878525268286,-93.2188210543245,44.9880255293101,-93.2087242137641,245.931,245.931,804.67,346,NA,49,3.272,3.387,14,7,NA,6553.5,655.35,6553.5,"lap","stop",145,148,85,89,NA,"distance","running",255,"generic",127,127,0.1015625,0.5,1.9921875
2021-02-11 12:19:22,2021-02-11 12:16:55,44.9880267027766,-93.2086794544011,44.9871331080794,-93.2027682848275,147.897,147.897,493.69,209,NA,30,3.338,3.406,5,0,NA,6553.5,655.35,6553.5,"lap","stop",150,153,85,88,NA,"time","running",255,"generic",127,127,0.2734375,0.5,1.9921875
2021-02-11 12:22:18,2021-02-11 12:19:23,44.9871180206537,-93.2027316559106,44.9824504740536,-93.2009192369878,175.261,175.261,663.99,251,NA,41,3.789,4.647,27,12,NA,6553.5,655.35,6553.5,"lap","stop",159,167,86,93,NA,"manual","running",255,"generic",127,127,0.6484375,0.5,1.9921875
2021-02-11 12:23:48,2021-02-11 12:22:18,44.9824483785778,-93.200880009681,44.9817707017064,-93.1983260437846,90,90,253.33,124,NA,20,2.815,3.172,2,10,NA,6553.5,655.35,6553.5,"lap","stop",156,166,83,89,NA,"time","running",255,"generic",127,127,0.109375,0.5,1.9921875
2021-02-11 12:27:55,2021-02-11 12:23:49,44.9817761499435,-93.198305843398,44.9864001106471,-93.2013613823801,247.813,247.813,804.67,345,NA,48,3.247,3.527,10,18,NA,6553.5,655.35,6553.5,"lap","stop",146,153,84,86,NA,"distance","running",255,"generic",127,127,0.203125,0.5,1.9921875
2021-02-11 12:31:52,2021-02-11 12:27:56,44.9864181317389,-93.2013951614499,44.9879743158817,-93.2108848169446,236.94,236.94,804.67,336,NA,44,3.396,3.536,11,27,NA,6553.5,655.35,6553.5,"lap","stop",147,149,85,89,NA,"distance","running",255,"generic",127,127,0.203125,0.5,1.9921875
2021-02-11 12:33:22,2021-02-11 12:31:53,44.9879730585963,-93.2109300792217,44.9878605734557,-93.2148641254753,90,90,314.49,128,NA,17,3.494,3.602,8,0,NA,6553.5,655.35,6553.5,"lap","stop",151,153,85,88,NA,"time","running",255,"generic",127,127,0.71875,0,1.9921875
2021-02-11 12:37:25,2021-02-11 12:33:23,44.9878581427038,-93.214905615896,44.9877510219812,-93.225009329617,243.075,243.075,804.67,346,NA,47,3.31,3.508,16,19,NA,6553.5,655.35,6553.5,"lap","stop",149,151,85,88,NA,"distance","running",255,"generic",127,127,0.546875,0.5,1.9921875
2021-02-11 12:41:40,2021-02-11 12:37:26,44.98774507083,-93.2250571902841,44.9844994302839,-93.2307579740882,254.436,254.436,804.67,362,NA,46,3.163,3.294,14,38,NA,6553.5,655.35,6553.5,"lap","stop",147,150,85,89,NA,"distance","running",255,"generic",127,127,0.609375,0.5,1.9921875
2021-02-11 12:43:10,2021-02-11 12:41:41,44.9844994302839,-93.2307579740882,44.9849637877196,-93.2338564284146,90,90,279.58,127,NA,17,3.106,3.49,17,2,NA,6553.5,655.35,6553.5,"lap","stop",150,154,85,88,NA,"time","running",255,"generic",127,127,0.9609375,0.5,1.9921875
2021-02-11 12:47:47,2021-02-11 12:43:11,44.9849735107273,-93.233894649893,44.9850352853537,-93.2339548319578,6.928,6.928,14.58,7,NA,1,2.105,3.172,0,0,NA,6553.5,655.35,6553.5,"lap","stop",153,153,84,84,NA,"session_end","running",255,"generic",127,127,0.375,0.5,1.9921875
