"sports_name","sports_sport","sports_sub_sport","timestamp","start_time","start_position_lat","start_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","nec_lat","nec_long","swc_lat","swc_long","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","first_lap_index","num_laps","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","sport","sub_sport","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","total_training_effect","event_group","trigger","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles","sport_index"
"Run","running","generic",2021-02-13 14:44:30,2021-02-13 14:08:55,40.8692480809987,-92.951630121097,1910.385,1844.431,6680.97,2540,40.8695056568831,-92.9262379836291,40.8594142645597,-92.9518307000399,NA,411,3.622,5.309,115,109,0,24,6553.5,655.35,6553.5,"lap","stop","running","generic",159,177,83,92,3.1,255,"activity_end",127,127,0.6953125,0.5,1.9921875,255
