"sports_name","sports_sport","sports_sub_sport","timestamp","start_time","start_position_lat","start_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","nec_lat","nec_long","swc_lat","swc_long","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","first_lap_index","num_laps","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","sport","sub_sport","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","total_training_effect","event_group","trigger","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles","sport_index"
"Run","running","generic",2021-02-10 09:46:11,2021-02-10 09:31:46,44.9852991476655,-93.2338011078537,767.806,567.023,2098.29,816,44.9852991476655,-93.2311264425516,44.9776657484472,-93.2357124332339,NA,109,3.701,4.479,56,69,0,3,6553.5,655.35,6553.5,"lap","stop","running","generic",139,152,87,96,1.7,255,"activity_end",127,127,0.5,0,1.9921875,255
