"ID","data","event","event_group","event_type","timestamp"
2020-03-29 15:17:42,0,"timer",0,"start",2020-03-29 14:34:11
2020-03-29 15:17:42,758,NA,255,"marker",2020-03-29 15:04:02
2020-03-29 15:17:42,0,"timer",0,"stop_all",2020-03-29 15:04:03
2020-03-29 15:17:42,0,"timer",0,"start",2020-03-29 15:05:16
2020-03-29 15:17:42,856,NA,255,"marker",2020-03-29 15:14:16
2020-03-29 15:17:42,0,"timer",0,"stop_all",2020-03-29 15:14:17
2020-03-29 15:17:42,0,"timer",0,"start",2020-03-29 15:14:30
2020-03-29 15:17:42,873,NA,255,"marker",2020-03-29 15:15:37
2020-03-29 15:17:42,0,"timer",0,"stop_all",2020-03-29 15:15:38
2020-03-29 15:17:42,115,"recovery_hr",255,"marker",2020-03-29 15:17:38
