"ID","timestamp","altitude","cadence","distance","fractional_cadence","heart_rate","position_lat","position_long","speed"
"2021_04_03 11_54_14",2021-04-03 17:21:24,281,84,238.21,0,136,45.168531825766,-93.1295502651483,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:25,280.8,84,241.34,0,137,45.1685300655663,-93.1295104511082,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:26,281,83,244.61,0,138,45.1685298979282,-93.1294688768685,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:27,281,83,247.89,0,138,45.1685308199376,-93.1294270511717,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:28,281.2,83,251.28,0,137,45.1685314066708,-93.1293838843703,3.228
"2021_04_03 11_54_14",2021-04-03 17:21:29,281.2,83,254.37,0,137,45.1685324963182,-93.1293445732445,3.228
"2021_04_03 11_54_14",2021-04-03 17:21:30,280.8,83,257.35,0.5,138,45.1685360167176,-93.1293070223182,3.228
"2021_04_03 11_54_14",2021-04-03 17:21:31,280.4,84,260.38,0,138,45.1685364358127,-93.1292685493827,3.228
"2021_04_03 11_54_14",2021-04-03 17:21:32,280.2,84,263.47,0,138,45.1685376930982,-93.1292291544378,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:33,280,84,266.7,0,137,45.168539872393,-93.1291882507503,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:34,279.6,82,269.91,0,137,45.1685404591262,-93.1291474308819,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:35,279.2,82,273.08,0,137,45.1685403753072,-93.1291071139276,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:36,279,83,276.25,0,137,45.1685392856598,-93.1290667131543,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:37,278.6,84,279.24,0,136,45.1685428898782,-93.12902899459,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:38,278.4,84,282.41,0,136,45.1685449015349,-93.1289887614548,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:39,278,84,285.56,0,136,45.1685475837439,-93.1289488635957,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:40,277.6,83,288.7,0.5,136,45.1685500983149,-93.1289090495557,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:41,277.6,83,291.89,0.5,136,45.168550349772,-93.1288683973253,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:42,277.4,83,295.09,0.5,137,45.1685520261526,-93.1288277450949,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:43,277.4,83,298.34,0.5,137,45.1685509365052,-93.1287865061313,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:44,277.2,83,301.5,0.5,138,45.1685511041433,-93.1287462729961,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:45,277,84,304.74,0.5,138,45.1685513556004,-93.1287051178515,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:46,277,84,307.97,0.5,138,45.1685522776097,-93.128664046526,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:47,277,83,314.34,0.5,138,45.1685538701713,-93.1285828258842,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:48,277,83,314.34,0.5,138,45.1685538701713,-93.1285828258842,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:49,277,83,317.69,0,138,45.1685568876565,-93.1285404972732,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:50,276.8,83,321.02,0,138,45.1685644313693,-93.1284993421286,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:51,276.8,83,324.41,0,138,45.1685759145766,-93.1284594442695,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:52,276.6,83,327.7,0.5,138,45.1685889065266,-93.1284217257053,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:53,276.2,84,331.27,0.5,138,45.1686046645045,-93.1283822469413,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:54,276,84,334.68,0.5,138,45.1686226017773,-93.128347042948,3.21
"2021_04_03 11_54_14",2021-04-03 17:21:55,276,84,337.97,0.5,138,45.1686412934214,-93.1283144373447,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:56,276,84,341.38,0.5,138,45.1686633378267,-93.1282843463123,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:57,276,84,344.83,0.5,138,45.1686868071556,-93.1282555125654,3.219
"2021_04_03 11_54_14",2021-04-03 17:21:58,276.2,83,348.16,0,138,45.1687102764845,-93.1282291095704,3.228
"2021_04_03 11_54_14",2021-04-03 17:21:59,276.2,83,351.31,0,138,45.1687331590801,-93.1282053049654,3.228
"2021_04_03 11_54_14",2021-04-03 17:22:00,276.2,84,354.26,0,138,45.1687558740377,-93.128185775131,3.228
"2021_04_03 11_54_14",2021-04-03 17:22:01,276.4,84,360.54,0,138,45.1688112784177,-93.1281704362482,3.228
"2021_04_03 11_54_14",2021-04-03 17:22:02,276.4,84,360.54,0,138,45.1688112784177,-93.1281704362482,3.228
"2021_04_03 11_54_14",2021-04-03 17:22:03,276.4,84,363.86,0,138,45.168841117993,-93.1281707715243,3.219
"2021_04_03 11_54_14",2021-04-03 17:22:04,276.6,84,367.26,0,138,45.1688718795776,-93.1281731184572,3.219
"2021_04_03 11_54_14",2021-04-03 17:22:05,276.8,84,370.46,0,138,45.1689005456865,-93.1281768903136,3.219
"2021_04_03 11_54_14",2021-04-03 17:22:06,277.2,84,374.15,0,138,45.1689328998327,-93.1281879544258,3.219
"2021_04_03 11_54_14",2021-04-03 17:22:07,277.2,84,377.64,0,139,45.168962655589,-93.1282020360231,3.219
"2021_04_03 11_54_14",2021-04-03 17:22:08,277.4,84,381.2,0,139,45.1689921598881,-93.1282197218388,3.228
"2021_04_03 11_54_14",2021-04-03 17:22:09,277.4,84,384.82,0,140,45.1690210774541,-93.1282409280539,3.238
"2021_04_03 11_54_14",2021-04-03 17:22:10,277.6,83,388.17,0,140,45.1690469775349,-93.1282628048211,3.238
"2021_04_03 11_54_14",2021-04-03 17:22:11,277.6,83,391.89,0,141,45.1690743863583,-93.1282900460064,3.247
"2021_04_03 11_54_14",2021-04-03 17:22:12,277.6,83,395.59,0,141,45.1690978556871,-93.1283234059811,3.247
"2021_04_03 11_54_14",2021-04-03 17:22:13,277.6,83,399.22,0,141,45.1691191457212,-93.1283584423363,3.256
"2021_04_03 11_54_14",2021-04-03 17:22:14,277.8,83,402.74,0,141,45.169137166813,-93.1283953227103,3.256
"2021_04_03 11_54_14",2021-04-03 17:22:15,278.2,83,406.04,0,141,45.1691514998674,-93.1284322869033,3.275
"2021_04_03 11_54_14",2021-04-03 17:22:16,278.4,83,409.37,0,141,45.1691631507128,-93.128471262753,3.275
"2021_04_03 11_54_14",2021-04-03 17:22:17,278.4,83,412.69,0,140,45.1691674254835,-93.1285130884498,3.275
"2021_04_03 11_54_14",2021-04-03 17:22:18,278.6,83,415.99,0,140,45.1691706106067,-93.1285549141467,3.275
"2021_04_03 11_54_14",2021-04-03 17:22:19,279,82,419.6,0,140,45.1691735442728,-93.128600679338,3.275
"2021_04_03 11_54_14",2021-04-03 17:22:20,279,82,423.26,0,141,45.1691735442728,-93.1286473665386,3.275
"2021_04_03 11_54_14",2021-04-03 17:22:21,279,83,427.02,0,141,45.1691730413586,-93.1286952272058,3.284
"2021_04_03 11_54_14",2021-04-03 17:22:22,279,83,430.64,0,142,45.1691695209593,-93.1287409923971,3.284
"2021_04_03 11_54_14",2021-04-03 17:22:23,279.2,83,434.15,0,142,45.1691676769406,-93.12878575176,3.294
"2021_04_03 11_54_14",2021-04-03 17:22:24,279.4,83,437.79,0,142,45.1691684313118,-93.1288321036845,3.303
"2021_04_03 11_54_14",2021-04-03 17:22:25,279.4,82,444.9,0,142,45.1691653300077,-93.1289225444198,3.312
"2021_04_03 11_54_14",2021-04-03 17:22:26,279.4,82,444.9,0,142,45.1691653300077,-93.1289225444198,3.312
"2021_04_03 11_54_14",2021-04-03 17:22:27,279.6,83,448.44,0,142,45.1691659167409,-93.1289675552398,3.312
"2021_04_03 11_54_14",2021-04-03 17:22:28,279.8,83,451.96,0,142,45.1691673416644,-93.1290123984218,3.312
"2021_04_03 11_54_14",2021-04-03 17:22:29,280.2,83,455.53,0,141,45.1691709458828,-93.1290575768799,3.322
"2021_04_03 11_54_14",2021-04-03 17:22:30,280.2,83,459.06,0,141,45.1691696885973,-93.1291025876999,3.322
"2021_04_03 11_54_14",2021-04-03 17:22:31,280.4,83,462.45,0,142,45.1691667549312,-93.1291455868632,3.331
"2021_04_03 11_54_14",2021-04-03 17:22:32,280.4,83,466,0,142,45.1691654138267,-93.1291905976832,3.331
"2021_04_03 11_54_14",2021-04-03 17:22:33,280.2,83,469.54,0,142,45.1691640727222,-93.1292356923223,3.331
"2021_04_03 11_54_14",2021-04-03 17:22:34,280,83,473.1,0.5,141,45.1691648270935,-93.1292810384184,3.34
"2021_04_03 11_54_14",2021-04-03 17:22:35,280,83,476.81,0.5,141,45.1691654976457,-93.1293282285333,3.34
"2021_04_03 11_54_14",2021-04-03 17:22:36,280,83,480.26,0.5,141,45.1691645756364,-93.1293720658869,3.35
"2021_04_03 11_54_14",2021-04-03 17:22:37,280,83,483.5,0.5,141,45.1691625639796,-93.1294133048505,3.35
"2021_04_03 11_54_14",2021-04-03 17:22:38,280,84,486.67,0.5,141,45.1691599655896,-93.1294535379857,3.35
"2021_04_03 11_54_14",2021-04-03 17:22:39,279.8,84,489.86,0.5,140,45.1691587921232,-93.1294941902161,3.35
"2021_04_03 11_54_14",2021-04-03 17:22:40,279.6,84,493,0.5,140,45.1691565290093,-93.1295340042561,3.35
"2021_04_03 11_54_14",2021-04-03 17:22:41,279.6,84,495.95,0.5,140,45.1691548526287,-93.1295715551823,3.35
"2021_04_03 11_54_14",2021-04-03 17:22:42,280,84,498.93,0.5,139,45.169152924791,-93.1296095252037,3.34
"2021_04_03 11_54_14",2021-04-03 17:22:43,279.8,84,502,0.5,139,45.1691520866007,-93.1296488363296,3.331
"2021_04_03 11_54_14",2021-04-03 17:22:44,279.2,84,505.39,0,139,45.1691539306194,-93.1296918354928,3.331
"2021_04_03 11_54_14",2021-04-03 17:22:45,279,84,511.89,0,139,45.1691494882107,-93.1297743972391,3.322
"2021_04_03 11_54_14",2021-04-03 17:22:46,279,84,511.89,0,139,45.1691494882107,-93.1297743972391,3.322
"2021_04_03 11_54_14",2021-04-03 17:22:47,279,83,515.12,0.5,139,45.1691490691155,-93.1298154685646,3.322
"2021_04_03 11_54_14",2021-04-03 17:22:48,279,83,518.21,0.5,138,45.1691458839923,-93.1298546120524,3.312
"2021_04_03 11_54_14",2021-04-03 17:22:49,278.6,83,521.15,0.5,138,45.1691444590688,-93.1298921629786,3.312
"2021_04_03 11_54_14",2021-04-03 17:22:50,278.8,83,524.22,0.5,138,45.1691427826881,-93.1299311388284,3.303
"2021_04_03 11_54_14",2021-04-03 17:22:51,279,83,527.23,0.5,137,45.1691408548504,-93.1299692764878,3.303
"2021_04_03 11_54_14",2021-04-03 17:22:52,278.6,83,530.6,0.5,137,45.1691348198801,-93.1300113536417,3.294
"2021_04_03 11_54_14",2021-04-03 17:22:53,278.4,83,534.09,0.5,137,45.1691256836057,-93.1300538498908,3.294
"2021_04_03 11_54_14",2021-04-03 17:22:54,278.2,83,537.6,0.5,138,45.1691154576838,-93.1300963461399,3.294
"2021_04_03 11_54_14",2021-04-03 17:22:55,278,83,544.87,0.5,138,45.1690834388137,-93.1301766447723,3.303
"2021_04_03 11_54_14",2021-04-03 17:22:56,278,83,544.87,0.5,138,45.1690834388137,-93.1301766447723,3.303
"2021_04_03 11_54_14",2021-04-03 17:22:57,278,83,548.29,0.5,138,45.1690626516938,-93.1302087474614,3.303
"2021_04_03 11_54_14",2021-04-03 17:22:58,278,84,551.74,0,138,45.1690397690982,-93.1302383355796,3.312
"2021_04_03 11_54_14",2021-04-03 17:22:59,278.2,84,559.25,0,139,45.1689841970801,-93.1302925664932,3.312
"2021_04_03 11_54_14",2021-04-03 17:23:00,278.2,84,559.25,0,139,45.1689841970801,-93.1302925664932,3.312
"2021_04_03 11_54_14",2021-04-03 17:23:01,277.8,84,566.19,0,139,45.1689278706908,-93.130331709981,3.322
"2021_04_03 11_54_14",2021-04-03 17:23:02,277.8,82,566.19,0.5,139,45.1689278706908,-93.130331709981,3.322
"2021_04_03 11_54_14",2021-04-03 17:23:03,277.6,82,569.67,0.5,139,45.1688979472965,-93.1303445342928,3.331
"2021_04_03 11_54_14",2021-04-03 17:23:04,277.6,84,576.64,0,139,45.168835921213,-93.1303567718714,3.331
"2021_04_03 11_54_14",2021-04-03 17:23:05,277.6,84,576.64,0,139,45.168835921213,-93.1303567718714,3.331
"2021_04_03 11_54_14",2021-04-03 17:23:06,277.6,83,580.01,0.5,139,45.1688055787235,-93.1303548440337,3.34
"2021_04_03 11_54_14",2021-04-03 17:23:07,277.6,83,583.53,0.5,139,45.1687740627676,-93.1303508207202,3.35
"2021_04_03 11_54_14",2021-04-03 17:23:08,277.4,83,590.17,0.5,139,45.1687170658261,-93.1303261779249,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:09,277.4,83,590.17,0.5,139,45.1687170658261,-93.1303261779249,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:10,277.2,83,593.55,0.5,140,45.1686894055456,-93.1303084082901,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:11,277,83,596.91,0.5,140,45.1686633378267,-93.1302866153419,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:12,277,84,600.53,0.5,140,45.1686365157366,-93.1302607152611,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:13,277.2,84,604.27,0.5,141,45.1686096098274,-93.1302318815142,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:14,277.4,84,607.65,0.5,141,45.168587313965,-93.1302027124912,3.396
"2021_04_03 11_54_14",2021-04-03 17:23:15,277.4,84,610.92,0.5,142,45.168568873778,-93.1301701907068,3.396
"2021_04_03 11_54_14",2021-04-03 17:23:16,277.4,83,614.43,0.5,142,45.1685531158,-93.1301315501332,3.396
"2021_04_03 11_54_14",2021-04-03 17:23:17,277.6,83,617.97,0.5,143,45.1685388665646,-93.130091316998,3.378
"2021_04_03 11_54_14",2021-04-03 17:23:18,277.8,83,621.37,0.5,143,45.1685273833573,-93.1300512515008,3.378
"2021_04_03 11_54_14",2021-04-03 17:23:19,278.2,83,624.74,0.5,143,45.1685179118067,-93.1300104316324,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:20,278.4,83,628.11,0.5,144,45.168513469398,-93.1299680192024,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:21,278.6,83,631.55,0.5,143,45.1685123797506,-93.1299243494868,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:22,278.8,84,634.99,0.5,143,45.1685122121125,-93.1298805959523,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:23,279,84,638.27,0.5,143,45.1685119606555,-93.1298388540745,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:24,279,83,644.84,0.5,142,45.1685152295977,-93.1297554541379,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:25,279,83,644.84,0.5,142,45.1685152295977,-93.1297554541379,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:26,279.2,83,648.16,0.5,142,45.168518666178,-93.129713460803,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:27,279.4,83,651.56,0.5,141,45.1685221027583,-93.1296703778207,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:28,279.2,83,654.99,0.5,141,45.1685262937099,-93.1296272110194,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:29,278.8,83,658.23,0.5,141,45.1685279700905,-93.1295858882368,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:30,279,84,661.51,0.5,140,45.1685290597379,-93.129544230178,3.378
"2021_04_03 11_54_14",2021-04-03 17:23:31,279,84,664.73,0.5,140,45.1685307361186,-93.1295032426715,3.378
"2021_04_03 11_54_14",2021-04-03 17:23:32,279,84,668.11,0,140,45.1685316581279,-93.1294602435082,3.378
"2021_04_03 11_54_14",2021-04-03 17:23:33,279,83,671.69,0,140,45.1685329154134,-93.129414813593,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:34,279,83,675.08,0,139,45.1685365196317,-93.1293719820678,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:35,279,83,678.41,0,139,45.1685407944024,-93.1293299887329,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:36,279,83,681.71,0,139,45.1685429736972,-93.1292881630361,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:37,279.4,83,685.11,0,139,45.1685422193259,-93.1292448285967,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:38,279.6,83,688.48,0,138,45.1685420516878,-93.1292019970715,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:39,279.8,83,691.92,0,136,45.1685430575162,-93.129158327356,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:40,280.2,83,695.33,0,131,45.1685443986207,-93.1291148252785,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:41,280.2,84,698.54,0,131,45.1685454044491,-93.1290740892291,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:42,280.4,84,701.69,0,132,45.1685469970107,-93.1290340237319,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:43,280.6,83,704.91,0.5,132,45.1685464940965,-93.1289931200445,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:44,281,83,711.34,0.5,132,45.1685462426394,-93.1289112288505,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:45,281,84,711.34,0,132,45.1685462426394,-93.1289112288505,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:46,281,84,714.68,0,132,45.168547667563,-93.1288689002395,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:47,281.2,84,718.02,0,133,45.168547835201,-93.1288263201714,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:48,281.6,83,721.44,0.5,133,45.1685483381152,-93.1287829019129,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:49,281.6,83,724.79,0.5,133,45.1685482542962,-93.1287402380258,3.359
"2021_04_03 11_54_14",2021-04-03 17:23:50,281.6,83,728.28,0.5,133,45.1685485057533,-93.128695897758,3.368
"2021_04_03 11_54_14",2021-04-03 17:23:51,281.6,83,731.65,0.5,133,45.1685490086675,-93.1286530662328,3.368
