"ID","data","event","event_group","event_type","timestamp"
2020-12-29 08:32:49,0,"timer",0,"start",2020-12-29 07:52:18
2020-12-29 08:32:49,642,NA,255,"marker",2020-12-29 08:09:07
2020-12-29 08:32:49,0,"timer",0,"stop_all",2020-12-29 08:09:08
2020-12-29 08:32:49,0,"timer",0,"start",2020-12-29 08:09:28
2020-12-29 08:32:49,642,NA,255,"marker",2020-12-29 08:09:28
2020-12-29 08:32:49,0,"timer",0,"stop_all",2020-12-29 08:09:29
2020-12-29 08:32:49,0,"timer",0,"start",2020-12-29 08:09:30
2020-12-29 08:32:49,758,NA,255,"marker",2020-12-29 08:28:39
2020-12-29 08:32:49,0,"timer",0,"stop_all",2020-12-29 08:28:40
2020-12-29 08:32:49,127,"recovery_hr",255,"marker",2020-12-29 08:30:40
