"ID","data","event","event_group","event_type","timestamp"
2018-10-27 19:04:07,0,"timer",0,"start",2018-10-27 17:45:35
2018-10-27 19:04:07,1338,NA,255,"marker",2018-10-27 18:33:43
2018-10-27 19:04:07,0,"timer",0,"stop_all",2018-10-27 18:33:44
2018-10-27 19:04:07,0,"timer",0,"start",2018-10-27 18:33:59
2018-10-27 19:04:07,1338,NA,255,"marker",2018-10-27 18:35:42
2018-10-27 19:04:07,0,"timer",0,"stop_all",2018-10-27 18:35:43
2018-10-27 19:04:07,0,"timer",0,"start",2018-10-27 18:37:23
2018-10-27 19:04:07,1338,NA,255,"marker",2018-10-27 18:39:39
2018-10-27 19:04:07,0,"timer",0,"stop_all",2018-10-27 18:39:40
2018-10-27 19:04:07,0,"timer",0,"start",2018-10-27 18:41:04
2018-10-27 19:04:07,0,"timer",0,"stop_all",2018-10-27 18:43:33
2018-10-27 19:04:07,1338,NA,255,"marker",2018-10-27 18:43:33
2018-10-27 19:04:07,131,"recovery_hr",255,"marker",2018-10-27 18:45:33
2018-10-27 19:04:07,0,"timer",0,"start",2018-10-27 18:47:04
2018-10-27 19:04:07,1338,NA,255,"marker",2018-10-27 18:50:10
2018-10-27 19:04:07,0,"timer",0,"stop_all",2018-10-27 18:50:11
2018-10-27 19:04:07,98,"recovery_hr",255,"marker",2018-10-27 18:52:11
2018-10-27 19:04:07,0,"timer",0,"start",2018-10-27 18:52:59
2018-10-27 19:04:07,1338,NA,255,"marker",2018-10-27 19:03:56
2018-10-27 19:04:07,0,"timer",0,"stop_all",2018-10-27 19:03:57
