"ID","timestamp","altitude","cadence","distance","fractional_cadence","heart_rate","position_lat","position_long","speed"
"2021_04_03 13_19_54",2021-04-03 18:56:18,269,83,137.13,0,131,45.1679958868772,-93.1247900985181,2.995
"2021_04_03 13_19_54",2021-04-03 18:56:19,269,83,139.82,0,131,45.167971746996,-93.1247915234417,2.986
"2021_04_03 13_19_54",2021-04-03 18:56:20,269,83,142.7,0,131,45.1679457630962,-93.1247916072607,2.986
"2021_04_03 13_19_54",2021-04-03 18:56:21,268.8,83,145.69,0,132,45.1679189410061,-93.1247905176133,2.986
"2021_04_03 13_19_54",2021-04-03 18:56:22,268.6,82,148.59,0,132,45.1678929571062,-93.1247864942998,2.995
"2021_04_03 13_19_54",2021-04-03 18:56:23,268.4,82,151.48,0,132,45.1678672246635,-93.1247809622437,2.995
"2021_04_03 13_19_54",2021-04-03 18:56:24,268.2,82,154.43,0,132,45.1678406540304,-93.1247797887772,2.986
"2021_04_03 13_19_54",2021-04-03 18:56:25,268,82,157.11,0,132,45.1678165141493,-93.1247799564153,2.986
"2021_04_03 13_19_54",2021-04-03 18:56:26,267.6,83,159.71,0,131,45.1677932124585,-93.1247799564153,2.986
"2021_04_03 13_19_54",2021-04-03 18:56:27,267.4,83,162.33,0,131,45.1677695754915,-93.1247797887772,2.976
"2021_04_03 13_19_54",2021-04-03 18:56:28,267.2,82,165.02,0,131,45.1677454356104,-93.1247807107866,2.967
"2021_04_03 13_19_54",2021-04-03 18:56:29,266.8,82,167.44,0,131,45.1677237264812,-93.1247837282717,2.948
"2021_04_03 13_19_54",2021-04-03 18:56:30,266.6,82,169.61,0,131,45.1677041966468,-93.1247846502811,2.948
"2021_04_03 13_19_54",2021-04-03 18:56:31,266.4,82,172.24,0,131,45.1676804758608,-93.1247851531953,2.921
"2021_04_03 13_19_54",2021-04-03 18:56:32,266.2,82,175.2,0,131,45.1676539052278,-93.1247857399285,2.902
"2021_04_03 13_19_54",2021-04-03 18:56:33,266,81,178.58,0,131,45.1676234789193,-93.1247864942998,2.902
"2021_04_03 13_19_54",2021-04-03 18:56:34,265.6,81,182.01,0,131,45.1675926335156,-93.1247890088707,2.902
"2021_04_03 13_19_54",2021-04-03 18:56:35,265.6,81,185.19,0,131,45.1675640512258,-93.1247900146991,2.911
"2021_04_03 13_19_54",2021-04-03 18:56:36,265.4,81,188.41,0,131,45.1675350498408,-93.1247895956039,2.921
"2021_04_03 13_19_54",2021-04-03 18:56:37,265,82,191.68,0,132,45.1675056293607,-93.1247888412327,2.93
"2021_04_03 13_19_54",2021-04-03 18:56:38,264.6,83,194.93,0,132,45.1674763765186,-93.1247880030423,2.939
"2021_04_03 13_19_54",2021-04-03 18:56:39,264.2,83,198.02,0,133,45.1674486324191,-93.1247861590236,2.948
"2021_04_03 13_19_54",2021-04-03 18:56:40,264,83,201.06,0,132,45.1674213074148,-93.1247836444527,2.948
"2021_04_03 13_19_54",2021-04-03 18:56:41,263.4,83,204.34,0,133,45.1673918031156,-93.1247815489769,2.958
"2021_04_03 13_19_54",2021-04-03 18:56:42,262.8,83,207.2,0,133,45.1673662383109,-93.1247777771205,2.958
"2021_04_03 13_19_54",2021-04-03 18:56:43,262.4,83,209.8,0,134,45.1673429366201,-93.1247742567211,2.967
"2021_04_03 13_19_54",2021-04-03 18:56:44,261.8,83,212.44,0,134,45.1673191320151,-93.1247720774263,2.967
"2021_04_03 13_19_54",2021-04-03 18:56:45,261.2,83,215.45,0,135,45.1672920584679,-93.1247700657696,2.967
"2021_04_03 13_19_54",2021-04-03 18:56:46,260.8,83,218.65,0,135,45.1672631409019,-93.1247696466744,2.967
"2021_04_03 13_19_54",2021-04-03 18:56:47,260.6,83,221.77,0,135,45.1672348938882,-93.1247683055699,2.967
"2021_04_03 13_19_54",2021-04-03 18:56:48,260.4,83,224.78,0,136,45.16720790416,-93.124765958637,2.967
"2021_04_03 13_19_54",2021-04-03 18:56:49,260.4,84,227.96,0,135,45.1671792380512,-93.1247639469802,2.976
"2021_04_03 13_19_54",2021-04-03 18:56:50,260.6,84,231.15,0,136,45.1671501528472,-93.1247661262751,2.976
"2021_04_03 13_19_54",2021-04-03 18:56:51,261,84,234.5,0,136,45.1671200618148,-93.1247631087899,2.976
"2021_04_03 13_19_54",2021-04-03 18:56:52,261,83,238.02,0,136,45.1670882944018,-93.1247635278851,2.976
"2021_04_03 13_19_54",2021-04-03 18:56:53,261,83,241.35,0,136,45.1670583710074,-93.1247652880847,2.976
"2021_04_03 13_19_54",2021-04-03 18:56:54,260.8,83,244.87,0,136,45.1670267712325,-93.1247703172266,2.986
"2021_04_03 13_19_54",2021-04-03 18:56:55,260.8,84,248.22,0,136,45.1669967640191,-93.1247762683779,2.986
"2021_04_03 13_19_54",2021-04-03 18:56:56,261,84,251.59,0,136,45.1669667568058,-93.1247838120908,2.995
"2021_04_03 13_19_54",2021-04-03 18:56:57,260.8,84,254.8,0,137,45.1669379230589,-93.1247875839472,3.004
"2021_04_03 13_19_54",2021-04-03 18:56:58,260.4,83,257.95,0,136,45.1669096760452,-93.124789763242,3.014
"2021_04_03 13_19_54",2021-04-03 18:56:59,260.4,83,261.21,0,137,45.1668804232031,-93.1247926130891,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:00,260.2,82,264.27,0,137,45.1668527629226,-93.1247927807271,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:01,260,82,267.11,0,137,45.166827198118,-93.1247930321842,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:02,259.8,83,270.13,0,136,45.1668001245707,-93.1247968040407,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:03,259.8,83,273.23,0,136,45.1667723804712,-93.12480032444,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:04,259.6,83,276.21,0,136,45.1667457260191,-93.1248045153916,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:05,259.8,83,279.62,0,136,45.1667156349868,-93.1248138193041,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:06,259.6,82,282.75,0,136,45.1666878070682,-93.1248197704554,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:07,259.6,82,285.82,0,136,45.1666603982449,-93.1248255539685,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:08,259.4,82,288.95,0,136,45.1666324865073,-93.1248307507485,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:09,259.4,83,291.78,0,137,45.1666075084358,-93.1248382944614,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:10,259.2,83,294.77,0,136,45.1665809378028,-93.1248440779746,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:11,259.2,83,298.01,0,136,45.1665519364178,-93.1248496938497,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:12,259,83,301.24,0,136,45.1665231864899,-93.1248556450009,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:13,259,83,304.52,0,137,45.1664938498288,-93.124861009419,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:14,258.8,83,307.55,0,136,45.1664667762816,-93.1248671282083,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:15,258.6,83,310.31,0,136,45.1664422173053,-93.1248724926263,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:16,258.6,83,313.26,0,136,45.1664162334055,-93.124882299453,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:17,258.8,83,316.14,0,136,45.1663906686008,-93.1248886696994,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:18,258.8,83,319.3,0,135,45.1663626730442,-93.1248960457742,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:19,258.6,83,322.34,0,135,45.166335599497,-93.1249028351158,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:20,258.4,83,325.29,0,135,45.1663095317781,-93.1249100435525,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:21,258.4,83,328.42,0,135,45.1662822905928,-93.1249221973121,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:22,258.2,82,331.31,0,135,45.1662567257881,-93.1249293219298,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:23,258.2,82,334.46,0,136,45.1662287302315,-93.1249358598143,3.023
"2021_04_03 13_19_54",2021-04-03 18:57:24,257.8,82,337.59,0,135,45.1662007346749,-93.1249408051372,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:25,257.8,82,340.44,0,135,45.1661753375083,-93.1249454990029,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:26,257.4,83,343.23,0,135,45.1661501917988,-93.1249476782978,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:27,257.2,83,346.24,0,136,45.1661232020706,-93.1249496061355,3.014
"2021_04_03 13_19_54",2021-04-03 18:57:28,256.8,83,349.51,0,135,45.1660938654095,-93.1249532941729,3.004
"2021_04_03 13_19_54",2021-04-03 18:57:29,256.8,82,352.89,0,136,45.16606352292,-93.1249610055238,3.004
"2021_04_03 13_19_54",2021-04-03 18:57:30,256.8,82,355.57,0,135,45.1660394668579,-93.1249579880387,3.004
"2021_04_03 13_19_54",2021-04-03 18:57:31,256.6,82,358.44,0,136,45.1660137344152,-93.1249550543725,3.004
"2021_04_03 13_19_54",2021-04-03 18:57:32,256.4,83,361.16,0,136,45.1659893430769,-93.1249523721635,3.004
"2021_04_03 13_19_54",2021-04-03 18:57:33,256.2,83,363.82,0,136,45.1659653708339,-93.1249524559826,3.004
"2021_04_03 13_19_54",2021-04-03 18:57:34,256.2,83,366.84,0,135,45.1659383811057,-93.1249579880387,2.995
"2021_04_03 13_19_54",2021-04-03 18:57:35,256.2,83,369.98,0,135,45.165910217911,-93.1249625980854,2.986
"2021_04_03 13_19_54",2021-04-03 18:57:36,256.2,82,373.01,0,135,45.1658828929067,-93.1249630171806,2.986
"2021_04_03 13_19_54",2021-04-03 18:57:37,256.4,82,375.94,0,135,45.1658564899117,-93.1249669566751,2.986
"2021_04_03 13_19_54",2021-04-03 18:57:38,256.6,82,378.66,0,135,45.1658320147544,-93.1249682977796,2.986
"2021_04_03 13_19_54",2021-04-03 18:57:39,256.8,83,381.64,0,136,45.1658051926643,-93.124969387427,2.986
"2021_04_03 13_19_54",2021-04-03 18:57:40,256.8,83,384.63,0,135,45.1657782029361,-93.1249729078263,2.976
"2021_04_03 13_19_54",2021-04-03 18:57:41,257,82,387.27,0,135,45.165754146874,-93.1249725725502,2.976
"2021_04_03 13_19_54",2021-04-03 18:57:42,257.4,82,390.05,0,136,45.1657290011644,-93.1249715667218,2.976
"2021_04_03 13_19_54",2021-04-03 18:57:43,257.6,82,392.82,0,136,45.165704106912,-93.1249691359699,2.967
"2021_04_03 13_19_54",2021-04-03 18:57:44,257.8,83,395.78,0,135,45.165677536279,-93.124966872856,2.958
"2021_04_03 13_19_54",2021-04-03 18:57:45,257.8,83,398.64,0,135,45.1656517200172,-93.1249653641135,2.958
"2021_04_03 13_19_54",2021-04-03 18:57:46,258,83,401.58,0,136,45.1656253170222,-93.1249631848186,2.958
"2021_04_03 13_19_54",2021-04-03 18:57:47,258.4,83,404.94,0,136,45.1655950583518,-93.1249624304473,2.948
"2021_04_03 13_19_54",2021-04-03 18:57:48,258.8,83,408.41,0,136,45.165563877672,-93.1249623466283,2.948
"2021_04_03 13_19_54",2021-04-03 18:57:49,259,83,411.78,0,136,45.1655336190015,-93.1249625980854,2.948
"2021_04_03 13_19_54",2021-04-03 18:57:50,259.4,82,414.98,0,136,45.1655046176165,-93.1249631848186,2.958
"2021_04_03 13_19_54",2021-04-03 18:57:51,260,82,418.15,0,136,45.1654758676887,-93.1249646097422,2.958
"2021_04_03 13_19_54",2021-04-03 18:57:52,260.2,83,421.29,0,136,45.165447620675,-93.1249629333615,2.958
"2021_04_03 13_19_54",2021-04-03 18:57:53,260.2,83,424.45,0,135,45.1654192060232,-93.1249617598951,2.958
"2021_04_03 13_19_54",2021-04-03 18:57:54,260.2,83,427.58,0.5,135,45.1653910428286,-93.124958910048,2.967
"2021_04_03 13_19_54",2021-04-03 18:57:55,260.2,83,430.58,0.5,136,45.1653639692813,-93.1249576527625,2.967
"2021_04_03 13_19_54",2021-04-03 18:57:56,260.2,83,433.6,0.5,136,45.1653368957341,-93.1249543838203,2.967
"2021_04_03 13_19_54",2021-04-03 18:57:57,260,83,436.67,0.5,136,45.1653092354536,-93.1249529588968,2.967
"2021_04_03 13_19_54",2021-04-03 18:57:58,260,83,439.91,0.5,136,45.1652801502496,-93.1249506119639,2.967
"2021_04_03 13_19_54",2021-04-03 18:57:59,260,83,443.04,0,137,45.1652519032359,-93.1249496061355,2.976
"2021_04_03 13_19_54",2021-04-03 18:58:00,260,83,446.54,0,137,45.16522038728,-93.124950863421,2.976
"2021_04_03 13_19_54",2021-04-03 18:58:01,259.8,83,449.78,0,137,45.1651911344379,-93.124950863421,2.976
"2021_04_03 13_19_54",2021-04-03 18:58:02,260,82,452.92,0,137,45.1651628874242,-93.1249490194023,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:03,259.8,82,456.19,0,137,45.1651333831251,-93.1249501928687,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:04,259.8,82,459.57,0,137,45.1651030406356,-93.1249541323632,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:05,259.6,83,463.01,0,137,45.1650721952319,-93.1249582394958,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:06,259.6,83,466.19,0,137,45.1650435291231,-93.124961424619,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:07,259.6,83,469.12,0,137,45.1650172099471,-93.1249617598951,3.004
"2021_04_03 13_19_54",2021-04-03 18:58:08,259.6,83,472.35,0,137,45.1649881247431,-93.1249620113522,3.004
"2021_04_03 13_19_54",2021-04-03 18:58:09,259.4,83,475.53,0,137,45.1649595424533,-93.1249603349715,3.004
"2021_04_03 13_19_54",2021-04-03 18:58:10,259.4,83,478.51,0,137,45.1649327203631,-93.1249598320574,3.004
"2021_04_03 13_19_54",2021-04-03 18:58:11,259.4,83,481.66,0,137,45.1649043895304,-93.1249633524567,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:12,259.2,83,484.65,0,137,45.1648774836212,-93.1249654479325,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:13,259.4,83,487.79,0,137,45.1648492366076,-93.1249656993896,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:14,259.4,83,491.04,0,138,45.1648199837655,-93.1249662861228,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:15,259.6,83,493.99,0,138,45.1647934969515,-93.1249663699418,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:16,259.6,83,497.08,0,139,45.1647656690329,-93.1249674595892,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:17,259.4,83,500.05,0,138,45.1647389307618,-93.1249702256173,3.023
"2021_04_03 13_19_54",2021-04-03 18:58:18,259.2,84,503.08,0,138,45.1647116057575,-93.1249712314457,3.023
"2021_04_03 13_19_54",2021-04-03 18:58:19,259,84,506.14,0,138,45.1646841969341,-93.1249680463225,3.023
"2021_04_03 13_19_54",2021-04-03 18:58:20,258.8,83,509,0,138,45.1646586321294,-93.1249626819044,3.023
"2021_04_03 13_19_54",2021-04-03 18:58:21,258.8,82,511.93,0,138,45.1646323967725,-93.1249599158764,3.023
"2021_04_03 13_19_54",2021-04-03 18:58:22,259,82,515.05,0,138,45.1646044012159,-93.1249647773802,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:23,259,82,517.94,0,138,45.1645787525922,-93.1249708123505,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:24,259.2,82,520.88,0,137,45.1645534392446,-93.1249817088246,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:25,259.2,83,523.52,0,137,45.1645308081061,-93.1249922700226,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:26,259.2,83,526.11,0,137,45.1645091827959,-93.1250043399632,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:27,259,83,528.85,0,137,45.1644869707525,-93.125019595027,3.004
"2021_04_03 13_19_54",2021-04-03 18:58:28,258.8,83,531.42,0.5,137,45.1644670218229,-93.1250361073762,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:29,258.8,83,534.6,0.5,136,45.164443552494,-93.1250590737909,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:30,258.6,84,537.72,0,136,45.1644220948219,-93.1250848900527,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:31,258.8,84,541.13,0,137,45.1644023973495,-93.1251181662083,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:32,258.6,84,544.13,0,136,45.1643857173622,-93.1251480057836,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:33,258.6,84,547.78,0,137,45.1643670257181,-93.1251863110811,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:34,258.6,83,550.82,0,136,45.1643516868353,-93.1252185814083,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:35,258.8,83,554.12,0,136,45.164335174486,-93.1252533663064,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:36,259.2,83,557.32,0,136,45.1643205061555,-93.1252884864807,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:37,259.4,83,560.27,0,136,45.1643041614443,-93.125318242237,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:38,259.6,83,563.28,0,135,45.1642885711044,-93.1253495067358,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:39,259.4,83,566.54,0,135,45.1642714720219,-93.1253833696246,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:40,259.6,83,569.23,0,135,45.1642591506243,-93.1254129577428,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:41,260,83,572.15,0,136,45.1642449013889,-93.1254443060607,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:42,259.8,83,574.97,0,136,45.1642316579819,-93.1254749000072,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:43,260.2,83,578.07,0,136,45.1642178278416,-93.1255090981722,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:44,260.4,83,580.66,0,136,45.1642076019198,-93.1255387701094,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:45,260.6,83,583.68,0,137,45.1641965378076,-93.1255738902837,2.976
"2021_04_03 13_19_54",2021-04-03 18:58:46,260.6,84,586.95,0,137,45.1641846355051,-93.1256118603051,2.976
"2021_04_03 13_19_54",2021-04-03 18:58:47,260.6,84,590.03,0,138,45.1641708053648,-93.125645974651,2.976
"2021_04_03 13_19_54",2021-04-03 18:58:48,260.6,83,593.41,0.5,138,45.1641541253775,-93.1256822682917,2.976
"2021_04_03 13_19_54",2021-04-03 18:58:49,260.6,83,596.67,0.5,139,45.1641373615712,-93.1257163826376,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:50,261,83,599.88,0.5,138,45.1641232799739,-93.1257520057261,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:51,261.2,83,603.33,0.5,139,45.1641076058149,-93.1257899757475,2.986
"2021_04_03 13_19_54",2021-04-03 18:58:52,261.6,84,606.82,0,139,45.1640935242176,-93.1258297897875,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:53,261.8,84,610.1,0,139,45.1640816219151,-93.1258681789041,2.995
"2021_04_03 13_19_54",2021-04-03 18:58:54,262.2,84,613.55,0,139,45.1640683785081,-93.1259078253061,3.004
"2021_04_03 13_19_54",2021-04-03 18:58:55,262.2,83,616.95,0,139,45.1640581525862,-93.1259486451745,3.004
"2021_04_03 13_19_54",2021-04-03 18:58:56,262.4,83,620.3,0,138,45.1640471722931,-93.1259884592146,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:57,262.4,83,623.44,0,138,45.164036359638,-93.1260254234076,3.014
"2021_04_03 13_19_54",2021-04-03 18:58:58,262.4,83,626.61,0,138,45.1640270557255,-93.126063644886,3.023
"2021_04_03 13_19_54",2021-04-03 18:58:59,262.8,83,630,0,138,45.1640169974416,-93.1261043809354,3.023
"2021_04_03 13_19_54",2021-04-03 18:59:00,263.2,83,633.5,0,138,45.1640060171485,-93.1261461228132,3.023
"2021_04_03 13_19_54",2021-04-03 18:59:01,263.4,83,636.92,0,138,45.1639962103218,-93.1261874455959,3.032
"2021_04_03 13_19_54",2021-04-03 18:59:02,263.6,83,640.24,0,139,45.1639869902283,-93.1262275949121,3.032
"2021_04_03 13_19_54",2021-04-03 18:59:03,263.6,83,643.56,0,139,45.1639772672206,-93.1262674089521,3.042
"2021_04_03 13_19_54",2021-04-03 18:59:04,263.6,83,646.65,0,140,45.1639686338603,-93.1263047922403,3.042
"2021_04_03 13_19_54",2021-04-03 18:59:05,263.8,86,649.59,0,140,45.1639600843191,-93.1263401638716,3.042
"2021_04_03 13_19_54",2021-04-03 18:59:06,264.2,86,652.53,0,140,45.1639496069402,-93.1263746134937,3.042
"2021_04_03 13_19_54",2021-04-03 18:59:07,264.4,86,655.27,0,140,45.1639424823225,-93.1264079734683,3.051
"2021_04_03 13_19_54",2021-04-03 18:59:08,264.8,86,657.98,0,141,45.1639350224286,-93.1264407467097,3.042
"2021_04_03 13_19_54",2021-04-03 18:59:09,265.2,86,660.88,0,141,45.1639262214303,-93.1264755316079,3.032
"2021_04_03 13_19_54",2021-04-03 18:59:10,265.4,86,664.03,0,141,45.1639191806316,-93.1265143398196,3.032
"2021_04_03 13_19_54",2021-04-03 18:59:11,265.8,83,667.13,0,142,45.1639117207378,-93.1265523098409,3.032
"2021_04_03 13_19_54",2021-04-03 18:59:12,266.2,82,670.34,0.5,142,45.1639028359205,-93.1265912018716,3.032
"2021_04_03 13_19_54",2021-04-03 18:59:13,266.2,83,673.47,0,142,45.1638944540173,-93.126629171893,3.032
"2021_04_03 13_19_54",2021-04-03 18:59:14,266.6,84,676.35,0.5,142,45.1638869941235,-93.1266642920673,3.032
"2021_04_03 13_19_54",2021-04-03 18:59:15,267,84,679.06,0.5,143,45.1638814620674,-93.126697903499,3.032
