"ID","data","event","event_group","event_type","timestamp"
2018-03-26 08:43:25,0,"timer",0,"start",2018-03-26 08:13:48
2018-03-26 08:43:25,0,"timer",0,"stop_all",2018-03-26 08:13:53
2018-03-26 08:43:25,4,NA,255,"marker",2018-03-26 08:13:53
2018-03-26 08:43:25,0,"timer",0,"start",2018-03-26 08:14:05
2018-03-26 08:43:25,4,NA,255,"marker",2018-03-26 08:15:13
2018-03-26 08:43:25,0,"timer",0,"stop_all",2018-03-26 08:15:14
2018-03-26 08:43:25,62,NA,255,"marker",2018-03-26 08:15:43
2018-03-26 08:43:25,143,"recovery_hr",255,"marker",2018-03-26 08:17:14
2018-03-26 08:43:25,0,"timer",0,"start",2018-03-26 08:19:34
2018-03-26 08:43:25,0,"timer",0,"stop_all",2018-03-26 08:41:14
2018-03-26 08:43:25,1337,NA,255,"marker",2018-03-26 08:41:14
2018-03-26 08:43:25,0,"timer",0,"start",2018-03-26 08:41:30
2018-03-26 08:43:25,1339,NA,255,"marker",2018-03-26 08:42:11
2018-03-26 08:43:25,0,"timer",0,"stop_all",2018-03-26 08:42:12
2018-03-26 08:43:25,0,"timer",0,"start",2018-03-26 08:42:27
2018-03-26 08:43:25,1339,NA,255,"marker",2018-03-26 08:42:58
2018-03-26 08:43:25,0,"timer",0,"stop_all",2018-03-26 08:42:59
