"ID","data","event","event_group","event_type","timestamp"
2020-03-24 08:05:51,0,"timer",0,"start",2020-03-24 07:16:01
2020-03-24 08:05:51,321,NA,255,"marker",2020-03-24 07:21:55
2020-03-24 08:05:51,0,"timer",0,"stop_all",2020-03-24 07:21:56
2020-03-24 08:05:51,129,"recovery_hr",255,"marker",2020-03-24 07:23:56
2020-03-24 08:05:51,0,"timer",0,"start",2020-03-24 07:27:23
2020-03-24 08:05:51,700,NA,255,"marker",2020-03-24 07:55:54
2020-03-24 08:05:51,0,"timer",0,"stop_all",2020-03-24 07:55:55
2020-03-24 08:05:51,119,"recovery_hr",255,"marker",2020-03-24 07:57:55
2020-03-24 08:05:51,0,"timer",0,"start",2020-03-24 07:59:12
2020-03-24 08:05:51,700,NA,255,"marker",2020-03-24 08:05:29
2020-03-24 08:05:51,0,"timer",0,"stop_all",2020-03-24 08:05:30
