"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-03-22 22:32:28,2021-03-22 22:28:45,44.9849600158632,-93.2340498827398,44.979367190972,-93.2350446470082,223.592,223.592,804.67,324,NA,42,3.599,4.796,9,24,NA,6553.5,655.35,6553.5,"lap","stop",134,145,86,92,NA,"distance","running",255,"generic",127,127,0.5703125,0.5,1.9921875
2021-03-22 22:35:54,2021-03-22 22:32:29,44.9793330766261,-93.2350716367364,44.9729283805937,-93.2379744574428,206.044,201.335,804.67,283,NA,42,3.997,4.581,9,22,NA,6553.5,655.35,6553.5,"lap","stop",145,149,84,87,NA,"distance","running",255,"generic",127,127,0.6640625,0.5,1.9921875
2021-03-22 22:43:09,2021-03-22 22:35:55,44.9728892371058,-93.2379782292992,44.9707049969584,-93.2329955231398,434.209,214.301,804.67,304,NA,41,3.755,4.245,21,24,NA,6553.5,655.35,6553.5,"lap","stop",139,151,84,90,NA,"distance","running",255,"generic",127,127,0.5,0.5,1.9921875
2021-03-22 22:46:56,2021-03-22 22:43:10,44.9706979561597,-93.2329503446817,44.9668965116143,-93.2246124465019,227.019,227.019,804.67,312,NA,46,3.545,3.723,21,13,NA,6553.5,655.35,6553.5,"lap","stop",144,153,82,85,NA,"distance","running",255,"generic",127,127,0.90625,0.5,1.9921875
2021-03-22 22:51:29,2021-03-22 22:46:57,44.9668739642948,-93.2245800085366,44.9619997199625,-93.2171023450792,273.043,219.943,804.67,302,NA,35,3.659,3.9,8,21,NA,6553.5,655.35,6553.5,"lap","stop",133,143,83,89,NA,"distance","running",255,"generic",127,127,0.5546875,0.5,1.9921875
2021-03-22 22:55:03,2021-03-22 22:51:30,44.9619822856039,-93.2170592620969,44.9564324598759,-93.2107878383249,214.585,214.585,804.67,295,NA,39,3.75,3.807,15,12,NA,6553.5,655.35,6553.5,"lap","stop",141,144,83,85,NA,"distance","running",255,"generic",127,127,0.390625,0.5,1.9921875
2021-03-22 22:58:45,2021-03-22 22:55:04,44.9564111698419,-93.2107555679977,44.9522337969393,-93.2027045823634,222.062,222.062,804.67,307,NA,41,3.624,3.807,9,10,NA,6553.5,655.35,6553.5,"lap","stop",144,152,83,85,NA,"distance","running",255,"generic",127,127,0.1484375,0.5,1.9921875
2021-03-22 23:02:26,2021-03-22 22:58:46,44.9522116687149,-93.2026734016836,44.9457524064928,-93.1989476457238,220.401,220.401,804.67,306,NA,39,3.651,3.854,11,8,NA,6553.5,655.35,6553.5,"lap","stop",143,151,83,86,NA,"distance","running",255,"generic",127,127,0.1640625,0.5,1.9921875
2021-03-22 23:06:11,2021-03-22 23:02:27,44.9457213096321,-93.1989251822233,44.9427312333137,-93.1941048335284,225.131,225.131,804.67,313,NA,46,3.574,3.695,18,8,NA,6553.5,655.35,6553.5,"lap","stop",150,155,83,85,NA,"distance","running",255,"generic",127,127,0.1484375,0.5,1.9921875
2021-03-22 23:09:48,2021-03-22 23:06:12,44.9427112843841,-93.1941448990256,44.9413117580116,-93.1926063168794,217.58,214.996,804.67,294,NA,42,3.743,4.712,24,8,NA,6553.5,655.35,6553.5,"lap","stop",148,155,83,86,NA,"distance","running",255,"generic",127,127,0.171875,0.5,1.9921875
2021-03-22 23:13:18,2021-03-22 23:09:49,44.9413447827101,-93.1926039699465,44.9439481180161,-93.1986524350941,209.841,209.841,804.67,290,NA,37,3.835,3.882,14,33,NA,6553.5,655.35,6553.5,"lap","stop",146,152,83,86,NA,"distance","running",255,"generic",127,127,0.578125,0.5,1.9921875
2021-03-22 23:16:52,2021-03-22 23:13:19,44.9439819809049,-93.1986542791128,44.9508576560766,-93.2009279541671,213.456,213.456,804.67,299,NA,40,3.77,3.891,13,11,NA,6553.5,655.35,6553.5,"lap","stop",149,155,83,86,NA,"distance","running",255,"generic",127,127,0.9140625,0.5,1.9921875
2021-03-22 23:20:24,2021-03-22 23:16:53,44.9508850648999,-93.2009612303227,44.9554462451488,-93.2085196115077,212.299,212.299,804.67,294,NA,41,3.79,3.826,13,24,NA,6553.5,655.35,6553.5,"lap","stop",149,154,83,87,NA,"distance","running",255,"generic",127,127,0.84375,0.5,1.9921875
2021-03-22 23:24:01,2021-03-22 23:20:25,44.9554688762873,-93.2085613533854,44.960721898824,-93.2152553088963,216.839,216.839,804.67,300,NA,42,3.711,3.844,13,10,NA,6553.5,655.35,6553.5,"lap","stop",150,154,83,86,NA,"distance","running",255,"generic",127,127,0.5625,0.5,1.9921875
2021-03-22 23:27:53,2021-03-22 23:24:02,44.9607472121716,-93.2152794487774,44.9656372983009,-93.2227903883904,232.335,211.372,804.67,289,NA,36,3.807,4.441,22,17,NA,6553.5,655.35,6553.5,"lap","stop",147,151,83,87,NA,"distance","running",255,"generic",127,127,0.015625,0.5,1.9921875
2021-03-22 23:31:34,2021-03-22 23:27:54,44.9656579177827,-93.2228280231357,44.9712238367647,-93.2270139455795,221.314,221.314,804.67,305,NA,43,3.636,4.05,17,11,NA,6553.5,655.35,6553.5,"lap","stop",152,159,83,88,NA,"distance","running",255,"generic",127,127,0.5703125,0.5,1.9921875
