"ID","data","event","event_group","event_type","timestamp"
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 17:34:16
2020-10-09 19:15:34,552,NA,255,"marker",2020-10-09 17:50:09
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 17:50:10
2020-10-09 19:15:34,104,"recovery_hr",255,"marker",2020-10-09 17:52:10
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 17:56:31
2020-10-09 19:15:34,1048,NA,255,"marker",2020-10-09 18:11:34
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 18:11:35
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 18:13:05
2020-10-09 19:15:34,1106,NA,255,"marker",2020-10-09 18:16:33
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 18:16:34
2020-10-09 19:15:34,112,"recovery_hr",255,"marker",2020-10-09 18:18:34
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 18:29:14
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 18:39:26
2020-10-09 19:15:34,1106,NA,255,"marker",2020-10-09 18:39:26
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 18:41:15
2020-10-09 19:15:34,1106,NA,255,"marker",2020-10-09 18:41:37
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 18:41:38
2020-10-09 19:15:34,105,"recovery_hr",255,"marker",2020-10-09 18:43:38
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 18:45:59
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 18:46:21
2020-10-09 19:15:34,1106,NA,255,"marker",2020-10-09 18:46:21
2020-10-09 19:15:34,112,"recovery_hr",255,"marker",2020-10-09 18:48:21
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 18:52:32
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 18:52:55
2020-10-09 19:15:34,1106,NA,255,"marker",2020-10-09 18:52:55
2020-10-09 19:15:34,109,"recovery_hr",255,"marker",2020-10-09 18:54:55
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 18:55:18
2020-10-09 19:15:34,1106,NA,255,"marker",2020-10-09 18:58:21
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 18:58:22
2020-10-09 19:15:34,0,"timer",0,"start",2020-10-09 18:58:31
2020-10-09 19:15:34,0,"timer",0,"stop_all",2020-10-09 19:01:43
2020-10-09 19:15:34,1106,NA,255,"marker",2020-10-09 19:01:43
2020-10-09 19:15:34,108,"recovery_hr",255,"marker",2020-10-09 19:03:43
