"timestamp","position_lat","position_long","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-04-02 16:04:45,45.0129743479192,-93.1509034149349,0,288.6,1.624,108,77,0
2021-04-02 16:04:46,45.0129745155573,-93.1509321648628,2.26,288.4,2.771,107,77,0
2021-04-02 16:04:47,45.0129731744528,-93.1509713083506,5.31,288.4,2.473,107,91,0.5
2021-04-02 16:04:48,45.0129721686244,-93.1510275509208,9.73,288.4,2.473,107,91,0.5
2021-04-02 16:04:49,45.0129724200815,-93.1510878168046,14.43,288.6,3.331,106,91,0.5
2021-04-02 16:04:50,45.0129661336541,-93.1511531118304,19.63,288.8,4.301,106,91,0.5
2021-04-02 16:04:51,45.0129559915513,-93.1512158084661,24.7,288.8,4.628,106,90,0
2021-04-02 16:04:52,45.0129502918571,-93.1512771639973,29.57,289,4.852,107,90,0
2021-04-02 16:04:53,45.012944675982,-93.1513436324894,34.85,288.8,4.88,107,91,0.5
2021-04-02 16:04:54,45.0129383057356,-93.1514086760581,40.02,288.8,4.936,113,92,0.5
2021-04-02 16:04:55,45.0129361264408,-93.1514757312834,45.3,288.4,5.057,113,92,0.5
2021-04-02 16:04:56,45.0129357073456,-93.1515435408801,50.65,288.2,5.095,113,92,0.5
2021-04-02 16:04:57,45.0129381380975,-93.1516153737903,56.31,287.6,5.235,115,92,0.5
2021-04-02 16:04:58,45.012939395383,-93.1516863685101,61.91,287.4,5.356,117,93,0.5
2021-04-02 16:04:59,45.012941909954,-93.1517571117729,67.48,287.4,5.477,118,93,0.5
2021-04-02 16:05:00,45.0129363778979,-93.1518255919218,72.91,286.8,5.496,120,93,0.5
2021-04-02 16:05:01,45.0129247270525,-93.1519604567438,83.62,286.6,5.496,121,94,0.5
2021-04-02 16:05:02,45.0129247270525,-93.1519604567438,83.62,286.6,5.496,121,94,0.5
2021-04-02 16:05:03,45.0129186082631,-93.1520291045308,89.08,286.6,5.486,121,94,0.5
2021-04-02 16:05:04,45.0129180215299,-93.1520947348326,94.25,286.8,5.486,121,92,0.5
2021-04-02 16:05:05,45.0129270739853,-93.1521588563919,99.36,287.2,5.486,122,92,0.5
2021-04-02 16:05:06,45.0129376351833,-93.1522276718169,104.91,287.2,5.43,123,92,0.5
2021-04-02 16:05:07,45.0129429996014,-93.1522925477475,110.04,287.2,5.402,124,92,0.5
2021-04-02 16:05:08,45.012944592163,-93.1523570884019,115.12,287.2,5.393,126,91,0.5
2021-04-02 16:05:09,45.0129451788962,-93.1524197012186,120.06,287,5.365,128,91,0.5
2021-04-02 16:05:10,45.0129492860287,-93.1524760276079,124.52,286.8,5.318,128,91,0.5
2021-04-02 16:05:11,45.0129584223032,-93.1525304261595,128.92,286.8,5.253,126,90,0.5
2021-04-02 16:05:12,45.0129704922438,-93.1525802984834,133.08,286.6,5.151,126,89,0.5
2021-04-02 16:05:13,45.012986836955,-93.1526300031692,137.4,286.6,5.067,124,88,0.5
2021-04-02 16:05:14,45.0130032654852,-93.1526782829314,141.61,286.4,4.964,126,87,0.5
2021-04-02 16:05:15,45.0130206998438,-93.152724802494,145.74,286.2,4.852,128,86,0.5
2021-04-02 16:05:16,45.0130386371166,-93.1527665443718,149.58,286,4.703,136,86,0.5
2021-04-02 16:05:17,45.0130585022271,-93.1528063584119,153.41,286,4.572,137,85,0.5
2021-04-02 16:05:18,45.0130823068321,-93.1528499443084,157.73,286,4.441,138,85,0.5
2021-04-02 16:05:19,45.0131030939519,-93.1528926920146,161.8,285.8,4.357,138,85,0.5
2021-04-02 16:05:20,45.0131240487099,-93.152941390872,166.28,285.8,4.311,137,85,0.5
2021-04-02 16:05:21,45.0131422374398,-93.1529879942536,170.47,285.8,4.245,134,85,0.5
2021-04-02 16:05:22,45.0131556484848,-93.1530332565308,174.33,285.6,4.245,134,86,0.5
2021-04-02 16:05:23,45.0131662935019,-93.1530808657408,178.27,285.6,4.189,138,86,0.5
2021-04-02 16:05:24,45.0131742563099,-93.1531224399805,181.66,285.4,4.133,140,85,0.5
2021-04-02 16:05:25,45.013187918812,-93.153166025877,185.41,285.4,4.087,144,84,0.5
2021-04-02 16:05:26,45.013200994581,-93.1532100308686,189.17,285.4,4.012,143,83,0.5
2021-04-02 16:05:27,45.0132128130645,-93.1532545387745,192.92,285.4,3.975,139,83,0.5
2021-04-02 16:05:28,45.0132240448147,-93.1532987114042,196.61,285,3.91,138,83,0.5
2021-04-02 16:05:29,45.0132341869175,-93.1533371005207,199.84,284.4,3.863,137,84,0.5
2021-04-02 16:05:30,45.0132470950484,-93.1533780042082,203.36,284.4,3.816,137,84,0.5
2021-04-02 16:05:31,45.0132609251887,-93.1534184888005,206.9,284.2,3.76,136,84,0.5
2021-04-02 16:05:32,45.0132738333195,-93.1534603144974,210.48,283.6,3.742,136,84,0.5
2021-04-02 16:05:33,45.013283053413,-93.1535044871271,214.11,283.4,3.714,136,84,0.5
2021-04-02 16:05:34,45.0132914353162,-93.1535457260907,217.49,283.4,3.695,135,84,0.5
2021-04-02 16:05:35,45.0133001524955,-93.1535906530917,221.16,283.4,3.676,138,84,0.5
2021-04-02 16:05:36,45.0133109651506,-93.1536352448165,224.87,283.4,3.648,139,84,0.5
2021-04-02 16:05:37,45.0133231189102,-93.153681345284,228.72,283,3.648,139,84,0.5
2021-04-02 16:05:38,45.0133309978992,-93.1537240929902,232.2,283,3.63,140,84,0.5
2021-04-02 16:05:39,45.0133398827165,-93.1537609733641,235.26,283,3.62,140,84,0.5
2021-04-02 16:05:40,45.0133519526571,-93.1538027152419,238.8,283.2,3.602,139,84,0.5
2021-04-02 16:05:41,45.0133599154651,-93.1538420263678,242.03,283,3.583,136,83,0.5
2021-04-02 16:05:42,45.0133686326444,-93.1538829300553,245.39,283,3.583,133,83,0.5
