"timestamp","position_lat","position_long","distance","altitude","speed","cadence","fractional_cadence","heart_rate"
2021-03-31 12:10:24,44.985041487962,-93.2339268364012,0,277.4,1.082,0,0,84
2021-03-31 12:10:25,44.9850320164114,-93.2339463662356,1.85,277.4,0,0,0,85
2021-03-31 12:10:26,44.9850217066705,-93.2339995075017,6.2,278.6,1.428,57,0,86
2021-03-31 12:10:27,44.9850217066705,-93.2339995075017,6.2,278.6,1.428,57,0,86
2021-03-31 12:10:28,44.9850324355066,-93.2340313587338,8.97,278.6,1.978,57,0,86
2021-03-31 12:10:29,44.9850455112755,-93.2340641319752,11.93,278.6,2.081,91,0,86
2021-03-31 12:10:30,44.9850620236248,-93.2340971566737,15.11,278.2,2.491,94,0,82
2021-03-31 12:10:31,44.9850760214031,-93.2341306842864,18.17,278,3.266,94,0,80
2021-03-31 12:10:32,44.9850880075246,-93.2341664750129,21.28,278,3.471,93,0.5,80
2021-03-31 12:10:33,44.9850999098271,-93.234206456691,24.7,277.8,3.63,93,0.5,80
2021-03-31 12:10:34,44.9851140752435,-93.2342465221882,28.22,277.8,3.658,93,0.5,78
2021-03-31 12:10:35,44.9851320125163,-93.2342839054763,31.78,277.6,3.714,93,0.5,77
2021-03-31 12:10:36,44.9851488601416,-93.2343209534883,35.23,277.4,3.714,92,0,76
2021-03-31 12:10:37,44.9851638637483,-93.2343567442149,38.5,277.2,3.704,92,0,76
2021-03-31 12:10:38,44.9851794540882,-93.2343932054937,41.84,276.8,3.611,92,0,75
2021-03-31 12:10:39,44.9851958826184,-93.2344289962202,45.19,276.6,3.555,92,0,75
2021-03-31 12:10:40,44.9852134846151,-93.2344633620232,48.54,276.4,3.555,92,0,75
2021-03-31 12:10:41,44.9852298293263,-93.2345010805875,52.02,276.2,3.564,92,0,75
2021-03-31 12:10:42,44.9852479342371,-93.2345348596573,55.34,275.8,3.564,91,0,75
2021-03-31 12:10:43,44.985268721357,-93.2345662079751,58.72,275.4,3.555,91,0,74
2021-03-31 12:10:44,44.9852857366204,-93.2345973886549,61.81,274.8,3.546,91,0,74
2021-03-31 12:10:45,44.9852999020368,-93.2346284855157,64.72,274.4,3.536,91,0,74
2021-03-31 12:10:46,44.9853133130819,-93.2346589956433,67.55,274,3.518,91,0,74
2021-03-31 12:10:47,44.9853259697556,-93.2346907630563,70.42,273.6,3.462,91,0,74
2021-03-31 12:10:48,44.9853396322578,-93.2347245421261,73.49,273.2,3.406,91,0,74
2021-03-31 12:10:49,44.98535329476,-93.2347572315484,76.48,272.8,3.368,89,0,74
2021-03-31 12:10:50,44.9853641912341,-93.2347908429801,79.4,272.6,3.35,89,0,74
2021-03-31 12:10:51,44.9853760097176,-93.2348237838596,82.31,272.2,3.322,89,0,74
2021-03-31 12:10:52,44.9853892531246,-93.2348548807204,85.17,271.8,3.284,91,0,74
2021-03-31 12:10:53,44.9854067713022,-93.2348878215998,88.41,271.4,3.256,92,0,74
2021-03-31 12:10:54,44.9854212719947,-93.2349234446883,91.64,271,3.238,92,0,74
2021-03-31 12:10:55,44.985435353592,-93.2349566370249,94.69,270.6,3.228,91,0,74
2021-03-31 12:10:56,44.9854506924748,-93.2349915895611,97.93,270,3.219,90,0,74
2021-03-31 12:10:57,44.9854681268334,-93.2350272964686,101.34,269.6,3.182,90,0,74
2021-03-31 12:10:58,44.9854846391827,-93.2350596506149,104.48,269,3.182,90,0,74
2021-03-31 12:10:59,44.9855001457036,-93.235088987276,107.36,268.8,3.172,90,0,74
2021-03-31 12:11:00,44.9855174962431,-93.2351170666516,110.3,268,3.172,90,0,74
2021-03-31 12:11:01,44.9855345115066,-93.2351488340646,113.44,267.4,3.144,90,0,74
2021-03-31 12:11:02,44.985549012199,-93.2351813558489,116.47,267,3.126,89,0.5,74
2021-03-31 12:11:03,44.9855622556061,-93.235216056928,119.58,266.2,3.116,89,0.5,77
2021-03-31 12:11:04,44.9855773430318,-93.235250338912,122.75,265.4,3.107,89,0.5,78
2021-03-31 12:11:05,44.9855930171907,-93.2352826092392,125.84,264.8,3.107,89,0,79
2021-03-31 12:11:06,44.9856060929596,-93.2353158853948,128.83,264.2,3.107,88,0,80
2021-03-31 12:11:07,44.985620258376,-93.2353513408452,132.03,263.8,3.107,88,0,81
2021-03-31 12:11:08,44.9856310710311,-93.2353883888572,135.18,263.6,3.098,89,0,81
2021-03-31 12:11:09,44.9856433086097,-93.2354261074215,138.45,263.4,3.088,89,0.5,83
2021-03-31 12:11:10,44.9856557976454,-93.235461814329,141.59,263.2,3.088,89,0.5,83
2021-03-31 12:11:11,44.9856692086905,-93.2354965992272,144.71,262.8,3.088,90,0,85
2021-03-31 12:11:12,44.9856835417449,-93.235530545935,147.83,262.4,3.088,90,0,85
2021-03-31 12:11:13,44.9856982938945,-93.2355649955571,151,262.2,3.088,90,0,85
2021-03-31 12:11:14,44.9857132975012,-93.2356014568359,154.33,262,3.088,90,0,85
2021-03-31 12:11:15,44.9857288040221,-93.2356356550008,157.52,261.6,3.088,90,0,85
2021-03-31 12:11:16,44.9857409577817,-93.2356681767851,160.41,261.2,3.098,90,0,85
2021-03-31 12:11:17,44.9857534468174,-93.2356976810843,163.12,261,3.098,90,0,85
2021-03-31 12:11:18,44.9857687018812,-93.2357364054769,166.62,261,3.079,90,0,86
2021-03-31 12:11:19,44.9857862200588,-93.2357758004218,170.28,260.8,3.07,90,0,86
2021-03-31 12:11:20,44.9858056660742,-93.2358156982809,174.09,260.8,3.07,90,0,86
2021-03-31 12:11:21,44.9858213402331,-93.2358530815691,177.52,260.4,3.079,90,0,86
2021-03-31 12:11:22,44.9858362600207,-93.2358928117901,181.05,260.6,3.088,90,0.5,86
2021-03-31 12:11:23,44.9858504254371,-93.2359315361828,184.49,260.6,3.098,90,0.5,86
2021-03-31 12:11:24,44.9858649261296,-93.2359695900232,187.9,260.6,3.107,90,0.5,86
2021-03-31 12:11:25,44.9858811870217,-93.2360065542161,191.33,260.4,3.107,90,0.5,86
2021-03-31 12:11:26,44.9858967773616,-93.2360452786088,194.84,260.4,3.116,90,0.5,85
2021-03-31 12:11:27,44.985910858959,-93.2360836677253,198.25,260.4,3.116,90,0.5,85
2021-03-31 12:11:28,44.9859236832708,-93.2361269183457,201.94,260.2,3.126,91,0,84
2021-03-31 12:11:29,44.9859511759132,-93.2362019363791,208.6,260,3.144,91,0,83
