"timestamp","position_lat","position_long","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-02-23 15:47:34,44.9852149933577,-93.2337658200413,0,256.4,0.009,86,0,0
2021-02-23 15:47:35,44.9852086231112,-93.233767580241,0.71,256.8,0,87,0,0
2021-02-23 15:47:36,44.9851932842284,-93.2337695080787,2.4,257,0.009,86,0,0
2021-02-23 15:47:37,44.9851713236421,-93.2337844278663,5.11,257,0.009,86,0,0
2021-02-23 15:47:38,44.9851537216455,-93.233796749264,7.3,256.8,0.028,86,0,0
2021-02-23 15:47:39,44.9851306714118,-93.2338146865368,10.22,256.8,1.717,86,93,0.5
2021-02-23 15:47:40,44.9851015862077,-93.2338346354663,13.81,256.6,1.875,87,93,0.5
2021-02-23 15:47:41,44.9850715789944,-93.2338552549481,17.52,256.6,4.087,88,91,0
2021-02-23 15:47:42,44.9850409012288,-93.2338744495064,21.26,256.6,4.283,89,91,0
2021-02-23 15:47:43,44.9850127380341,-93.233897080645,24.83,257.2,4.283,91,91,0
2021-02-23 15:47:44,44.9849837366492,-93.2339224778116,28.62,257.6,3.826,92,89,0
2021-02-23 15:47:45,44.9849533103406,-93.2339464500546,32.5,257.4,3.751,93,89,0
2021-02-23 15:47:46,44.9849223811179,-93.2339700870216,36.4,257.2,3.751,95,89,0
2021-02-23 15:47:47,44.9848916195333,-93.2339876890182,40.09,256.8,3.77,97,90,0
2021-02-23 15:47:48,44.9848611094058,-93.2339964061975,43.53,256.6,3.816,98,90,0
2021-02-23 15:47:49,44.9848347902298,-93.2339881919324,46.45,256.6,3.938,99,90,0
2021-02-23 15:47:50,44.9848133325577,-93.2339643035084,49.46,256.8,3.938,100,91,0
2021-02-23 15:47:51,44.9847962334752,-93.2339332066476,52.55,256.8,3.928,102,91,0
2021-02-23 15:47:52,44.9847802240402,-93.2338960748166,55.98,256.8,3.91,102,91,0
2021-02-23 15:47:53,44.9847642146051,-93.2338604517281,59.3,256.6,3.91,103,92,0
2021-02-23 15:47:54,44.9847458582371,-93.2338235713542,62.86,256.4,3.9,104,92,0
2021-02-23 15:47:55,44.9847305193543,-93.2337863557041,66.25,256.4,3.854,105,91,0
2021-02-23 15:47:56,44.9847156833857,-93.2337494753301,69.59,256.2,3.816,107,90,0
2021-02-23 15:47:57,44.9847010988742,-93.2337119244039,72.97,256.2,3.77,108,89,0.5
2021-02-23 15:47:58,44.9846855085343,-93.2336739543825,76.43,256,3.723,111,89,0.5
2021-02-23 15:47:59,44.9846676550806,-93.2336351461709,80.07,255.8,3.648,113,89,0.5
2021-02-23 15:48:00,44.984650220722,-93.2335969246924,83.65,255.6,3.592,116,89,0.5
2021-02-23 15:48:01,44.9846347142011,-93.233561469242,86.94,255.4,3.583,116,89,0.5
2021-02-23 15:48:02,44.9846202135086,-93.2335273548961,90.08,255,3.574,117,89,0.5
2021-02-23 15:48:03,44.9846072215587,-93.2334937434644,93.1,254.8,3.564,119,89,0.5
2021-02-23 15:48:04,44.9845935590565,-93.2334608025849,96.1,254.6,3.555,119,88,0
2021-02-23 15:48:05,44.9845760408789,-93.2334256824106,99.49,254.6,3.518,121,88,0
2021-02-23 15:48:06,44.984557852149,-93.2333910651505,102.89,254.6,3.48,122,88,0
2021-02-23 15:48:07,44.9845430161804,-93.2333546876907,106.19,254.6,3.471,124,88,0
2021-02-23 15:48:08,44.9845283478498,-93.23331839405,109.49,254.6,3.471,124,88,0
2021-02-23 15:48:09,44.9845104105771,-93.233281513676,113.01,254.6,3.462,125,88,0
2021-02-23 15:48:10,44.9844912998378,-93.2332457229495,116.55,254.4,3.462,125,88,0
2021-02-23 15:48:11,44.9844742845744,-93.2332118600607,119.82,254.2,3.462,125,88,0
2021-02-23 15:48:12,44.9844586942345,-93.2331767398864,123.08,254,3.462,125,88,0
2021-02-23 15:48:13,44.9844456184655,-93.2331397756934,126.34,253.8,3.462,126,88,0
2021-02-23 15:48:14,44.9844321236014,-93.2331018894911,129.68,253.6,3.462,124,88,0
2021-02-23 15:48:15,44.9844173714519,-93.2330669369549,132.89,253.4,3.443,124,88,0
2021-02-23 15:48:16,44.9844035413116,-93.2330322358757,136.02,253.2,3.434,124,89,0.5
2021-02-23 15:48:17,44.9843896273524,-93.2329957745969,139.29,252.8,3.424,124,89,0.5
2021-02-23 15:48:18,44.9843776412308,-93.232961660251,142.28,252.8,3.406,125,89,0.5
2021-02-23 15:48:19,44.9843650683761,-93.2329283840954,145.26,252.6,3.406,125,89,0.5
2021-02-23 15:48:20,44.9843518249691,-93.2328940182924,148.34,252.4,3.396,126,89,0.5
2021-02-23 15:48:21,44.9843389168382,-93.2328593172133,151.43,252.4,3.378,127,89,0.5
2021-02-23 15:48:22,44.9843256734312,-93.2328228559345,154.65,252.2,3.368,127,89,0.5
2021-02-23 15:48:23,44.9843117594719,-93.232787065208,157.87,252,3.359,128,89,0.5
2021-02-23 15:48:24,44.9842821713537,-93.2327133882791,164.54,251.8,3.35,128,89,0.5
2021-02-23 15:48:25,44.9842821713537,-93.2327133882791,164.54,251.8,3.34,128,89,0
2021-02-23 15:48:26,44.9842685926706,-93.2326751668006,167.9,251.8,3.34,128,89,0
2021-02-23 15:48:27,44.9842567741871,-93.2326402980834,170.95,251.6,3.34,128,89,0.5
2021-02-23 15:48:28,44.984245877713,-93.2326040044427,174.05,251.6,3.331,129,89,0.5
2021-02-23 15:48:29,44.9842312932014,-93.2325663696975,177.44,251.6,3.322,129,88,0
2021-02-23 15:48:30,44.9842152837664,-93.2325296569616,180.83,251.4,3.312,130,88,0
2021-02-23 15:48:31,44.984201034531,-93.2324957940727,183.94,251.4,3.312,130,88,0
2021-02-23 15:48:32,44.984187958762,-93.2324609253556,187.04,251.2,3.312,130,88,0
2021-02-23 15:48:33,44.9841733742505,-93.2324268948287,190.18,251,3.294,130,88,0
2021-02-23 15:48:34,44.9841591250151,-93.2323926966637,193.31,251,3.294,130,88,0
2021-02-23 15:48:35,44.984142947942,-93.232353636995,196.87,250.6,3.266,130,88,0
2021-02-23 15:48:36,44.9841280281544,-93.2323169242591,200.21,250.4,3.266,131,89,0.5
2021-02-23 15:48:37,44.984111264348,-93.232277110219,203.86,250,3.256,131,89,0.5
2021-02-23 15:48:38,44.9840965121984,-93.232239978388,207.21,250,3.256,131,90,0.5
2021-02-23 15:48:39,44.9840829335153,-93.2322036009282,210.45,249.6,3.256,132,90,0.5
2021-02-23 15:48:40,44.9840701092035,-93.2321705762297,213.42,249.4,3.266,131,90,0.5
2021-02-23 15:48:41,44.984058458358,-93.2321372162551,216.35,249.4,3.266,131,89,0.5
2021-02-23 15:48:42,44.9840445443988,-93.2321030180901,219.46,249.2,3.238,131,89,0
2021-02-23 15:48:43,44.9840315524489,-93.2320678140968,222.59,248.8,3.219,131,88,0
2021-02-23 15:48:44,44.9840163812041,-93.2320299278945,226.02,248.6,3.21,131,88,0
2021-02-23 15:48:45,44.9840022996068,-93.231991790235,229.41,248.4,3.21,131,88,0
