"timestamp","position_lat","position_long","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-02-07 20:49:39,44.9853769317269,-93.2338956557214,0,280.2,1.614,70,61,0
2021-02-07 20:49:40,44.9852938670665,-93.2338983379304,6.95,276.6,2.351,72,61,0
2021-02-07 20:49:41,44.9852938670665,-93.2338983379304,6.95,276.6,2.351,73,61,0
2021-02-07 20:49:42,44.9852604232728,-93.2339035347104,10.15,275.2,2.547,74,95,0
2021-02-07 20:49:43,44.9852203577757,-93.2339086476713,14.36,274.2,2.734,76,95,0
2021-02-07 20:49:44,44.9851476028562,-93.2339301891625,22.4,272.4,3.676,79,93,0.5
2021-02-07 20:49:45,44.9851476028562,-93.2339301891625,22.4,272.4,3.676,80,93,0
2021-02-07 20:49:46,44.9851136561483,-93.2339416723698,26.17,271.8,3.676,82,92,0.5
2021-02-07 20:49:47,44.9850799608976,-93.2339539937675,29.94,271.6,3.518,84,92,0.5
2021-02-07 20:49:48,44.985049283132,-93.233960615471,33.37,271,3.508,88,93,0
2021-02-07 20:49:49,44.9850184377283,-93.2339498866349,36.84,269.8,3.48,89,94,0
2021-02-07 20:49:50,44.9849974829704,-93.2339332066476,39.46,269.8,3.359,92,94,0
2021-02-07 20:49:51,44.9849769473076,-93.2339087314904,42.38,269.8,3.266,94,96,0
2021-02-07 20:49:52,44.9849580042064,-93.2338705938309,46.04,269.4,3.172,94,96,0
2021-02-07 20:49:53,44.9849264882505,-93.2337919715792,53.14,269,3.247,98,96,0
2021-02-07 20:49:54,44.9849264882505,-93.2337919715792,53.14,269,3.247,100,91,0
2021-02-07 20:49:55,44.9849123228341,-93.2337542530149,56.5,268.8,3.322,101,91,0
2021-02-07 20:49:56,44.9848940502852,-93.2337168697268,60.08,269,3.331,103,90,0
2021-02-07 20:49:57,44.9848751910031,-93.2336798217148,63.66,269,3.331,105,90,0
2021-02-07 20:49:58,44.9848585948348,-93.2336449529976,66.96,269,3.34,107,89,0
2021-02-07 20:49:59,44.9848423339427,-93.2336120121181,70.08,269.2,3.34,109,89,0
2021-02-07 20:50:00,44.9848289228976,-93.2335737906396,73.44,269,3.34,111,90,0
2021-02-07 20:50:01,44.9848121590912,-93.233535150066,76.99,269.2,3.34,111,90,0
2021-02-07 20:50:02,44.9847936350852,-93.2334975153208,80.58,269.6,3.34,112,92,0
2021-02-07 20:50:03,44.9847767874599,-93.2334607187659,84.01,269.8,3.35,114,93,0
2021-02-07 20:50:04,44.984761364758,-93.2334255147725,87.26,270,3.378,114,93,0
2021-02-07 20:50:05,44.9847462773323,-93.233389640227,90.53,270,3.387,115,92,0
2021-02-07 20:50:06,44.9847326148301,-93.2333546038717,93.67,270.2,3.387,116,90,0
2021-02-07 20:50:07,44.984718952328,-93.233318310231,96.9,270.4,3.387,116,90,0
2021-02-07 20:50:08,44.9847061280161,-93.2332827709615,100.04,270.4,3.368,117,89,0.5
2021-02-07 20:50:09,44.9846902862191,-93.2332477346063,103.31,270.4,3.359,118,89,0.5
2021-02-07 20:50:10,44.9846747796983,-93.2332120276988,106.6,270.4,3.34,118,88,0
2021-02-07 20:50:11,44.9846590217203,-93.233178248629,109.78,270.2,3.331,119,87,0
2021-02-07 20:50:12,44.9846445210278,-93.2331423740834,113.04,270.2,3.322,120,87,0
2021-02-07 20:50:13,44.9846289306879,-93.2331077568233,116.27,270.2,3.294,120,87,0
2021-02-07 20:50:14,44.9846114125103,-93.2330681104213,119.95,269.8,3.284,121,87,0
2021-02-07 20:50:15,44.9845952354372,-93.2330305594951,123.42,269.8,3.284,122,87,0
2021-02-07 20:50:16,44.9845785554498,-93.2329942658544,126.82,269.6,3.275,123,87,0
2021-02-07 20:50:17,44.9845642223954,-93.2329581398517,130.08,269.6,3.284,123,88,0
2021-02-07 20:50:18,44.9845506437123,-93.2329217623919,133.32,269.6,3.284,123,88,0
2021-02-07 20:50:19,44.9845343828201,-93.2328837923706,136.8,269.2,3.275,124,88,0
2021-02-07 20:50:20,44.9845183733851,-93.2328459899873,140.27,269,3.275,124,88,0
2021-02-07 20:50:21,44.9845043756068,-93.232805756852,143.8,268.8,3.275,125,88,0
2021-02-07 20:50:22,44.9844893720001,-93.2327703014016,147.03,268.8,3.275,125,87,0
2021-02-07 20:50:23,44.984473362565,-93.2327366899699,150.2,268.8,3.284,126,87,0
2021-02-07 20:50:24,44.9844576884061,-93.2327013183385,153.49,268.8,3.284,126,87,0
2021-02-07 20:50:25,44.9844391644001,-93.2326676230878,156.84,268.8,3.275,126,87,0
2021-02-07 20:50:26,44.9844213109463,-93.2326315809041,160.31,268.8,3.275,126,86,0
2021-02-07 20:50:27,44.9844023678452,-93.2325958739966,163.82,268.6,3.284,126,86,0
2021-02-07 20:50:28,44.9843864422292,-93.2325617596507,167.04,268.6,3.284,126,86,0
2021-02-07 20:50:29,44.9843684211373,-93.2325242925435,170.61,268.4,3.284,126,86,0
2021-02-07 20:50:30,44.9843522440642,-93.2324865739793,174.08,268.4,3.284,126,86,0
2021-02-07 20:50:31,44.9843373242766,-93.2324474304914,177.58,268.2,3.284,126,87,0
2021-02-07 20:50:32,44.9843232426792,-93.2324084546417,181.04,268,3.294,125,87,0
2021-02-07 20:50:33,44.9842942412943,-93.2323279045522,188.15,267.8,3.294,125,86,0
2021-02-07 20:50:34,44.9842942412943,-93.2323279045522,188.15,267.8,3.294,125,86,0
2021-02-07 20:50:35,44.9842822551727,-93.2322885934263,191.53,267.8,3.294,126,87,0
2021-02-07 20:50:36,44.9842695984989,-93.2322488632053,194.96,267.6,3.303,126,87,0
2021-02-07 20:50:37,44.984256438911,-93.2322096358985,198.38,267.6,3.303,126,87,0
2021-02-07 20:50:38,44.9842416867614,-93.2321735098958,201.67,267.6,3.303,126,87,0
2021-02-07 20:50:39,44.984227437526,-93.2321398146451,204.77,267.4,3.303,126,87,0
2021-02-07 20:50:40,44.9842136073858,-93.2321060355753,207.84,267.2,3.303,126,87,0
2021-02-07 20:50:41,44.9841978494078,-93.2320696581155,211.19,267.2,3.275,126,87,0
2021-02-07 20:50:42,44.9841815046966,-93.2320302631706,214.79,267,3.256,126,87,0
2021-02-07 20:50:43,44.9841665010899,-93.2319898623973,218.39,267,3.256,126,88,0
