"sports_name","sports_sport","sports_sub_sport","timestamp","start_time","start_position_lat","start_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","nec_lat","nec_long","swc_lat","swc_long","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","first_lap_index","num_laps","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","sport","sub_sport","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","total_training_effect","event_group","trigger","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles","sport_index"
"Run","running","generic",2021-02-11 06:47:47,2021-02-11 06:04:20,44.9853260535747,-93.2337330467999,2334.453,2334.453,7652.35,3316,44.9880510102957,-93.1961002293974,44.981769612059,-93.2339643035084,NA,457,3.278,4.647,149,158,0,13,6553.5,655.35,6553.5,"lap","stop","running","generic",146,167,85,94,2.3,255,"activity_end",127,127,0.5625,0,1.9921875,255
