"ID","data","event","event_group","event_type","timestamp"
2020-07-27 10:31:20,0,"timer",0,"start",2020-07-27 09:48:22
2020-07-27 10:31:20,0,"timer",0,"stop_all",2020-07-27 10:15:40
2020-07-27 10:31:20,1048,NA,255,"marker",2020-07-27 10:15:40
2020-07-27 10:31:20,122,"recovery_hr",255,"marker",2020-07-27 10:17:40
2020-07-27 10:31:20,0,"timer",0,"start",2020-07-27 10:20:24
2020-07-27 10:31:20,1106,NA,255,"marker",2020-07-27 10:24:40
2020-07-27 10:31:20,0,"timer",0,"stop_all",2020-07-27 10:24:41
2020-07-27 10:31:20,0,"timer",0,"start",2020-07-27 10:24:45
2020-07-27 10:31:20,1106,NA,255,"marker",2020-07-27 10:31:13
2020-07-27 10:31:20,0,"timer",0,"stop_all",2020-07-27 10:31:14
