"sports_name","sports_sport","sports_sub_sport","timestamp","start_time","start_position_lat","start_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","nec_lat","nec_long","swc_lat","swc_long","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","first_lap_index","num_laps","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","sport","sub_sport","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","total_training_effect","event_group","trigger","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles","sport_index"
"Run","running","generic",2021-03-19 15:22:39,2021-03-19 15:05:17,44.9847200419754,-93.2011174689978,999.762,995.074,3219.44,"1384",44.9880494177341,-93.201057119295,44.9840284511447,-93.2338851783425,NA,"214",3.235,3.723,"44","57","0","4",6553.5,655.35,6553.5,"lap","stop","running","generic","147","153","83","89",2.1,"255","activity_end","127","127",0.9296875,0.5,1.9921875,"255"
