"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-02-13 20:12:47,2021-02-13 20:08:55,40.8692480809987,-92.951630121097,40.8665791992098,-92.9438906069845,232.482,232.482,804.67,328,NA,42,3.461,3.844,12,9,NA,6553.5,655.35,6553.5,"lap","stop",135,144,85,92,NA,"distance","running",255,"generic",127,127,0.03125,0,1.9921875
2021-02-13 20:16:26,2021-02-13 20:12:48,40.8665933646262,-92.9438579175621,40.8660094812512,-92.9382818564773,218.938,218.938,804.67,302,NA,45,3.675,3.807,5,14,NA,6553.5,655.35,6553.5,"lap","stop",147,154,83,85,NA,"distance","running",255,"generic",127,127,0.109375,0.5,1.9921875
2021-02-13 20:17:26,2021-02-13 20:16:27,40.8659739419818,-92.93830239214,40.8636062219739,-92.9391237348318,60,60,289.67,89,NA,14,4.828,5.16,0,5,NA,6553.5,655.35,6553.5,"lap","stop",155,166,89,91,NA,"time","running",255,"generic",127,127,0.3359375,0.5,1.9921875
2021-02-13 20:17:56,2021-02-13 20:17:27,40.8635692577809,-92.9391253273934,40.8629108592868,-92.9389607906342,30,30,79.29,39,NA,7,2.643,5.104,0,2,NA,6553.5,655.35,6553.5,"lap","stop",165,167,83,89,NA,"time","running",255,"generic",127,127,0.4296875,0.5,1.9921875
2021-02-13 20:18:56,2021-02-13 20:17:57,40.8628839533776,-92.9389517381787,40.8608426246792,-92.9386811703444,60,60,234.69,85,NA,15,3.911,4.273,14,0,NA,6553.5,655.35,6553.5,"lap","stop",168,172,85,89,NA,"time","running",255,"generic",127,127,0.859375,0.5,1.9921875
2021-02-13 20:19:26,2021-02-13 20:18:57,40.8608257770538,-92.9386369977146,40.8609070815146,-92.9374849889427,30,30,102.97,38,NA,7,3.432,3.994,3,0,NA,6553.5,655.35,6553.5,"lap","stop",168,170,81,85,NA,"time","running",255,"generic",127,127,0.0859375,0.5,1.9921875
2021-02-13 20:20:26,2021-02-13 20:19:27,40.8609060756862,-92.9374410677701,40.8604211825877,-92.9343789070845,60,60,267.42,85,NA,15,4.457,4.945,2,0,NA,6553.5,655.35,6553.5,"lap","stop",167,169,85,87,NA,"time","running",255,"generic",127,127,0.703125,0.5,1.9921875
2021-02-13 20:20:56,2021-02-13 20:20:27,40.8604174107313,-92.9343287833035,40.8604418020695,-92.9332968872041,30,30,91.68,38,NA,7,3.056,4.553,0,0,NA,6553.5,655.35,6553.5,"lap","stop",167,170,81,85,NA,"time","running",255,"generic",127,127,0.1484375,0.5,1.9921875
2021-02-13 20:21:56,2021-02-13 20:20:57,40.8604438137263,-92.9332475177944,40.8609021361917,-92.930104220286,60,60,274.33,83,NA,14,4.572,4.591,7,0,NA,6553.5,655.35,6553.5,"lap","stop",169,172,85,89,NA,"time","running",255,"generic",127,127,0.1484375,0.5,1.9921875
2021-02-13 20:22:26,2021-02-13 20:21:57,40.8609126973897,-92.9300508275628,40.8607312291861,-92.9290874116123,30,30,92.67,39,NA,7,3.089,4.619,0,6,NA,6553.5,655.35,6553.5,"lap","stop",169,172,81,85,NA,"time","running",255,"generic",127,127,0.1015625,0.5,1.9921875
2021-02-13 20:23:26,2021-02-13 20:22:27,40.8607096876949,-92.9290588293225,40.8594527374953,-92.926570577547,60,60,265.15,83,NA,14,4.419,4.749,2,0,NA,6553.5,655.35,6553.5,"lap","stop",170,174,85,88,NA,"time","running",255,"generic",127,127,0.3359375,0.5,1.9921875
2021-02-13 20:25:02,2021-02-13 20:23:27,40.8594558387995,-92.9265206214041,40.8594786375761,-92.9271487612277,95.954,30,97.24,43,NA,4,3.241,4.385,2,5,NA,6553.5,655.35,6553.5,"lap","stop",142,174,82,88,NA,"time","running",255,"generic",127,127,0.484375,0.5,1.9921875
2021-02-13 20:26:03,2021-02-13 20:25:03,40.8594829123467,-92.9271888267249,40.8608557004482,-92.9298589657992,60,60,283.33,86,NA,13,4.722,5.309,7,5,NA,6553.5,655.35,6553.5,"lap","stop",158,168,88,92,NA,"time","running",255,"generic",127,127,0.640625,0.5,1.9921875
2021-02-13 20:26:33,2021-02-13 20:26:04,40.8608608972281,-92.9299145378172,40.8606658503413,-92.9308463539928,30,30,88.12,39,NA,7,2.937,4.712,0,5,NA,6553.5,655.35,6553.5,"lap","stop",168,169,81,87,NA,"time","running",255,"generic",127,127,0.21875,0.5,1.9921875
2021-02-13 20:27:33,2021-02-13 20:26:34,40.8606557920575,-92.9308803845197,40.8603523671627,-92.9340080078691,60,60,269.16,86,NA,15,4.486,4.945,0,3,NA,6553.5,655.35,6553.5,"lap","stop",172,177,86,90,NA,"time","running",255,"generic",127,127,0.859375,0.5,1.9921875
2021-02-13 20:28:03,2021-02-13 20:27:34,40.860353037715,-92.9340557847172,40.8604709710926,-92.9349790513515,30,30,84.3,38,NA,7,2.81,4.488,2,0,NA,6553.5,655.35,6553.5,"lap","stop",174,177,80,85,NA,"time","running",255,"generic",127,127,0.25,0.5,1.9921875
2021-02-13 20:29:03,2021-02-13 20:28:04,40.8604764193296,-92.9350135009736,40.8608769066632,-92.9380628373474,60,60,264.23,84,NA,15,4.404,4.749,2,4,NA,6553.5,655.35,6553.5,"lap","stop",173,175,84,87,NA,"time","running",255,"generic",127,127,0.8515625,0.5,1.9921875
2021-02-13 20:29:33,2021-02-13 20:29:04,40.8608755655587,-92.9381148889661,40.8610027190298,-92.9388882033527,30,30,82.16,39,NA,7,2.739,4.292,2,3,NA,6553.5,655.35,6553.5,"lap","stop",173,176,81,84,NA,"time","running",255,"generic",127,127,0.6328125,0.5,1.9921875
2021-02-13 20:30:34,2021-02-13 20:29:34,40.8610314689577,-92.9388934001327,40.8635380771011,-92.939166650176,60,60,283.51,84,NA,15,4.725,4.871,0,2,NA,6553.5,655.35,6553.5,"lap","stop",174,175,85,87,NA,"time","running",255,"generic",127,127,0.2109375,0.5,1.9921875
2021-02-13 20:31:04,2021-02-13 20:30:35,40.8635816629976,-92.9391700029373,40.8642912749201,-92.9388524126261,30,30,92.04,38,NA,7,3.068,4.731,0,7,NA,6553.5,655.35,6553.5,"lap","stop",171,174,80,85,NA,"time","running",255,"generic",127,127,0.8203125,0.5,1.9921875
2021-02-13 20:32:04,2021-02-13 20:31:05,40.8643092121929,-92.9388286080211,40.8662119880319,-92.9382431320846,60,60,232.51,80,NA,14,3.875,4.133,0,8,NA,6553.5,655.35,6553.5,"lap","stop",170,173,82,85,NA,"time","running",255,"generic",127,127,0.9921875,0.5,1.9921875
2021-02-13 20:32:34,2021-02-13 20:32:05,40.8662393968552,-92.9382189922035,40.8666665386409,-92.9377468395978,30,30,66.39,39,NA,7,2.213,4.012,9,0,NA,6553.5,655.35,6553.5,"lap","stop",173,174,80,83,NA,"time","running",255,"generic",127,127,0.53125,0,1.9921875
2021-02-13 20:36:55,2021-02-13 20:32:35,40.866677435115,-92.9377308301628,40.8661716710776,-92.9450338985771,261.431,261.431,804.67,354,NA,61,3.078,3.592,34,16,NA,6553.5,655.35,6553.5,"lap","stop",162,170,81,85,NA,"distance","running",255,"generic",127,127,0.546875,0.5,1.9921875
2021-02-13 20:44:30,2021-02-13 20:36:56,40.8661692403257,-92.9450737964362,40.8691890724003,-92.9518307000399,231.58,231.58,726.1,316,NA,52,3.135,3.443,12,15,NA,6553.5,655.35,6553.5,"lap","stop",157,162,82,85,NA,"session_end","running",255,"generic",127,127,0.3828125,0.5,1.9921875
