"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2020-10-09 19:15:34,83,0.1796875,134,3.344,6553.5,655.35,127,6553.5,539061338,-1111416087,"lap",255,"stop",NA,"distance",87,0,144,3.732,127,NA,"running",538926238,-1111403561,2020-10-09 17:34:16,"generic",2020-10-09 17:42:18,19,91,668,20,1609.34,481.249,1.9921875,481.249,NA
2020-10-09 19:15:34,82,0.5,145,3.442,6553.5,655.35,127,6553.5,538975998,-1111367483,"lap",255,"stop",NA,"distance",85,0,149,3.602,127,NA,"running",539061338,-1111416087,2020-10-09 17:42:19,"generic",2020-10-09 17:50:05,24,95,641,24,1609.34,467.591,1.9921875,467.591,NA
2020-10-09 19:15:34,82,0.203125,147,3.54,6553.5,655.35,127,6553.5,538974541,-1111367773,"lap",255,"stop",NA,"manual",83,0,147,3.48,127,NA,"running",538975998,-1111367483,2020-10-09 17:50:06,"generic",2020-10-09 17:56:31,0,1,4,0,15.04,385.164,1.9921875,4.249,NA
2020-10-09 19:15:34,85,0.65625,156,4.383,6553.5,655.35,127,6553.5,539043885,-1111442050,"lap",255,"stop",NA,"distance",97,0.5,169,5.001,127,NA,"running",538976052,-1111367530,2020-10-09 17:56:31,"generic",2020-10-09 18:02:38,26,82,527,19,1609.34,367.219,1.9921875,367.219,NA
2020-10-09 19:15:34,83,0.375,170,4.514,6553.5,655.35,127,6553.5,538901958,-1111387464,"lap",255,"stop",NA,"distance",86,0.5,173,4.684,127,NA,"running",539043885,-1111442050,2020-10-09 18:02:39,"generic",2020-10-09 18:08:35,30,88,496,24,1609.34,356.549,1.9921875,356.549,NA
2020-10-09 19:15:34,82,0.5078125,174,4.572,6553.5,655.35,127,6553.5,538966717,-1111369581,"lap",255,"stop",NA,"manual",84,0.5,177,4.889,127,NA,"running",538902005,-1111386728,2020-10-09 18:08:36,"generic",2020-10-09 18:11:33,10,47,243,20,814.1,178.044,1.9921875,178.044,NA
2020-10-09 19:15:34,76,0.125,163,4.323,6553.5,655.35,127,6553.5,538958013,-1111373023,"lap",255,"stop",NA,"manual",82,0,176,4.619,127,NA,"running",538966717,-1111369581,2020-10-09 18:11:33,"generic",2020-10-09 18:13:06,0,1,2,0,8.69,92.592,1.9921875,2.01,NA
2020-10-09 19:15:34,79,0.984375,138,3.185,6553.5,655.35,127,6553.5,538954111,-1111405117,"lap",255,"stop",NA,"manual",84,0,147,3.452,127,NA,"running",538957848,-1111373036,2020-10-09 18:13:06,"generic",2020-10-09 18:14:42,11,13,126,5,306.77,96.329,1.9921875,96.329,NA
2020-10-09 19:15:34,83,0.046875,161,4.411,6553.5,655.35,127,6553.5,538931355,-1111401156,"lap",255,"stop",NA,"manual",88,0,170,4.544,127,NA,"running",538953946,-1111404832,2020-10-09 18:14:42,"generic",2020-10-09 18:29:16,6,24,155,8,503.47,875.125,1.9921875,114.15,NA
2020-10-09 19:15:34,82,0.2890625,136,3.047,6553.5,655.35,127,6553.5,538968460,-1111413138,"lap",255,"stop",NA,"distance",87,0.5,144,3.21,127,NA,"running",538931591,-1111401051,2020-10-09 18:29:16,"generic",2020-10-09 18:38:04,29,76,724,25,1609.34,528.12,1.9921875,528.12,NA
2020-10-09 19:15:34,83,0.078125,141,3.028,6553.5,655.35,127,6553.5,538993079,-1111409382,"lap",255,"stop",NA,"manual",84,0.5,144,3.21,127,NA,"running",538968460,-1111413138,2020-10-09 18:38:05,"generic",2020-10-09 18:41:16,0,13,110,2,247.33,190.795,1.9921875,81.687,NA
2020-10-09 19:15:34,95,0.328125,120,3.765,6553.5,655.35,127,6553.5,538993812,-1111409894,"lap",255,"stop",NA,"manual",116,0,151,9.909,127,NA,"running",538993062,-1111409365,2020-10-09 18:41:16,"generic",2020-10-09 18:55:19,24,5,79,0,257.84,844.104,1.9921875,68.489,NA
2020-10-09 19:15:34,81,0.953125,136,2.832,6553.5,655.35,127,6553.5,538924368,-1111408779,"lap",255,"stop",NA,"session_end",85,0.5,142,3.238,127,NA,"running",538993788,-1111410127,2020-10-09 18:55:19,"generic",2020-10-09 19:15:34,12,55,515,17,1060.65,383.731,1.9921875,374.526,NA
