"value"
0.649
0.652
65.535
65.535
65.535
638
65535
65535
65535
65535
645
608
65535
65535
65535
1869
609
65535
65535
65535
589
589
65535
65535
65535
571
65535
65535
65535
65535
576
578
65535
65535
65535
572
544
65535
65535
65535
575
65535
65535
65535
65535
559
1088
65535
65535
65535
544
65535
65535
65535
65535
526
65535
65535
65535
65535
547
1048
65535
65535
65535
509
524
65535
65535
65535
519
503
65535
65535
65535
1487
517
65535
65535
65535
480
508
65535
65535
65535
479
500
65535
65535
65535
470
489
65535
65535
65535
950
497
467
65535
65535
461
65535
65535
65535
65535
490
467
65535
65535
65535
478
65535
65535
65535
65535
470
938
65535
65535
65535
466
467
65535
65535
65535
476
460
65535
65535
65535
467
466
459
65535
65535
468
65535
65535
65535
65535
467
921
467
65535
65535
454
65535
65535
65535
65535
932
65535
65535
65535
65535
836
65535
65535
65535
65535
541
455
65535
65535
65535
931
448
65535
65535
65535
451
479
65535
65535
65535
456
65535
65535
65535
65535
450
472
454
455
65535
458
65535
65535
65535
65535
913
913
65535
65535
65535
450
436
65535
65535
65535
916
443
65535
65535
65535
454
454
446
65535
65535
448
456
65535
65535
65535
450
65535
65535
65535
65535
446
896
65535
65535
65535
451
437
65535
65535
65535
465
65535
65535
65535
65535
436
65535
65535
65535
65535
1356
439
65535
65535
65535
885
452
65535
65535
65535
438
434
65535
65535
65535
461
65535
65535
65535
65535
434
1340
65535
65535
65535
433
442
432
455
65535
321
65535
65535
65535
65535
548
65535
65535
65535
65535
886
433
65535
65535
65535
435
438
445
65535
65535
423
65535
65535
65535
65535
434
65535
65535
65535
65535
886
434
65535
65535
65535
876
437
426
65535
65535
429
442
65535
65535
65535
437
65535
65535
65535
65535
854
431
65535
65535
65535
452
433
65535
65535
65535
427
886
65535
65535
65535
428
437
65535
65535
65535
881
432
65535
65535
65535
876
65535
65535
65535
65535
448
65535
65535
65535
65535
427
438
65535
65535
65535
1304
436
65535
65535
65535
435
450
65535
65535
65535
438
427
428
65535
65535
447
443
65535
65535
65535
423
433
65535
65535
65535
431
447
858
65535
65535
437
65535
65535
65535
65535
859
65535
65535
65535
65535
884
336
950
341
65535
543
65535
65535
65535
65535
428
65535
65535
65535
65535
875
432
851
65535
65535
302
570
65535
65535
65535
438
347
65535
65535
65535
524
65535
65535
65535
65535
430
432
65535
65535
65535
763
65535
65535
65535
65535
966
438
65535
65535
65535
428
870
65535
65535
65535
424
433
65535
65535
65535
439
426
65535
65535
65535
427
428
65535
65535
65535
880
429
65535
65535
65535
423
846
65535
65535
65535
873
65535
65535
65535
65535
424
65535
65535
65535
65535
420
864
65535
65535
65535
847
413
65535
65535
65535
866
65535
65535
65535
65535
423
416
65535
65535
65535
420
65535
65535
65535
65535
854
415
428
65535
65535
416
415
422
65535
65535
437
415
65535
65535
65535
416
428
65535
65535
65535
414
440
65535
65535
65535
413
412
65535
65535
65535
844
437
65535
65535
65535
433
65535
65535
65535
65535
839
65535
65535
65535
65535
1270
65535
65535
65535
65535
427
413
65535
65535
65535
839
859
65535
65535
65535
418
65535
65535
65535
65535
425
410
867
65535
65535
845
65535
65535
65535
65535
426
413
65535
65535
65535
868
65535
65535
65535
65535
535
713
65535
65535
65535
869
420
65535
65535
65535
421
408
65535
65535
65535
439
421
419
65535
65535
428
415
65535
65535
65535
426
425
65535
65535
65535
420
424
417
65535
65535
626
65535
65535
65535
65535
651
65535
65535
65535
65535
421
410
65535
65535
65535
865
65535
65535
65535
65535
414
833
862
65535
65535
413
65535
65535
65535
65535
1256
864
839
65535
65535
421
1272
419
65535
65535
409
848
65535
65535
65535
425
65535
65535
65535
65535
407
1274
65535
65535
65535
843
65535
65535
65535
65535
422
414
416
65535
65535
418
437
65535
65535
65535
419
416
65535
65535
65535
425
415
65535
65535
65535
859
423
65535
65535
65535
416
407
428
65535
65535
428
436
65535
65535
65535
418
65535
65535
65535
65535
854
65535
65535
65535
65535
412
875
423
65535
65535
421
420
65535
65535
65535
431
433
424
65535
65535
429
65535
65535
65535
65535
418
854
65535
65535
65535
438
419
65535
65535
65535
852
419
65535
65535
65535
441
65535
65535
65535
65535
435
423
840
65535
65535
478
65535
65535
65535
65535
398
424
65535
65535
65535
433
419
65535
65535
65535
881
430
427
65535
65535
426
447
65535
65535
65535
445
430
65535
65535
65535
854
881
65535
65535
65535
430
65535
65535
65535
65535
430
1138
65535
65535
65535
589
65535
65535
65535
65535
430
65535
65535
65535
65535
419
881
65535
65535
65535
417
434
65535
65535
65535
421
431
65535
65535
65535
866
65535
65535
65535
65535
426
1166
553
65535
65535
419
65535
65535
65535
65535
854
65535
65535
65535
65535
428
432
429
65535
65535
421
65535
65535
65535
65535
423
859
427
65535
65535
421
65535
65535
65535
65535
428
414
876
65535
65535
424
65535
65535
65535
65535
417
421
65535
65535
65535
870
421
65535
65535
65535
431
421
65535
65535
65535
723
564
65535
65535
65535
415
65535
65535
65535
65535
417
1306
421
65535
65535
425
65535
65535
65535
65535
432
417
65535
65535
65535
438
433
65535
65535
65535
419
419
65535
65535
65535
853
843
65535
65535
65535
427
65535
65535
65535
65535
412
861
65535
65535
65535
422
415
65535
65535
65535
420
419
430
65535
65535
421
424
65535
65535
65535
413
422
854
65535
65535
419
65535
65535
65535
65535
424
65535
65535
65535
65535
421
411
852
65535
65535
424
420
65535
65535
65535
408
426
65535
65535
65535
412
430
424
418
65535
417
832
65535
65535
65535
416
438
421
65535
65535
422
420
65535
65535
65535
414
316
65535
65535
65535
553
421
65535
65535
65535
837
435
65535
65535
65535
436
422
65535
65535
65535
428
65535
65535
65535
65535
420
1293
65535
65535
65535
417
853
65535
65535
65535
426
438
65535
65535
65535
430
421
65535
65535
65535
428
429
430
65535
65535
435
65535
65535
65535
65535
426
852
65535
65535
65535
434
429
65535
65535
65535
420
422
436
65535
65535
435
424
65535
65535
65535
424
425
438
65535
65535
426
418
65535
65535
65535
422
424
65535
65535
65535
440
846
430
65535
65535
424
432
65535
65535
65535
416
428
844
65535
65535
438
65535
65535
65535
65535
418
65535
65535
65535
65535
824
864
415
65535
65535
420
65535
65535
65535
65535
414
853
417
65535
65535
409
65535
65535
65535
65535
409
844
427
65535
65535
408
65535
65535
65535
65535
416
415
65535
65535
65535
831
428
409
65535
65535
407
411
65535
65535
65535
409
419
65535
65535
65535
426
414
65535
65535
65535
821
65535
65535
65535
65535
402
848
416
65535
65535
401
65535
65535
65535
65535
829
1179
65535
65535
65535
483
65535
65535
65535
65535
400
415
417
65535
65535
408
429
65535
65535
65535
422
65535
65535
65535
65535
406
65535
65535
65535
65535
410
819
65535
65535
65535
1257
812
65535
65535
65535
412
406
65535
65535
65535
842
421
65535
65535
65535
399
415
65535
65535
65535
404
65535
65535
65535
65535
415
410
826
65535
65535
408
65535
65535
65535
65535
408
820
65535
65535
65535
420
414
65535
65535
65535
409
410
810
65535
65535
421
419
65535
65535
65535
411
412
65535
65535
65535
408
65535
65535
65535
65535
813
846
65535
65535
65535
406
412
65535
65535
65535
409
810
65535
65535
65535
428
419
65535
65535
65535
408
416
65535
65535
65535
410
821
65535
65535
65535
430
420
411
65535
65535
419
413
828
65535
65535
436
835
65535
65535
65535
417
65535
65535
65535
65535
410
848
65535
65535
65535
422
401
416
65535
65535
412
419
438
65535
65535
414
415
65535
65535
65535
416
65535
65535
65535
65535
406
854
411
65535
65535
402
404
65535
65535
65535
413
411
65535
65535
65535
425
417
409
65535
65535
412
409
65535
65535
65535
409
409
65535
65535
65535
834
418
65535
65535
65535
415
411
65535
65535
65535
409
397
423
65535
65535
404
427
65535
65535
65535
420
405
65535
65535
65535
410
411
65535
65535
65535
813
65535
65535
65535
65535
423
417
827
65535
65535
405
65535
65535
65535
65535
402
407
65535
65535
65535
1243
424
406
400
65535
410
65535
65535
65535
65535
415
401
65535
65535
65535
425
826
65535
65535
65535
407
406
65535
65535
65535
408
401
419
406
65535
419
65535
65535
65535
65535
416
403
398
65535
65535
398
416
65535
65535
65535
406
65535
65535
65535
65535
411
821
417
65535
65535
397
65535
65535
65535
65535
403
65535
65535
