"timestamp","position_lat","position_long","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-02-10 15:31:46,44.9852991476655,-93.2338011078537,4.14,283.2,0.037,74,0,0
2021-02-10 15:31:47,44.9852744210511,-93.2338338810951,7.68,284.6,0,74,0,0
2021-02-10 15:31:48,44.9852552264929,-93.2338545005769,10.29,284.8,2.482,75,93,0.5
2021-02-10 15:31:49,44.9852292425931,-93.2338709291071,13.32,284.6,2.837,76,93,0.5
2021-02-10 15:31:50,44.9851937871426,-93.2339039538056,18.04,284.8,3.088,78,93,0.5
2021-02-10 15:31:51,44.9851536378264,-93.233926165849,22.81,283,3.714,80,91,0
2021-02-10 15:31:52,44.9851058609784,-93.2339540775865,28.53,281.8,4.124,82,91,0
2021-02-10 15:31:53,44.9850662983954,-93.2339643035084,32.97,280.6,4.227,84,92,0.5
2021-02-10 15:31:54,44.9850311782211,-93.233960615471,36.88,279.2,4.227,86,92,0.5
2021-02-10 15:31:55,44.9850062839687,-93.2339345477521,40.32,277.8,3.863,87,92,0.5
2021-02-10 15:31:56,44.9849788751453,-93.2338988408446,44.35,277.2,3.77,91,92,0.5
2021-02-10 15:31:57,44.9849563278258,-93.2338545843959,48.6,276.4,3.77,94,92,0.5
2021-02-10 15:31:58,44.9849334452301,-93.2338094897568,52.96,275.6,4.385,99,92,0.5
2021-02-10 15:31:59,44.9849117361009,-93.2337635569274,57.31,275,4.385,99,92,0.5
2021-02-10 15:32:00,44.9848890211433,-93.2337216474116,61.42,274.8,4.441,102,92,0.5
2021-02-10 15:32:01,44.9848719220608,-93.2336756307632,65.51,274,4.469,104,92,0.5
2021-02-10 15:32:02,44.9848530627787,-93.2336297817528,69.69,273.4,4.479,105,92,0.5
2021-02-10 15:32:03,44.984835209325,-93.2335845194757,73.78,272.8,4.469,107,92,0
2021-02-10 15:32:04,44.984816936776,-93.2335421908647,77.68,272.4,4.46,108,92,0
2021-02-10 15:32:05,44.9847968202084,-93.2334987726063,81.77,272,4.432,110,92,0
2021-02-10 15:32:06,44.9847742728889,-93.2334561925381,85.94,272,4.404,111,92,0
2021-02-10 15:32:07,44.9847564194351,-93.2334124390036,89.92,271.6,4.385,112,92,0
2021-02-10 15:32:08,44.9847393203527,-93.2333737146109,93.51,271.4,4.348,114,91,0
2021-02-10 15:32:09,44.9847223050892,-93.2333344873041,97.14,271,4.273,115,91,0
2021-02-10 15:32:10,44.9847052060068,-93.233294505626,100.82,270.8,4.236,117,91,0
2021-02-10 15:32:11,44.9846876040101,-93.2332531828433,104.62,270.6,4.208,118,91,0
2021-02-10 15:32:12,44.9846696667373,-93.2332128658891,108.37,270.4,4.152,120,91,0
2021-02-10 15:32:13,44.9846522323787,-93.2331733033061,112.05,270,4.124,120,91,0
2021-02-10 15:32:14,44.9846352171153,-93.2331352494657,115.59,269.8,4.087,121,90,0
2021-02-10 15:32:15,44.9846173636615,-93.2330961059779,119.26,269.6,4.05,122,90,0
2021-02-10 15:32:16,44.9845972470939,-93.2330578006804,123.02,269.4,4.012,123,89,0.5
2021-02-10 15:32:17,44.9845803994685,-93.2330194115639,126.58,269.2,3.994,124,89,0.5
2021-02-10 15:32:18,44.9845625460148,-93.2329814415425,130.17,268.8,3.966,125,89,0.5
2021-02-10 15:32:19,44.9845452792943,-93.2329426333308,133.78,268.4,3.938,126,89,0.5
2021-02-10 15:32:20,44.9845310300589,-93.2329045794904,137.18,268,3.891,126,89,0.5
2021-02-10 15:32:21,44.9845175351948,-93.2328679505736,140.43,267.6,3.872,127,89,0.5
2021-02-10 15:32:22,44.9845043756068,-93.232831992209,143.62,267.4,3.844,127,89,0.5
2021-02-10 15:32:23,44.9844902940094,-93.2327941060066,146.99,267,3.807,128,89,0.5
2021-02-10 15:32:24,44.9844746198505,-93.2327565550804,150.42,266.8,3.76,128,89,0.5
2021-02-10 15:32:25,44.9844589456916,-93.2327191717923,153.85,266.6,3.714,128,88,0
2021-02-10 15:32:26,44.9844426847994,-93.2326819561422,157.3,266.4,3.676,128,88,0
