"timestamp","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-02-10 23:53:29,2258.1,149.4,3.779,139,84,0.5
2021-02-10 23:53:30,2261.73,149.4,3.63,140,84,0.5
2021-02-10 23:53:31,2265.26,149.4,3.527,140,84,0.5
2021-02-10 23:53:32,2268.69,149.4,3.434,140,84,0.5
2021-02-10 23:53:33,2272.14,149.4,3.452,139,84,0
2021-02-10 23:53:34,2275.57,149.4,3.424,139,84,0
2021-02-10 23:53:35,2278.97,149.4,3.406,139,84,0
2021-02-10 23:53:36,2282.38,149.4,3.406,139,83,0
2021-02-10 23:53:37,2285.81,149.4,3.424,138,83,0
2021-02-10 23:53:38,2289.24,149.4,3.434,138,83,0
2021-02-10 23:53:39,2292.68,149.4,3.443,138,83,0
2021-02-10 23:53:40,2296.13,149.4,3.452,138,83,0
2021-02-10 23:53:41,2299.58,149.4,3.452,138,83,0
2021-02-10 23:53:42,2303.03,149.4,3.443,138,83,0.5
2021-02-10 23:53:43,2306.48,149.4,3.452,138,83,0.5
2021-02-10 23:53:44,2309.94,149.4,3.462,139,84,0.5
2021-02-10 23:53:45,2313.42,149.4,3.48,139,84,0.5
2021-02-10 23:53:46,2316.92,149.4,3.499,139,84,0.5
2021-02-10 23:53:47,2320.44,149.4,3.518,139,84,0.5
2021-02-10 23:53:48,2323.98,149.4,3.546,139,84,0.5
2021-02-10 23:53:49,2327.57,149.4,3.583,139,84,0.5
2021-02-10 23:53:50,2331.15,149.4,3.583,140,84,0.5
2021-02-10 23:53:51,2334.7,149.4,3.555,140,84,0.5
2021-02-10 23:53:52,2338.24,149.4,3.536,139,84,0.5
2021-02-10 23:53:53,2341.74,149.4,3.499,140,83,0.5
2021-02-10 23:53:54,2345.22,149.4,3.48,140,83,0.5
2021-02-10 23:53:55,2348.69,149.4,3.471,140,83,0.5
2021-02-10 23:53:56,2352.16,149.4,3.471,140,84,0.5
2021-02-10 23:53:57,2355.63,149.4,3.462,140,84,0.5
2021-02-10 23:53:58,2359.09,149.4,3.462,140,84,0.5
2021-02-10 23:53:59,2362.52,149.4,3.434,140,84,0.5
2021-02-10 23:54:00,2365.83,149.4,3.312,140,84,0.5
2021-02-10 23:54:01,2369.07,149.4,3.238,140,84,0.5
2021-02-10 23:54:02,2372.28,149.4,3.21,140,84,0
2021-02-10 23:54:03,2375.52,149.4,3.238,140,84,0
2021-02-10 23:54:04,2378.79,149.4,3.275,141,83,0.5
2021-02-10 23:54:05,2382.1,149.4,3.303,141,83,0.5
2021-02-10 23:54:06,2385.42,149.4,3.322,141,83,0.5
2021-02-10 23:54:07,2388.77,149.4,3.35,141,83,0.5
2021-02-10 23:54:08,2392.13,149.4,3.359,141,84,0.5
2021-02-10 23:54:09,2395.51,149.4,3.387,141,84,0.5
2021-02-10 23:54:10,2398.95,149.4,3.434,141,84,0.5
2021-02-10 23:54:11,2402.32,149.4,3.378,142,84,0.5
2021-02-10 23:54:12,2405.66,149.4,3.34,142,83,0.5
2021-02-10 23:54:13,2408.95,149.4,3.284,143,83,0.5
2021-02-10 23:54:14,2412.27,149.4,3.322,143,83,0.5
2021-02-10 23:54:15,2415.6,149.4,3.331,143,83,0.5
2021-02-10 23:54:16,2418.95,149.4,3.35,143,84,0.5
2021-02-10 23:54:17,2422.33,149.4,3.378,144,84,0.5
2021-02-10 23:54:18,2425.77,149.4,3.443,144,84,0.5
2021-02-10 23:54:19,2429.23,149.4,3.462,144,84,0.5
2021-02-10 23:54:20,2432.72,149.4,3.48,144,84,0.5
2021-02-10 23:54:21,2436.19,149.4,3.48,144,85,0.5
2021-02-10 23:54:22,2439.67,149.4,3.471,144,85,0.5
2021-02-10 23:54:23,2443.08,149.4,3.415,144,85,0.5
2021-02-10 23:54:24,2446.49,149.4,3.415,144,85,0.5
2021-02-10 23:54:25,2449.89,149.4,3.396,144,85,0.5
2021-02-10 23:54:26,2453.09,149.4,3.2,144,85,0.5
2021-02-10 23:54:27,2456.11,149.4,3.004,144,84,0.5
2021-02-10 23:54:28,2458.77,149.4,2.669,143,84,0.5
2021-02-10 23:54:29,2461.4,149.4,2.631,143,84,0.5
2021-02-10 23:54:30,2464.03,149.4,2.631,142,84,0.5
2021-02-10 23:54:31,2466.65,149.4,2.622,142,84,0.5
2021-02-10 23:54:32,2469.29,149.4,2.641,142,85,0.5
2021-02-10 23:54:33,2471.94,149.4,2.65,142,85,0.5
2021-02-10 23:54:34,2474.52,149.4,2.575,141,84,0.5
2021-02-10 23:54:35,2477.07,149.4,2.557,141,84,0.5
2021-02-10 23:54:36,2479.95,149.4,2.874,141,84,0.5
2021-02-10 23:54:37,2482.96,149.4,3.014,141,84,0.5
2021-02-10 23:54:38,2486.06,149.4,3.098,141,86,0
2021-02-10 23:54:39,2489.34,149.4,3.284,141,87,0
2021-02-10 23:54:40,2492.6,149.4,3.256,140,87,0
2021-02-10 23:54:41,2495.97,149.4,3.368,141,87,0
2021-02-10 23:54:42,2499.59,149.4,3.62,140,85,0.5
2021-02-10 23:54:43,2503.25,149.4,3.667,141,84,0.5
2021-02-10 23:54:44,2506.91,149.4,3.648,140,85,0.5
2021-02-10 23:54:45,2510.55,149.4,3.648,141,85,0.5
2021-02-10 23:54:46,2514.12,149.4,3.564,141,85,0.5
2021-02-10 23:54:47,2517.39,149.4,3.275,141,84,0.5
2021-02-10 23:54:48,2520.51,149.4,3.116,141,84,0.5
2021-02-10 23:54:49,2523.55,149.4,3.042,141,84,0.5
2021-02-10 23:54:50,2526.62,149.4,3.07,142,84,0.5
2021-02-10 23:54:51,2529.74,149.4,3.126,142,84,0.5
2021-02-10 23:54:52,2532.92,149.4,3.172,142,84,0.5
2021-02-10 23:54:53,2536.14,149.4,3.219,142,84,0.5
2021-02-10 23:54:54,2539.41,149.4,3.266,142,85,0.5
2021-02-10 23:54:55,2542.7,149.4,3.294,142,85,0.5
2021-02-10 23:54:56,2546.02,149.4,3.322,142,85,0.5
2021-02-10 23:54:57,2549.36,149.4,3.34,142,85,0.5
2021-02-10 23:54:58,2552.84,149.4,3.48,143,85,0.5
2021-02-10 23:54:59,2556.31,149.4,3.471,142,85,0.5
2021-02-10 23:55:00,2559.75,149.4,3.443,143,85,0.5
2021-02-10 23:55:01,2563.18,149.4,3.424,142,85,0.5
2021-02-10 23:55:02,2566.57,149.4,3.396,142,85,0.5
2021-02-10 23:55:03,2569.97,149.4,3.387,142,84,0.5
2021-02-10 23:55:04,2573.36,149.4,3.396,142,84,0.5
2021-02-10 23:55:05,2576.79,149.4,3.434,141,84,0.5
2021-02-10 23:55:06,2580.25,149.4,3.462,142,85,0.5
2021-02-10 23:55:07,2583.74,149.4,3.49,142,85,0.5
2021-02-10 23:55:08,2587.25,149.4,3.508,143,85,0.5
2021-02-10 23:55:09,2590.78,149.4,3.527,143,85,0.5
2021-02-10 23:55:10,2594.32,149.4,3.546,143,85,0.5
2021-02-10 23:55:11,2597.84,149.4,3.518,144,84,0.5
2021-02-10 23:55:12,2601.33,149.4,3.49,143,84,0.5
2021-02-10 23:55:13,2604.8,149.4,3.471,143,84,0.5
2021-02-10 23:55:14,2608.33,149.4,3.527,143,83,0.5
2021-02-10 23:55:15,2611.9,149.4,3.574,143,83,0.5
2021-02-10 23:55:16,2615.87,149.4,3.966,143,84,0.5
2021-02-10 23:55:17,2620.35,149.4,4.488,143,84,0.5
2021-02-10 23:55:18,2624.93,149.4,4.572,143,84,0.5
2021-02-10 23:55:19,2629.32,149.4,4.385,144,84,0.5
2021-02-10 23:55:20,2633.47,149.4,4.161,144,84,0.5
2021-02-10 23:55:21,2637.48,149.4,4.003,144,84,0.5
2021-02-10 23:55:22,2641.37,149.4,3.891,144,84,0.5
2021-02-10 23:55:23,2645.18,149.4,3.807,144,84,0.5
2021-02-10 23:55:24,2648.88,149.4,3.704,143,84,0.5
2021-02-10 23:55:25,2652.46,149.4,3.583,144,84,0.5
2021-02-10 23:55:26,2655.86,149.4,3.396,144,84,0.5
2021-02-10 23:55:27,2659.25,149.4,3.396,144,84,0.5
2021-02-10 23:55:28,2662.76,149.4,3.499,144,84,0.5
2021-02-10 23:55:29,2666.28,149.4,3.527,144,84,0.5
2021-02-10 23:55:30,2669.84,149.4,3.555,144,84,0.5
2021-02-10 23:55:31,2673.39,149.4,3.555,144,84,0.5
2021-02-10 23:55:32,2676.95,149.4,3.555,144,84,0.5
2021-02-10 23:55:33,2680.5,149.4,3.555,144,85,0.5
2021-02-10 23:55:34,2684.06,149.4,3.555,143,85,0.5
2021-02-10 23:55:35,2687.61,149.4,3.555,143,85,0.5
2021-02-10 23:55:36,2691.17,149.4,3.555,143,84,0.5
2021-02-10 23:55:37,2694.72,149.4,3.555,143,84,0.5
2021-02-10 23:55:38,2698.27,149.4,3.546,143,84,0.5
2021-02-10 23:55:39,2701.82,149.4,3.555,144,84,0.5
2021-02-10 23:55:40,2705.37,149.4,3.546,143,83,0.5
2021-02-10 23:55:41,2708.91,149.4,3.546,143,83,0.5
2021-02-10 23:55:42,2712.44,149.4,3.527,144,83,0.5
2021-02-10 23:55:43,2715.94,149.4,3.499,143,83,0.5
2021-02-10 23:55:44,2719.35,149.4,3.406,143,84,0.5
2021-02-10 23:55:45,2722.6,149.4,3.256,143,84,0.5
2021-02-10 23:55:46,2725.78,149.4,3.182,143,84,0.5
2021-02-10 23:55:47,2729.01,149.4,3.228,143,84,0.5
2021-02-10 23:55:48,2732.24,149.4,3.228,143,84,0.5
2021-02-10 23:55:49,2735.22,149.4,2.976,143,84,0.5
2021-02-10 23:55:50,2738.27,149.4,3.051,142,85,0.5
2021-02-10 23:55:51,2741.48,149.4,3.21,142,86,0
2021-02-10 23:55:52,2744.77,149.4,3.294,142,86,0
2021-02-10 23:55:53,2748.13,149.4,3.359,141,86,0
2021-02-10 23:55:54,2751.63,149.4,3.499,141,85,0.5
2021-02-10 23:55:55,2755.3,149.4,3.676,142,84,0.5
2021-02-10 23:55:56,2758.92,149.4,3.62,141,84,0.5
2021-02-10 23:55:57,2762.45,149.4,3.518,142,84,0.5
2021-02-10 23:55:58,2765.91,149.4,3.471,142,84,0.5
2021-02-10 23:55:59,2769.34,149.4,3.424,142,85,0.5
2021-02-10 23:56:00,2772.84,149.4,3.499,143,85,0.5
2021-02-10 23:56:01,2776.35,149.4,3.508,143,85,0.5
2021-02-10 23:56:02,2779.87,149.4,3.527,143,85,0.5
2021-02-10 23:56:03,2783.41,149.4,3.536,143,84,0.5
2021-02-10 23:56:04,2786.94,149.4,3.527,143,84,0.5
2021-02-10 23:56:05,2790.46,149.4,3.518,143,84,0.5
2021-02-10 23:56:06,2793.95,149.4,3.499,143,84,0.5
2021-02-10 23:56:07,2797.43,149.4,3.48,143,83,0.5
2021-02-10 23:56:08,2800.89,149.4,3.452,143,83,0.5
2021-02-10 23:56:09,2804.32,149.4,3.434,143,84,0.5
2021-02-10 23:56:10,2807.74,149.4,3.424,143,85,0.5
2021-02-10 23:56:11,2811.17,149.4,3.424,143,84,0.5
2021-02-10 23:56:12,2814.59,149.4,3.424,143,84,0.5
2021-02-10 23:56:13,2818.02,149.4,3.424,143,84,0.5
2021-02-10 23:56:14,2821.44,149.4,3.424,142,84,0.5
2021-02-10 23:56:15,2824.86,149.4,3.415,143,83,0
2021-02-10 23:56:16,2828.27,149.4,3.415,142,83,0
2021-02-10 23:56:17,2831.7,149.4,3.434,143,83,0
2021-02-10 23:56:18,2835.15,149.4,3.443,143,83,0
2021-02-10 23:56:19,2838.6,149.4,3.452,142,83,0
2021-02-10 23:56:20,2842.04,149.4,3.434,143,83,0.5
2021-02-10 23:56:21,2845.44,149.4,3.406,143,83,0.5
2021-02-10 23:56:22,2848.82,149.4,3.378,143,83,0.5
2021-02-10 23:56:23,2852.19,149.4,3.378,144,83,0.5
2021-02-10 23:56:24,2855.58,149.4,3.387,144,83,0.5
2021-02-10 23:56:25,2858.99,149.4,3.406,144,84,0.5
2021-02-10 23:56:26,2862.38,149.4,3.396,144,84,0.5
2021-02-10 23:56:27,2865.8,149.4,3.415,144,85,0.5
2021-02-10 23:56:28,2869.2,149.4,3.406,144,85,0.5
2021-02-10 23:56:29,2872.61,149.4,3.406,144,85,0.5
2021-02-10 23:56:30,2876.02,149.4,3.406,143,86,0.5
2021-02-10 23:56:31,2879.43,149.4,3.406,144,86,0.5
2021-02-10 23:56:32,2882.85,149.4,3.424,143,85,0.5
2021-02-10 23:56:33,2886.22,149.4,3.378,144,85,0.5
2021-02-10 23:56:34,2889.53,149.4,3.303,144,85,0.5
2021-02-10 23:56:35,2892.76,149.4,3.228,146,85,0.5
2021-02-10 23:56:36,2896.01,149.4,3.256,146,84,0.5
2021-02-10 23:56:37,2899.31,149.4,3.303,144,84,0.5
2021-02-10 23:56:38,2902.62,149.4,3.303,144,84,0.5
2021-02-10 23:56:39,2905.97,149.4,3.35,143,84,0.5
2021-02-10 23:56:40,2909.35,149.4,3.378,144,85,0.5
2021-02-10 23:56:41,2912.76,149.4,3.415,143,85,0.5
2021-02-10 23:56:42,2916.2,149.4,3.443,143,85,0.5
2021-02-10 23:56:43,2919.67,149.4,3.471,143,85,0.5
2021-02-10 23:56:44,2923.15,149.4,3.48,143,83,0.5
2021-02-10 23:56:45,2926.59,149.4,3.434,143,83,0.5
2021-02-10 23:56:46,2929.99,149.4,3.406,142,83,0.5
2021-02-10 23:56:47,2933.37,149.4,3.378,143,84,0.5
2021-02-10 23:56:48,2936.75,149.4,3.378,142,84,0.5
2021-02-10 23:56:49,2940.13,149.4,3.378,142,84,0.5
2021-02-10 23:56:50,2943.51,149.4,3.378,142,83,0.5
2021-02-10 23:56:51,2946.89,149.4,3.387,142,83,0.5
2021-02-10 23:56:52,2950.27,149.4,3.378,143,83,0.5
2021-02-10 23:56:53,2953.65,149.4,3.378,142,83,0.5
2021-02-10 23:56:54,2957.01,149.4,3.359,143,83,0.5
2021-02-10 23:56:55,2960.36,149.4,3.35,142,83,0.5
2021-02-10 23:56:56,2963.58,149.4,3.228,143,83,0.5
2021-02-10 23:56:57,2966.85,149.4,3.266,143,84,0.5
2021-02-10 23:56:58,2969.9,149.4,3.051,143,84,0.5
2021-02-10 23:56:59,2973.05,149.4,3.144,143,84,0.5
2021-02-10 23:57:00,2976.1,149.4,3.051,143,85,0
2021-02-10 23:57:01,2979.12,149.4,3.023,143,85,0
2021-02-10 23:57:02,2982.25,149.4,3.126,142,84,0
2021-02-10 23:57:03,2985.47,149.4,3.219,142,84,0
2021-02-10 23:57:04,2988.73,149.4,3.266,142,84,0
2021-02-10 23:57:05,2992.02,149.4,3.284,142,84,0
2021-02-10 23:57:06,2995.33,149.4,3.312,142,84,0
2021-02-10 23:57:07,2998.64,149.4,3.312,142,84,0.5
2021-02-10 23:57:08,3002,149.4,3.359,143,85,0.5
2021-02-10 23:57:09,3005.38,149.4,3.378,142,85,0.5
2021-02-10 23:57:10,3008.76,149.4,3.378,143,85,0.5
2021-02-10 23:57:11,3012.13,149.4,3.378,143,84,0.5
2021-02-10 23:57:12,3015.48,149.4,3.35,143,84,0.5
2021-02-10 23:57:13,3018.81,149.4,3.331,143,84,0.5
2021-02-10 23:57:14,3022.12,149.4,3.303,142,84,0.5
2021-02-10 23:57:15,3025.4,149.4,3.284,142,84,0.5
2021-02-10 23:57:16,3028.68,149.4,3.275,142,84,0.5
2021-02-10 23:57:17,3031.95,149.4,3.275,143,84,0.5
2021-02-10 23:57:18,3035.24,149.4,3.294,142,84,0.5
2021-02-10 23:57:19,3038.56,149.4,3.312,142,83,0.5
2021-02-10 23:57:20,3041.87,149.4,3.312,142,83,0.5
2021-02-10 23:57:21,3045.19,149.4,3.322,142,83,0.5
2021-02-10 23:57:22,3048.51,149.4,3.322,143,83,0.5
2021-02-10 23:57:23,3051.85,149.4,3.34,143,83,0.5
2021-02-10 23:57:24,3055.17,149.4,3.312,142,83,0.5
2021-02-10 23:57:25,3058.46,149.4,3.294,143,83,0.5
2021-02-10 23:57:26,3061.72,149.4,3.256,143,83,0.5
2021-02-10 23:57:27,3064.98,149.4,3.266,143,83,0.5
2021-02-10 23:57:28,3068.26,149.4,3.275,142,83,0.5
2021-02-10 23:57:29,3071.55,149.4,3.294,142,83,0.5
2021-02-10 23:57:30,3074.87,149.4,3.322,142,83,0.5
2021-02-10 23:57:31,3078.23,149.4,3.35,143,84,0.5
2021-02-10 23:57:32,3081.58,149.4,3.359,142,84,0.5
2021-02-10 23:57:33,3084.95,149.4,3.368,142,84,0.5
2021-02-10 23:57:34,3088.36,149.4,3.406,143,84,0.5
2021-02-10 23:57:35,3091.79,149.4,3.434,142,84,0
2021-02-10 23:57:36,3095.25,149.4,3.462,143,84,0
2021-02-10 23:57:37,3098.68,149.4,3.424,143,83,0
2021-02-10 23:57:38,3102.03,149.4,3.359,143,83,0
2021-02-10 23:57:39,3105.24,149.4,3.2,143,83,0
2021-02-10 23:57:40,3108.28,149.4,3.042,143,83,0
2021-02-10 23:57:41,3111.33,149.4,3.051,143,83,0.5
2021-02-10 23:57:42,3114.48,149.4,3.154,142,84,0.5
2021-02-10 23:57:43,3117.68,149.4,3.2,143,85,0.5
2021-02-10 23:57:44,3120.96,149.4,3.275,142,85,0.5
2021-02-10 23:57:45,3124.28,149.4,3.322,143,85,0.5
2021-02-10 23:57:46,3127.63,149.4,3.35,141,84,0.5
2021-02-10 23:57:47,3130.99,149.4,3.359,142,84,0.5
2021-02-10 23:57:48,3134.35,149.4,3.359,142,84,0.5
2021-02-10 23:57:49,3137.7,149.4,3.35,141,84,0.5
2021-02-10 23:57:50,3141.07,149.4,3.378,140,84,0.5
2021-02-10 23:57:51,3144.51,149.4,3.434,141,84,0.5
2021-02-10 23:57:52,3147.96,149.4,3.452,141,84,0.5
2021-02-10 23:57:53,3151.4,149.4,3.443,141,84,0.5
2021-02-10 23:57:54,3154.83,149.4,3.424,141,84,0.5
2021-02-10 23:57:55,3158.24,149.4,3.406,141,84,0.5
2021-02-10 23:57:56,3161.66,149.4,3.424,142,84,0.5
2021-02-10 23:57:57,3165.09,149.4,3.434,141,84,0.5
2021-02-10 23:57:58,3168.53,149.4,3.443,142,84,0.5
2021-02-10 23:57:59,3171.96,149.4,3.424,141,83,0.5
2021-02-10 23:58:00,3175.36,149.4,3.406,141,84,0.5
2021-02-10 23:58:01,3178.73,149.4,3.359,141,84,0.5
2021-02-10 23:58:02,3182.06,149.4,3.331,141,84,0.5
2021-02-10 23:58:03,3185.37,149.4,3.312,141,85,0.5
2021-02-10 23:58:04,3188.7,149.4,3.331,141,85,0.5
2021-02-10 23:58:05,3192.06,149.4,3.359,141,85,0.5
2021-02-10 23:58:06,3195.43,149.4,3.378,141,84,0.5
2021-02-10 23:58:07,3198.82,149.4,3.378,141,83,0.5
2021-02-10 23:58:08,3202.15,149.4,3.34,142,83,0.5
2021-02-10 23:58:09,3205.45,149.4,3.294,141,83,0.5
2021-02-10 23:58:10,3208.63,149.4,3.182,141,83,0.5
2021-02-10 23:58:11,3211.82,149.4,3.191,141,83,0.5
2021-02-10 23:58:12,3214.5,149.4,2.678,142,84,0
2021-02-10 23:58:13,3217.01,149.4,2.51,142,84,0
2021-02-10 23:58:14,3219.9,149.4,2.893,141,85,0
2021-02-10 23:58:15,3222.96,149.4,3.06,142,85,0
2021-02-10 23:58:16,3226.13,149.4,3.172,142,85,0
