"ID","altitude","cadence","distance","fractional_cadence","heart_rate","position_lat","position_long","speed","timestamp"
2020-10-18 11:19:08,780.6,0,0,0,75,NA,NA,0,2020-10-18 09:47:24
2020-10-18 11:19:08,780.6,0,0,0,76,NA,NA,0,2020-10-18 09:47:25
2020-10-18 11:19:08,780.6,0,0,0,77,NA,NA,0,2020-10-18 09:47:26
2020-10-18 11:19:08,780.6,0,0,0,77,NA,NA,0,2020-10-18 09:47:27
2020-10-18 11:19:08,780.6,0,0,0,80,NA,NA,0,2020-10-18 09:47:28
2020-10-18 11:19:08,780.6,91,0,0.5,82,NA,NA,0,2020-10-18 09:47:29
2020-10-18 11:19:08,780.6,93,0,0,85,NA,NA,0,2020-10-18 09:47:30
2020-10-18 11:19:08,780.6,93,3.08,0.5,86,NA,NA,3.079,2020-10-18 09:47:31
2020-10-18 11:19:08,780.6,94,6.16,0,87,539112707,-1111433792,3.079,2020-10-18 09:47:32
2020-10-18 11:19:08,780.6,94,9.25,0,87,539112707,-1111433792,3.079,2020-10-18 09:47:33
2020-10-18 11:19:08,780.6,93,12.32,0.5,89,539112712,-1111433830,3.079,2020-10-18 09:47:34
2020-10-18 11:19:08,780.6,92,12.32,0.5,91,539112748,-1111433915,3.079,2020-10-18 09:47:35
2020-10-18 11:19:08,780.6,92,13.19,0.5,95,539112808,-1111434016,3.135,2020-10-18 09:47:36
2020-10-18 11:19:08,780.6,92,14.2,0.5,96,539112878,-1111434134,3.387,2020-10-18 09:47:37
2020-10-18 11:19:08,780.6,92,15.62,0.5,98,539112977,-1111434297,3.387,2020-10-18 09:47:38
2020-10-18 11:19:08,780.6,92,17.42,0.5,99,539113120,-1111434485,1.782,2020-10-18 09:47:39
2020-10-18 11:19:08,780.6,92,20.89,0.5,101,539113410,-1111434816,1.782,2020-10-18 09:47:40
2020-10-18 11:19:08,780.6,92,23.19,0.5,102,539113541,-1111435113,2.053,2020-10-18 09:47:41
2020-10-18 11:19:08,780.6,92,25.4,0.5,102,539113682,-1111435382,2.631,2020-10-18 09:47:42
2020-10-18 11:19:08,780.6,93,27.85,0.5,102,539113861,-1111435658,2.678,2020-10-18 09:47:43
2020-10-18 11:19:08,780.6,93,30.33,0.5,103,539114075,-1111435882,2.771,2020-10-18 09:47:44
2020-10-18 11:19:08,780.6,93,32.49,0,104,539114253,-1111436112,2.771,2020-10-18 09:47:45
2020-10-18 11:19:08,780.4,91,35.26,0.5,104,539114476,-1111436417,2.753,2020-10-18 09:47:46
2020-10-18 11:19:08,780.4,91,38.28,0.5,106,539114660,-1111436810,2.706,2020-10-18 09:47:47
2020-10-18 11:19:08,780.4,91,44.11,0.5,107,539114792,-1111437687,2.697,2020-10-18 09:47:48
2020-10-18 11:19:08,780.2,90,50.66,0,107,539114833,-1111438688,2.697,2020-10-18 09:47:49
2020-10-18 11:19:08,780,90,56.75,0,110,539114870,-1111439622,2.939,2020-10-18 09:47:50
2020-10-18 11:19:08,780,90,63.38,0,111,539114814,-1111440640,3.527,2020-10-18 09:47:51
2020-10-18 11:19:08,779.8,90,67.7,0,113,539114861,-1111441301,3.527,2020-10-18 09:47:52
2020-10-18 11:19:08,779.8,90,72.52,0,114,539114716,-1111442007,3.527,2020-10-18 09:47:53
2020-10-18 11:19:08,779.6,92,76.6,0,116,539114639,-1111442617,3.266,2020-10-18 09:47:54
2020-10-18 11:19:08,779.6,92,80.67,0,117,539114547,-1111443223,3.266,2020-10-18 09:47:55
2020-10-18 11:19:08,779.4,92,84.81,0,119,539114533,-1111443853,3.322,2020-10-18 09:47:56
2020-10-18 11:19:08,779.4,92,88.89,0,119,539114477,-1111444468,3.331,2020-10-18 09:47:57
2020-10-18 11:19:08,779.2,92,96.29,0,121,539114269,-1111445559,3.35,2020-10-18 09:47:58
2020-10-18 11:19:08,779.2,89,100.14,0.5,123,539114155,-1111446123,3.35,2020-10-18 09:47:59
2020-10-18 11:19:08,779,89,110.3,0,124,539113768,-1111447572,3.602,2020-10-18 09:48:00
2020-10-18 11:19:08,779,89,110.3,0,124,539113768,-1111447572,3.602,2020-10-18 09:48:01
2020-10-18 11:19:08,778.8,89,116.44,0,125,539113435,-1111448378,3.76,2020-10-18 09:48:02
2020-10-18 11:19:08,778.8,89,121.03,0.5,126,539113251,-1111449025,3.891,2020-10-18 09:48:03
2020-10-18 11:19:08,778.6,89,128.84,0.5,126,539112949,-1111450152,4.087,2020-10-18 09:48:04
2020-10-18 11:19:08,778.6,89,132.88,0.5,127,539112747,-1111450694,4.152,2020-10-18 09:48:05
2020-10-18 11:19:08,778.4,89,138.23,0.5,127,539112474,-1111451411,4.152,2020-10-18 09:48:06
2020-10-18 11:19:08,778.4,89,144.01,0.5,127,539112221,-1111452213,3.947,2020-10-18 09:48:07
2020-10-18 11:19:08,778.4,89,148.92,0.5,129,539112000,-1111452890,3.928,2020-10-18 09:48:08
2020-10-18 11:19:08,778.2,89,153.44,0,129,539111790,-1111453509,3.91,2020-10-18 09:48:09
2020-10-18 11:19:08,778.2,89,157.89,0,129,539111586,-1111454121,3.882,2020-10-18 09:48:10
2020-10-18 11:19:08,778,89,164.3,0,130,539111279,-1111454997,3.882,2020-10-18 09:48:11
2020-10-18 11:19:08,777.8,89,169.25,0,130,539111084,-1111455697,3.891,2020-10-18 09:48:12
2020-10-18 11:19:08,777.8,89,175.06,0,131,539110893,-1111456536,4.087,2020-10-18 09:48:13
2020-10-18 11:19:08,777.8,89,180.18,0,131,539110711,-1111457270,4.115,2020-10-18 09:48:14
2020-10-18 11:19:08,777.6,89,186.78,0.5,132,539110497,-1111458225,4.115,2020-10-18 09:48:15
2020-10-18 11:19:08,777.6,89,191.71,0.5,132,539110319,-1111458930,4.124,2020-10-18 09:48:16
2020-10-18 11:19:08,777.6,89,197.28,0,132,539110140,-1111459738,4.199,2020-10-18 09:48:17
2020-10-18 11:19:08,777.4,88,201.34,0.5,133,539109994,-1111460318,4.227,2020-10-18 09:48:18
2020-10-18 11:19:08,777.4,88,206.46,0.5,133,539109839,-1111461064,4.227,2020-10-18 09:48:19
2020-10-18 11:19:08,777.2,88,210.27,0,134,539109725,-1111461621,4.236,2020-10-18 09:48:20
2020-10-18 11:19:08,777.2,88,214.3,0,135,539109618,-1111462214,4.227,2020-10-18 09:48:21
2020-10-18 11:19:08,777.2,88,217.17,0,134,539109546,-1111462645,4.189,2020-10-18 09:48:22
2020-10-18 11:19:08,777.2,88,220.3,0,135,539109485,-1111463117,4.152,2020-10-18 09:48:23
2020-10-18 11:19:08,777.2,88,222.92,0,135,539109424,-1111463511,4.078,2020-10-18 09:48:24
2020-10-18 11:19:08,777.2,87,225.42,0.5,136,539109443,-1111463892,3.77,2020-10-18 09:48:25
2020-10-18 11:19:08,777.4,87,229.67,0.5,136,539109401,-1111464538,3.63,2020-10-18 09:48:26
2020-10-18 11:19:08,777.6,87,233.48,0.5,136,539109346,-1111465113,3.592,2020-10-18 09:48:27
2020-10-18 11:19:08,777.6,87,237.75,0.5,136,539109280,-1111465761,3.546,2020-10-18 09:48:28
2020-10-18 11:19:08,777.8,88,241.54,0,136,539109222,-1111466332,3.602,2020-10-18 09:48:29
2020-10-18 11:19:08,777.8,88,246.4,0,136,539109135,-1111467061,3.602,2020-10-18 09:48:30
2020-10-18 11:19:08,777.8,87,250.36,0.5,137,539109093,-1111467662,3.611,2020-10-18 09:48:31
2020-10-18 11:19:08,778,87,253.92,0.5,137,539109079,-1111468203,3.695,2020-10-18 09:48:32
2020-10-18 11:19:08,778,87,257.42,0.5,137,539109069,-1111468737,3.732,2020-10-18 09:48:33
2020-10-18 11:19:08,778.2,87,260.91,0.5,137,539109072,-1111469269,3.788,2020-10-18 09:48:34
2020-10-18 11:19:08,778.2,86,265.17,0.5,137,539109093,-1111469918,3.788,2020-10-18 09:48:35
2020-10-18 11:19:08,778.2,86,267.88,0.5,137,539109135,-1111470326,3.77,2020-10-18 09:48:36
2020-10-18 11:19:08,778.4,86,271.98,0.5,137,539109144,-1111470947,3.77,2020-10-18 09:48:37
2020-10-18 11:19:08,778.4,86,276.12,0.5,137,539109158,-1111471577,3.723,2020-10-18 09:48:38
2020-10-18 11:19:08,778.4,86,280.66,0.5,138,539109157,-1111472267,3.723,2020-10-18 09:48:39
2020-10-18 11:19:08,778.4,86,284.11,0.5,138,539109196,-1111472788,3.723,2020-10-18 09:48:40
2020-10-18 11:19:08,778.4,86,287.87,0.5,138,539109281,-1111473347,3.732,2020-10-18 09:48:41
2020-10-18 11:19:08,778.4,86,291.41,0.5,139,539109398,-1111473859,3.732,2020-10-18 09:48:42
2020-10-18 11:19:08,778.6,86,294.48,0.5,138,539109496,-1111474303,3.732,2020-10-18 09:48:43
2020-10-18 11:19:08,778.6,87,297.81,0.5,138,539109572,-1111474798,3.732,2020-10-18 09:48:44
2020-10-18 11:19:08,778.8,87,301.36,0.5,138,539109610,-1111475336,3.723,2020-10-18 09:48:45
2020-10-18 11:19:08,778.8,87,303.98,0.5,138,539109639,-1111475732,3.723,2020-10-18 09:48:46
2020-10-18 11:19:08,778.8,87,307.17,0.5,138,539109649,-1111476217,3.723,2020-10-18 09:48:47
2020-10-18 11:19:08,779,87,310.81,0.5,138,539109591,-1111476763,3.723,2020-10-18 09:48:48
2020-10-18 11:19:08,779,87,313.51,0.5,138,539109411,-1111477095,3.742,2020-10-18 09:48:49
2020-10-18 11:19:08,779,87,317.31,0.5,138,539109213,-1111477601,3.732,2020-10-18 09:48:50
2020-10-18 11:19:08,779,87,320.49,0.5,139,539108939,-1111477903,3.723,2020-10-18 09:48:51
2020-10-18 11:19:08,779,87,323.71,0.5,139,539108609,-1111478084,3.714,2020-10-18 09:48:52
2020-10-18 11:19:08,779.2,87,327.57,0.5,140,539108211,-1111478249,3.714,2020-10-18 09:48:53
2020-10-18 11:19:08,779.2,88,331.4,0,141,539107796,-1111478246,3.714,2020-10-18 09:48:54
2020-10-18 11:19:08,779.2,89,335.7,0,141,539107334,-1111478266,3.723,2020-10-18 09:48:55
2020-10-18 11:19:08,779.2,89,339.84,0,141,539106889,-1111478243,3.742,2020-10-18 09:48:56
2020-10-18 11:19:08,779.2,89,343.94,0,141,539106448,-1111478229,3.77,2020-10-18 09:48:57
2020-10-18 11:19:08,779.2,88,348.04,0.5,141,539106007,-1111478223,3.77,2020-10-18 09:48:58
2020-10-18 11:19:08,779.2,88,352.3,0.5,141,539105551,-1111478266,3.779,2020-10-18 09:48:59
2020-10-18 11:19:08,779.2,88,356.32,0,141,539105118,-1111478256,3.788,2020-10-18 09:49:00
2020-10-18 11:19:08,779.2,87,359.58,0.5,141,539104762,-1111478120,3.798,2020-10-18 09:49:01
2020-10-18 11:19:08,779.2,87,363.22,0.5,141,539104371,-1111478083,3.798,2020-10-18 09:49:02
2020-10-18 11:19:08,779.2,87,366.48,0.5,141,539104035,-1111477927,3.788,2020-10-18 09:49:03
2020-10-18 11:19:08,779.4,87,370.36,0.5,141,539103613,-1111477958,3.788,2020-10-18 09:49:04
2020-10-18 11:19:08,779.4,87,373.94,0.5,141,539103234,-1111477870,3.788,2020-10-18 09:49:05
2020-10-18 11:19:08,779.2,87,377.78,0.5,141,539102819,-1111477913,3.788,2020-10-18 09:49:06
2020-10-18 11:19:08,779.4,87,381.18,0.5,141,539102454,-1111477859,3.798,2020-10-18 09:49:07
2020-10-18 11:19:08,779.2,86,384.5,0.5,140,539102099,-1111477806,3.807,2020-10-18 09:49:08
2020-10-18 11:19:08,779.2,86,387.79,0.5,140,539101751,-1111477723,3.807,2020-10-18 09:49:09
2020-10-18 11:19:08,779.4,85,390.57,0.5,141,539101476,-1111477513,3.807,2020-10-18 09:49:10
2020-10-18 11:19:08,779.6,85,393.22,0.5,141,539101214,-1111477330,3.807,2020-10-18 09:49:11
2020-10-18 11:19:08,779.6,85,396.41,0.5,141,539100873,-1111477272,3.76,2020-10-18 09:49:12
2020-10-18 11:19:08,779.8,85,400.3,0.5,141,539100449,-1111477347,3.714,2020-10-18 09:49:13
2020-10-18 11:19:08,779.8,86,404.45,0.5,141,539099994,-1111477394,3.704,2020-10-18 09:49:14
2020-10-18 11:19:08,779.8,86,407.98,0.5,141,539099616,-1111477340,3.695,2020-10-18 09:49:15
2020-10-18 11:19:08,779.8,86,411.44,0.5,141,539099245,-1111477317,3.695,2020-10-18 09:49:16
2020-10-18 11:19:08,779.8,85,414.57,0.5,141,539098915,-1111477227,3.686,2020-10-18 09:49:17
2020-10-18 11:19:08,779.8,85,418.18,0.5,141,539098527,-1111477261,3.676,2020-10-18 09:49:18
2020-10-18 11:19:08,779.8,85,421.92,0.5,142,539098126,-1111477285,3.658,2020-10-18 09:49:19
2020-10-18 11:19:08,779.8,85,425.98,0.5,143,539097692,-1111477377,3.648,2020-10-18 09:49:20
2020-10-18 11:19:08,779.8,85,430.16,0.5,143,539097244,-1111477462,3.648,2020-10-18 09:49:21
2020-10-18 11:19:08,779.8,85,433.49,0.5,143,539096884,-1111477410,3.648,2020-10-18 09:49:22
2020-10-18 11:19:08,779.8,85,437.08,0.5,143,539096499,-1111477450,3.648,2020-10-18 09:49:23
2020-10-18 11:19:08,779.8,85,440.17,0.5,143,539096165,-1111477362,3.648,2020-10-18 09:49:24
2020-10-18 11:19:08,780,84,443.87,0.5,143,539095766,-1111477405,3.648,2020-10-18 09:49:25
2020-10-18 11:19:08,780,84,447.47,0.5,143,539095379,-1111477392,3.639,2020-10-18 09:49:26
2020-10-18 11:19:08,780.2,84,450.98,0.5,143,539095002,-1111477389,3.63,2020-10-18 09:49:27
2020-10-18 11:19:08,780.2,85,454.7,0.5,143,539094602,-1111477375,3.63,2020-10-18 09:49:28
2020-10-18 11:19:08,780.2,85,458.3,0.5,144,539094216,-1111477393,3.62,2020-10-18 09:49:29
2020-10-18 11:19:08,780.2,85,461.47,0.5,145,539093876,-1111477344,3.62,2020-10-18 09:49:30
2020-10-18 11:19:08,780.4,85,464.34,0.5,144,539093569,-1111477265,3.62,2020-10-18 09:49:31
2020-10-18 11:19:08,780.4,85,467.66,0.5,145,539093212,-1111477272,3.611,2020-10-18 09:49:32
2020-10-18 11:19:08,780.4,85,470.81,0.5,144,539092878,-1111477188,3.602,2020-10-18 09:49:33
2020-10-18 11:19:08,780.4,85,474.37,0.5,144,539092496,-1111477202,3.592,2020-10-18 09:49:34
