"sports_name","sports_sport","sports_sub_sport","timestamp","start_time","start_position_lat","start_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","nec_lat","nec_long","swc_lat","swc_long","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","first_lap_index","num_laps","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","sport","sub_sport","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","total_training_effect","event_group","trigger","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles","sport_index"
"Run","running","generic",2021-03-27 08:41:52,2021-03-27 08:40:27,44.9814515188336,-93.2264588121325,30.007,30.007,222.92,"37",44.9821200594306,-93.2264588121325,44.9814515188336,-93.2282280642539,NA,"2",7.429,8.239,"2","0","0","1",6553.5,655.35,6553.5,"lap","stop","running","generic","122","165","98","99",1,"255","activity_end","127","127",0.1328125,0,1.9921875,"255"
